SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
PV11|PV11_00233T0	PV11|PV11_05583T0	0.584431	2.414391	0.242062	2175.472706	749.527294	1.370728	3.160068	4491
PV11|PV11_00237T0	PV11|PV11_07979T0	0.689871	4.610424	0.149633	1374.578243	467.421757	1.597016	5.054224	2070
PV11|PV11_00240T0	PV11|PV11_10062T0	0.318032	4.054735	0.078435	902.191241	222.808759	0.799755	3.174283	1173
PV11|PV11_00242T0	PV11|PV11_05557T0	0.812898	2.674609	0.303931	960.195771	350.804229	1.591670	3.933192	1479
PV11|PV11_00251T1	PV11|PV11_00251T0	0.015749	0.032605	0.483036	759.334592	224.665408	0.561239	0.058793	1005
PV11|PV11_00260T0	PV11|PV11_08549T0	0.756276	3.071522	0.246222	946.090115	370.909885	1.667219	4.224973	1488
PV11|PV11_00263T0	PV11|PV11_09972T0	0.388489	1.697551	0.228853	732.183700	272.816300	2.108646	2.231537	1095
PV11|PV11_00264T0	PV11|PV11_00839T0	0.871529	4.108022	0.212153	1238.079131	432.920869	1.742708	5.130107	1896
PV11|PV11_00265T0	PV11|PV11_00289T0	0.586821	1.959107	0.299535	1211.137086	447.862914	1.420238	2.871849	1758
PV11|PV11_00266T0	PV11|PV11_07356T0	0.776612	3.659881	0.212196	384.390272	131.609728	1.712306	4.536035	543
PV11|PV11_00267T0	PV11|PV11_07303T0	0.517494	3.627994	0.142639	536.868534	126.131466	0.826409	3.327740	798
PV11|PV11_00272T0	PV11|PV11_00438T1	0.633173	2.503721	0.252893	1074.291584	326.708416	1.304656	3.208136	1581
PV11|PV11_00274T0	PV11|PV11_09943T0	0.532323	4.150161	0.128266	1158.420427	371.579573	1.364011	4.232881	1635
PV11|PV11_00281T0	PV11|PV11_03134T0	0.611798	2.083731	0.293607	370.285589	127.714411	1.373376	2.967845	531
PV11|PV11_00293T0	PV11|PV11_00294T0	0.746917	1.294672	0.576916	451.997808	136.002192	1.629443	2.620832	600
PV11|PV11_00295T0	PV11|PV11_04598T0	0.409318	4.648621	0.088052	1626.156317	491.843683	1.119376	4.181318	2379
PV11|PV11_00298T0	PV11|PV11_07032T0	0.890470	4.650092	0.191495	1565.190783	492.809217	1.354309	5.372249	2370
PV11|PV11_00300T0	PV11|PV11_01665T0	0.745810	3.138520	0.237631	672.409832	206.590168	1.507980	3.924496	1323
PV11|PV11_00301T1	PV11|PV11_00301T0	0.000000	0.000000	99.000000	763.476880	307.523120	4.600000	0.000000	1071
PV11|PV11_00304T0	PV11|PV11_00740T0	0.170167	1.120691	0.151841	228.829253	74.170747	2.905779	1.208531	936
PV11|PV11_00305T0	PV11|PV11_09683T0	0.785943	2.464333	0.318927	422.488098	129.511902	1.153432	3.539195	666
PV11|PV11_00309T0	PV11|PV11_03855T0	0.996269	2.408354	0.413672	1308.201653	449.798347	1.154575	4.072686	2229
PV11|PV11_00310T0	PV11|PV11_05129T0	0.972638	2.159719	0.450354	1109.824185	369.175815	1.868665	3.806843	1797
PV11|PV11_00315T0	PV11|PV11_09137T0	0.869700	2.715160	0.320312	1243.605210	421.394790	1.363439	4.010301	2349
PV11|PV11_00318T0	PV11|PV11_05674T0	1.016065	4.346927	0.233743	1258.051210	328.948790	1.079344	5.119430	2067
PV11|PV11_00322T0	PV11|PV11_09367T0	0.946336	2.056741	0.460114	1085.485215	399.514785	2.640638	3.735215	2184
PV11|PV11_00327T1	PV11|PV11_00327T0	0.000000	0.000000	99.000000	360.338271	116.661729	4.600000	0.000000	594
PV11|PV11_00328T0	PV11|PV11_05485T0	0.824381	4.117127	0.200232	915.863347	242.136653	1.241585	4.538673	1413
PV11|PV11_00330T0	PV11|PV11_04778T0	0.725765	3.161992	0.229528	964.821791	298.178209	1.277808	3.902782	1491
PV11|PV11_00344T0	PV11|PV11_04763T0	0.536759	1.928888	0.278274	1020.862838	326.137162	1.320571	2.621468	1407
PV11|PV11_00346T0	PV11|PV11_03882T0	0.624192	4.849319	0.128717	2162.247829	642.752171	1.116242	4.777078	3324
PV11|PV11_00347T0	PV11|PV11_02219T0	0.531707	2.914296	0.182448	612.651972	206.348028	0.890280	3.396010	834
PV11|PV11_00348T0	PV11|PV11_04331T0	0.703719	4.592369	0.153237	1346.696422	456.303578	1.414649	5.063577	3759
PV11|PV11_00349T0	PV11|PV11_05154T0	0.526389	1.937606	0.271670	658.832245	211.167755	1.576394	2.606766	891
PV11|PV11_00350T0	PV11|PV11_08555T0	0.514587	3.993606	0.128853	625.631149	205.368851	1.190844	4.123119	1008
PV11|PV11_00353T0	PV11|PV11_02326T0	0.399098	2.887003	0.138239	968.419027	345.580973	1.469828	3.160244	1326
PV11|PV11_00354T0	PV11|PV11_02327T0	0.420568	1.809560	0.232414	1301.406102	501.593898	1.902755	2.420955	1959
PV11|PV11_00355T0	PV11|PV11_08607T0	0.738203	2.980603	0.247669	759.212808	248.787192	1.382115	3.874968	1107
PV11|PV11_00356T0	PV11|PV11_01166T0	0.656728	4.484914	0.146430	1251.604866	395.395134	1.166308	4.727281	2010
PV11|PV11_00357T0	PV11|PV11_09761T0	0.475382	2.121396	0.224089	1078.208351	430.791649	1.677269	2.835865	1737
PV11|PV11_00358T0	PV11|PV11_05720T0	0.687719	4.135726	0.166287	864.783425	248.216575	1.033014	4.370037	1257
PV11|PV11_00360T0	PV11|PV11_00232T0	0.351622	2.369080	0.148421	616.656611	217.343389	1.217662	2.632135	1911
PV11|PV11_00361T0	PV11|PV11_01257T0	0.582737	1.872230	0.311253	1144.912587	415.087413	1.777234	2.777542	1662
PV11|PV11_00362T1	PV11|PV11_00362T0	0.000000	0.000000	99.000000	1184.309459	513.690541	4.600000	0.000000	1698
PV11|PV11_00363T0	PV11|PV11_00396T0	0.686623	4.454997	0.154124	1204.066652	379.933348	1.028751	4.771481	1656
PV11|PV11_00367T0	PV11|PV11_06774T0	0.507731	1.711367	0.296682	1071.640498	371.359502	1.570206	2.452469	1524
PV11|PV11_00368T0	PV11|PV11_07636T0	0.977650	1.710822	0.571450	1174.062142	403.937858	1.487856	3.495985	1770
PV11|PV11_00369T0	PV11|PV11_03034T0	0.946492	4.972976	0.190327	983.639348	273.360652	1.727844	5.466403	1629
PV11|PV11_00370T0	PV11|PV11_07490T0	0.542755	1.891131	0.287000	662.454379	222.545621	1.602666	2.645469	1158
PV11|PV11_00371T0	PV11|PV11_08888T0	0.507292	4.244999	0.119503	984.851904	287.148096	0.950268	4.053185	1377
PV11|PV11_00373T0	PV11|PV11_02016T0	0.831567	4.962948	0.167555	2288.103517	747.896483	1.269374	5.547908	3381
PV11|PV11_00375T0	PV11|PV11_00953T0	0.518332	4.023767	0.128818	695.203817	213.796183	1.284905	4.028425	1002
PV11|PV11_00376T0	PV11|PV11_02185T0	0.751089	1.927618	0.389646	685.071742	229.928258	1.412570	3.140208	987
PV11|PV11_00381T0	PV11|PV11_01299T0	0.665045	1.561991	0.425767	356.835594	126.164406	2.080266	2.698008	669
PV11|PV11_00384T0	PV11|PV11_08796T0	0.641179	2.301018	0.278650	1697.839291	579.160709	1.296975	3.190091	2979
PV11|PV11_00386T0	PV11|PV11_05796T0	0.811185	2.342800	0.346246	1076.210868	396.789132	1.439679	3.671291	1767
PV11|PV11_00387T0	PV11|PV11_03317T0	0.860340	4.238758	0.202970	891.231456	284.768544	1.465180	5.035273	1566
PV11|PV11_00390T0	PV11|PV11_08657T0	0.321966	4.329735	0.074362	1016.505615	321.494385	1.010261	3.854857	1377
PV11|PV11_00391T0	PV11|PV11_05778T0	0.501914	4.954132	0.101312	2011.844029	739.155971	1.549292	5.094491	2805
PV11|PV11_00397T0	PV11|PV11_04588T0	0.485885	4.508125	0.107780	1200.177073	407.822927	1.300005	4.518031	1626
PV11|PV11_00400T0	PV11|PV11_03857T0	0.874751	3.382940	0.258577	1046.864322	366.135678	1.517730	4.574014	1536
PV11|PV11_00403T0	PV11|PV11_01844T0	0.607652	3.938323	0.154292	763.224486	190.775514	0.833695	3.821101	1140
PV11|PV11_00412T0	PV11|PV11_04187T0	0.749244	1.996065	0.375360	1126.624838	382.375162	1.799858	3.195552	1815
PV11|PV11_00416T0	PV11|PV11_05936T0	0.397212	2.520108	0.157617	838.846513	289.153487	1.459399	2.824197	1281
PV11|PV11_00417T0	PV11|PV11_00745T0	0.536570	2.492901	0.215239	671.967013	186.032987	1.464803	2.882235	1050
PV11|PV11_00418T0	PV11|PV11_09764T0	0.468870	3.753014	0.124932	1227.212658	398.787342	1.076145	3.822984	1710
PV11|PV11_00419T0	PV11|PV11_07296T0	0.770163	4.109728	0.187400	915.240412	239.759588	1.075206	4.390210	1395
PV11|PV11_00420T0	PV11|PV11_06591T0	0.432443	3.978955	0.108682	1231.619055	412.380945	1.186232	3.966150	1776
PV11|PV11_00428T0	PV11|PV11_05558T0	0.939677	3.073779	0.305707	2533.985619	784.014381	1.419465	4.331839	3852
PV11|PV11_00429T1	PV11|PV11_00429T0	0.019991	0.038397	0.520646	439.415462	142.584538	0.800835	0.073501	762
PV11|PV11_00431T0	PV11|PV11_09175T0	0.676628	1.818938	0.371991	556.592500	208.407500	1.373670	2.963477	882
PV11|PV11_00433T2	PV11|PV11_00433T1	0.043947	0.100957	0.435303	1119.883095	257.116905	0.475433	0.163776	1413
PV11|PV11_00440T0	PV11|PV11_07617T0	0.658702	3.855171	0.170862	582.245273	170.754727	1.244735	4.150656	807
PV11|PV11_00445T0	PV11|PV11_08321T0	0.624857	2.257057	0.276846	1116.372898	341.627102	1.122158	3.021903	1536
PV11|PV11_00447T0	PV11|PV11_09334T0	0.294011	4.538996	0.064774	1249.040182	424.959818	1.477555	4.114915	1686
PV11|PV11_00449T0	PV11|PV11_03315T0	0.491978	4.928708	0.099819	2408.480536	714.519464	1.287344	4.521208	3357
PV11|PV11_00453T1	PV11|PV11_00453T0	0.003008	0.000000	99.000000	333.068002	131.931998	4.600000	0.006465	507
PV11|PV11_00455T0	PV11|PV11_05966T0	0.252135	4.089331	0.061657	951.673042	233.326958	0.764876	3.023040	1200
PV11|PV11_00457T0	PV11|PV11_09112T0	0.765034	3.828368	0.199833	495.239797	164.760203	1.377077	4.589263	942
PV11|PV11_00458T0	PV11|PV11_04285T0	0.860338	4.277989	0.201108	1059.417176	341.582824	1.463351	5.080822	1638
PV11|PV11_00461T0	PV11|PV11_02064T0	0.625146	2.796900	0.223514	1338.595919	419.404081	1.359215	3.429776	2367
PV11|PV11_00462T0	PV11|PV11_04767T0	0.285523	1.780606	0.160351	575.317546	237.682454	3.061489	2.167841	819
PV11|PV11_00463T0	PV11|PV11_04765T0	0.793946	2.306154	0.344273	1435.687921	538.312079	1.581558	3.618979	2229
PV11|PV11_00465T0	PV11|PV11_01275T0	0.622970	1.914960	0.325318	1202.822502	399.177498	1.353823	2.834703	1716
PV11|PV11_00466T0	PV11|PV11_08193T0	0.726698	4.960890	0.146485	532.568622	178.431378	1.440674	5.367911	780
PV11|PV11_00467T0	PV11|PV11_05189T0	0.554730	4.114650	0.134818	811.661624	241.338376	1.275110	4.111896	1209
PV11|PV11_00471T0	PV11|PV11_06978T0	0.414354	3.566992	0.116163	426.721302	116.278698	0.937238	3.268392	552
PV11|PV11_00473T0	PV11|PV11_07025T0	0.311514	4.443776	0.070101	1260.708348	374.291652	1.192576	3.772470	1656
PV11|PV11_00474T0	PV11|PV11_03423T0	0.554506	4.024059	0.137798	767.120727	213.879273	1.157921	3.932832	1011
PV11|PV11_00475T0	PV11|PV11_08870T0	1.089373	1.995493	0.545917	2364.794608	842.205392	1.443961	3.982001	4131
PV11|PV11_00476T0	PV11|PV11_03645T0	0.596369	3.929270	0.151776	639.513432	188.486568	0.964478	4.065219	912
PV11|PV11_00477T1	PV11|PV11_00477T0	0.000000	0.000000	99.000000	655.513885	277.486115	4.600000	0.000000	1083
PV11|PV11_00478T1	PV11|PV11_00478T0	0.000000	0.000000	99.000000	591.674853	269.325147	4.600000	0.000000	1158
PV11|PV11_00479T0	PV11|PV11_04024T0	0.554587	3.302632	0.167923	275.262774	81.737226	0.868618	3.551305	510
PV11|PV11_00480T0	PV11|PV11_02627T0	0.546679	2.512506	0.217583	915.843773	359.156227	1.520081	3.301305	1314
PV11|PV11_00481T0	PV11|PV11_00600T0	0.859037	4.591046	0.187111	1452.500431	455.499569	1.047910	5.249954	2145
PV11|PV11_00484T0	PV11|PV11_01198T0	0.625610	2.083876	0.300215	1012.266909	358.733091	1.411330	3.021530	1827
PV11|PV11_00486T0	PV11|PV11_04825T0	0.820864	3.730742	0.220027	1998.635753	647.364247	1.505659	4.598364	4476
PV11|PV11_00488T0	PV11|PV11_00969T0	0.568577	1.933306	0.294096	433.235105	160.764895	1.538795	2.813815	750
PV11|PV11_00494T0	PV11|PV11_09978T0	0.896557	1.856132	0.483024	999.043645	380.956355	1.793638	3.484357	1932
PV11|PV11_00497T6	PV11|PV11_00497T3	0.000000	0.000000	99.000000	601.135014	244.864986	4.600000	0.000000	846
PV11|PV11_00498T0	PV11|PV11_09039T0	0.836791	3.752358	0.223004	1286.417977	450.582023	1.415151	4.779289	2397
PV11|PV11_00500T0	PV11|PV11_03104T0	0.681133	4.506240	0.151153	1324.200942	406.799058	1.118881	4.740193	2820
PV11|PV11_00501T0	PV11|PV11_02089T0	0.425553	4.359302	0.097620	1234.578399	334.421601	1.315024	3.792014	1617
PV11|PV11_00502T0	PV11|PV11_04230T0	0.471523	2.569452	0.183511	1199.081804	369.918196	1.836183	2.898434	1674
PV11|PV11_00503T0	PV11|PV11_03920T0	0.249609	3.972511	0.062834	778.327057	199.672943	0.771544	3.029080	1020
PV11|PV11_00504T0	PV11|PV11_02698T0	0.818922	2.212946	0.370060	796.738542	283.261458	1.393189	3.553636	3528
PV11|PV11_00507T1	PV11|PV11_00507T0	0.012339	0.010327	1.194846	1144.222140	292.777860	0.767187	0.035787	1659
PV11|PV11_00509T0	PV11|PV11_06548T0	0.928883	3.168486	0.293163	1265.265566	414.734434	1.138975	4.445292	2154
PV11|PV11_00514T0	PV11|PV11_09405T0	0.871756	2.697616	0.323158	1120.533953	430.466047	1.344288	4.135521	1797
PV11|PV11_00518T0	PV11|PV11_04155T0	0.637843	3.401646	0.187510	293.727286	93.272714	1.697753	3.911881	405
PV11|PV11_00520T0	PV11|PV11_03796T0	0.553096	3.467237	0.159521	1048.429814	295.570186	1.283347	3.581906	2346
PV11|PV11_00521T0	PV11|PV11_04538T0	0.400586	4.773919	0.083911	2082.724454	581.275546	1.331423	4.064496	2817
PV11|PV11_00524T1	PV11|PV11_00524T0	0.000000	0.000000	99.000000	673.604531	277.395469	4.600000	0.000000	1131
PV11|PV11_00532T0	PV11|PV11_04753T0	0.696525	3.334847	0.208863	514.983981	172.016019	1.538940	4.071383	738
PV11|PV11_00533T0	PV11|PV11_01256T0	0.444481	3.225157	0.137817	752.977118	231.022882	0.899110	3.291979	1032
PV11|PV11_00537T0	PV11|PV11_03988T0	0.635315	4.672456	0.135970	1574.274156	507.725844	1.266965	4.859491	2268
PV11|PV11_00543T0	PV11|PV11_04960T0	0.691887	2.649541	0.261135	1282.066447	415.933553	1.448615	3.514272	1878
PV11|PV11_00546T0	PV11|PV11_02010T0	0.778482	1.604042	0.485325	988.072840	394.927160	1.774369	3.042682	1695
PV11|PV11_00549T1	PV11|PV11_00549T0	0.000000	0.000000	99.000000	447.369470	170.630530	4.600000	0.000000	618
PV11|PV11_00551T0	PV11|PV11_03527T0	0.784121	4.470199	0.175411	1325.287032	387.712968	1.480872	4.855235	1821
PV11|PV11_00566T0	PV11|PV11_06558T0	0.283097	4.824679	0.058677	1889.022031	621.977969	1.155616	4.224158	2523
