SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Z517|Z517_00149T0	Z517|Z517_10880T0	0.350779	2.529834	0.138657	687.181486	224.818514	2.041344	2.663824	966
Z517|Z517_00150T0	Z517|Z517_11098T0	0.347822	3.920221	0.088725	653.773833	186.226167	1.493424	3.419445	945
Z517|Z517_00151T0	Z517|Z517_02966T0	0.326925	4.314892	0.075767	1028.805874	315.194126	1.260248	3.786541	1434
Z517|Z517_00152T0	Z517|Z517_12033T0	0.344307	4.397291	0.078300	1181.203053	351.796947	1.058567	3.823190	1593
Z517|Z517_00153T0	Z517|Z517_03418T0	0.326077	4.287013	0.076062	857.307174	303.692826	1.849407	4.086520	1323
Z517|Z517_00154T0	Z517|Z517_01132T0	0.429387	3.949720	0.108713	697.303246	193.696754	1.672603	3.584044	939
Z517|Z517_00155T0	Z517|Z517_02409T0	0.406373	4.324752	0.093964	1258.634667	319.365333	1.411680	3.598196	1608
Z517|Z517_00156T0	Z517|Z517_00884T0	0.819995	4.814826	0.170306	1735.139434	613.860566	1.629348	5.591873	2595
Z517|Z517_00157T0	Z517|Z517_06797T0	0.368860	4.348031	0.084834	1458.566296	329.433704	1.264948	3.306031	1848
Z517|Z517_00158T0	Z517|Z517_11473T0	0.462507	3.642291	0.126983	498.441038	128.558962	1.549926	3.343454	1719
Z517|Z517_00159T0	Z517|Z517_07650T0	0.371205	4.235828	0.087635	1246.341557	283.658443	0.993909	3.263091	1572
Z517|Z517_00160T0	Z517|Z517_04291T0	0.532722	4.469041	0.119203	1298.884966	387.115034	1.438577	4.309569	1878
Z517|Z517_00161T0	Z517|Z517_02417T0	0.436940	4.417800	0.098904	1264.449976	361.550024	1.645343	3.966318	1722
Z517|Z517_00162T0	Z517|Z517_06675T0	0.467230	1.775333	0.263179	831.972773	293.027227	1.734140	2.423849	1146
Z517|Z517_00164T0	Z517|Z517_02556T0	0.658096	2.624007	0.250798	1306.761548	478.238452	1.442017	3.554413	2016
Z517|Z517_00165T0	Z517|Z517_01170T0	0.674007	4.189322	0.160887	948.396491	266.603509	0.840765	4.336083	1323
Z517|Z517_00167T0	Z517|Z517_06798T0	0.350019	3.948167	0.088653	757.704073	193.295927	1.603280	3.244086	957
Z517|Z517_00168T0	Z517|Z517_02213T0	0.825485	4.525136	0.182422	1436.821219	417.178781	1.256654	4.973891	2289
Z517|Z517_00169T0	Z517|Z517_05984T0	0.565453	2.162890	0.261434	485.764577	153.235423	1.614091	2.845579	1014
Z517|Z517_00170T0	Z517|Z517_10673T0	0.653206	2.343728	0.278704	634.178806	205.821194	1.994292	3.202279	873
Z517|Z517_00174T0	Z517|Z517_12568T0	0.931093	4.576418	0.203455	1548.298467	446.701533	1.544890	5.241959	2520
Z517|Z517_00179T0	Z517|Z517_03549T0	0.808110	4.296910	0.188068	979.272989	307.727011	1.348842	4.926889	1422
Z517|Z517_00180T0	Z517|Z517_09871T0	0.306400	3.532517	0.086737	1320.107942	419.892058	1.197207	3.254753	1800
Z517|Z517_00182T0	Z517|Z517_07597T0	0.451940	3.420615	0.132122	423.338147	95.661853	1.327643	2.997374	555
Z517|Z517_00184T0	Z517|Z517_02605T0	0.860697	2.222779	0.387217	876.170460	323.829540	1.416025	3.684798	1428
Z517|Z517_00185T0	Z517|Z517_08564T0	1.115341	3.558216	0.313455	2606.306066	858.693934	1.549361	5.162199	5235
Z517|Z517_00186T0	Z517|Z517_00594T0	0.582565	4.469455	0.130344	1463.671648	387.328352	1.124504	4.187731	2013
Z517|Z517_00187T0	Z517|Z517_08512T0	0.366433	4.447177	0.082397	1343.007225	375.992775	1.494730	3.777014	1830
Z517|Z517_00188T0	Z517|Z517_04707T0	0.297768	1.957869	0.152088	639.842579	197.157421	1.992975	2.066425	891
Z517|Z517_00189T0	Z517|Z517_10450T0	0.645329	2.456357	0.262718	1525.367550	451.632450	1.167343	3.177139	2313
Z517|Z517_00190T0	Z517|Z517_01795T0	0.419681	3.418205	0.122778	634.141009	187.858991	1.614603	3.314880	828
Z517|Z517_00191T0	Z517|Z517_00238T0	0.469591	3.055570	0.153684	1268.368816	474.631184	1.633358	3.521313	1812
Z517|Z517_00192T0	Z517|Z517_10485T0	0.410182	4.072740	0.100714	908.777589	228.222411	1.652397	3.436029	1203
Z517|Z517_00194T0	Z517|Z517_06333T0	0.354897	3.850985	0.092158	580.195771	169.804229	0.856654	3.439293	750
Z517|Z517_00195T0	Z517|Z517_04156T0	0.491896	2.808128	0.175169	1179.302721	320.697279	1.446088	2.961306	1584
Z517|Z517_00196T0	Z517|Z517_05290T0	0.531368	4.377796	0.121378	1466.229479	342.770521	1.387536	3.780575	1956
Z517|Z517_00197T0	Z517|Z517_00355T0	0.321316	4.293727	0.074834	1049.576201	306.423799	1.283735	3.656959	1500
Z517|Z517_00198T0	Z517|Z517_03869T0	0.456562	4.044518	0.112884	701.205921	219.794079	1.225255	3.938453	963
Z517|Z517_00202T0	Z517|Z517_12249T0	0.684414	1.729400	0.395752	714.706234	278.293766	1.254346	2.931830	1143
Z517|Z517_00203T0	Z517|Z517_12141T0	0.412799	4.669964	0.088394	1857.958746	506.041254	1.040640	3.972281	2685
Z517|Z517_00206T0	Z517|Z517_08665T0	0.446899	4.473104	0.099908	1329.782119	389.217881	1.381828	4.075551	1776
Z517|Z517_00207T0	Z517|Z517_07004T0	0.467098	1.658251	0.281681	1153.554732	397.445268	1.830175	2.316996	1680
Z517|Z517_00208T0	Z517|Z517_10864T0	0.913248	4.505852	0.202680	1471.411160	406.588840	0.901418	5.073150	2178
Z517|Z517_00210T0	Z517|Z517_01759T0	0.735783	3.838608	0.191680	1320.473624	440.526376	1.489498	4.535928	1947
Z517|Z517_00212T0	Z517|Z517_10948T0	0.522160	3.722182	0.140283	585.990804	143.009196	1.422574	3.449740	747
Z517|Z517_00214T0	Z517|Z517_06033T0	0.813131	2.569864	0.316410	1230.579281	392.420719	1.967304	3.713659	2043
Z517|Z517_00218T0	Z517|Z517_11984T0	0.424771	4.492273	0.094556	1382.706344	399.293656	0.992198	4.008536	1983
Z517|Z517_00222T0	Z517|Z517_03315T0	0.362722	4.203542	0.086290	1204.293363	271.706637	1.590537	3.209256	1533
Z517|Z517_00223T0	Z517|Z517_05297T0	0.851433	2.905245	0.293067	718.794466	244.205534	1.225286	4.116766	1134
Z517|Z517_00226T0	Z517|Z517_07894T0	0.774180	2.876680	0.269123	788.549865	252.450135	1.095364	3.852155	1605
Z517|Z517_00227T0	Z517|Z517_02044T0	0.772513	1.923523	0.401614	811.465892	301.534108	1.640850	3.253035	1272
Z517|Z517_00228T0	Z517|Z517_09070T0	0.505048	3.922518	0.128756	791.202680	186.797320	1.180403	3.473348	993
Z517|Z517_00230T0	Z517|Z517_11854T0	0.714973	2.919958	0.244857	1815.426450	551.573550	1.273848	3.686378	2919
Z517|Z517_00233T0	Z517|Z517_05207T0	0.704092	2.781056	0.253174	1194.300075	422.699925	1.169595	3.741093	2013
Z517|Z517_00234T0	Z517|Z517_03273T0	0.604424	4.290428	0.140877	957.921069	305.078931	1.193371	4.484346	1359
Z517|Z517_00239T0	Z517|Z517_02797T0	0.450094	3.987061	0.112889	621.415337	203.584663	1.435271	3.968727	858
Z517|Z517_00240T0	Z517|Z517_04142T0	0.427113	2.299646	0.185730	544.972989	208.027011	1.218768	2.833281	840
Z517|Z517_00241T0	Z517|Z517_04808T0	0.623461	4.079215	0.152839	732.799025	230.200975	1.522399	4.348632	984
Z517|Z517_00242T0	Z517|Z517_02824T0	0.623062	2.369998	0.262896	740.991144	249.008856	1.221024	3.187376	1077
Z517|Z517_00243T0	Z517|Z517_04583T0	0.621849	2.517563	0.247004	698.616474	237.383526	1.241833	3.307891	942
Z517|Z517_00244T0	Z517|Z517_05863T0	0.311876	4.384926	0.071125	1315.955313	346.044687	1.276522	3.479774	1695
Z517|Z517_00245T0	Z517|Z517_05797T0	0.317089	2.786018	0.113814	1310.090545	456.909455	1.382066	2.866508	1812
Z517|Z517_00246T0	Z517|Z517_10085T0	0.713343	4.587199	0.155507	1403.831164	453.168836	1.612756	4.976072	2169
Z517|Z517_00248T0	Z517|Z517_02026T0	0.332615	4.407638	0.075463	1245.315787	356.684213	1.201645	3.719749	1614
Z517|Z517_00249T0	Z517|Z517_05796T0	0.602042	3.908446	0.154036	716.674881	183.325119	0.707757	3.826615	972
Z517|Z517_00250T0	Z517|Z517_04380T0	0.493292	1.785771	0.276235	764.861242	297.138758	1.946371	2.564751	1101
Z517|Z517_00252T0	Z517|Z517_07951T0	0.603261	4.212899	0.143194	996.882428	275.117572	1.133944	4.151941	1572
Z517|Z517_00258T0	Z517|Z517_04266T0	0.602464	4.364911	0.138024	1208.067889	336.932111	1.625431	4.268923	1617
Z517|Z517_00260T0	Z517|Z517_09478T0	0.475671	3.533010	0.134636	585.725705	233.274295	2.151804	4.039463	1137
Z517|Z517_00267T0	Z517|Z517_04905T0	0.797273	4.155616	0.191854	777.112655	254.887345	1.421573	4.880188	2250
Z517|Z517_00270T0	Z517|Z517_06279T0	0.707104	3.954174	0.178825	702.149500	194.850500	1.696982	4.237343	999
Z517|Z517_00272T0	Z517|Z517_08133T0	0.943376	2.420387	0.389762	1376.923647	450.076353	1.090357	3.921699	2241
Z517|Z517_00274T0	Z517|Z517_00633T0	0.400278	4.347410	0.092073	1158.838956	329.161044	1.495203	3.820275	1518
Z517|Z517_00275T0	Z517|Z517_04450T0	0.454218	4.336552	0.104742	1517.570321	324.429679	1.644770	3.414028	1983
Z517|Z517_00276T0	Z517|Z517_04451T0	0.373901	3.952722	0.094593	876.526453	194.473547	1.336019	3.071243	1155
Z517|Z517_00277T0	Z517|Z517_02250T0	0.718644	2.637084	0.272515	835.351793	253.648207	1.481510	3.496453	1182
Z517|Z517_00280T0	Z517|Z517_03909T0	0.614007	1.905371	0.322251	1199.047978	465.952022	1.590872	2.926189	1848
Z517|Z517_00281T0	Z517|Z517_03908T0	0.866198	4.509639	0.192077	1229.352731	408.647269	1.221781	5.325486	2022
Z517|Z517_00282T0	Z517|Z517_02311T0	0.776789	4.442293	0.174862	1180.447799	373.552201	1.245842	4.973721	2055
Z517|Z517_00283T0	Z517|Z517_06494T0	0.345871	4.404020	0.078535	1310.032224	354.967776	1.552294	3.633131	1731
Z517|Z517_00284T0	Z517|Z517_08170T0	0.520499	4.367602	0.119173	1335.857041	338.142959	1.397393	3.892806	1785
Z517|Z517_00285T0	Z517|Z517_03310T0	0.901329	1.971589	0.457159	816.696020	221.303980	1.668218	3.388532	1368
Z517|Z517_00287T0	Z517|Z517_02351T0	0.292657	1.183049	0.247375	419.949606	153.050394	2.187066	1.591453	810
Z517|Z517_00288T0	Z517|Z517_04975T0	0.320573	1.926191	0.166429	686.477216	186.522784	1.784243	1.990875	909
Z517|Z517_00289T0	Z517|Z517_07219T0	0.410155	3.708618	0.110595	690.553813	140.446187	1.161988	2.902870	1017
Z517|Z517_00290T0	Z517|Z517_05764T0	0.610439	1.832771	0.333069	1293.598843	461.401157	1.836367	2.795393	2094
Z517|Z517_00292T0	Z517|Z517_05906T0	0.781809	4.314680	0.181197	1163.894568	315.105432	1.298030	4.603493	1629
Z517|Z517_00296T0	Z517|Z517_10092T0	0.802907	2.108211	0.380847	1234.804639	415.195361	1.358365	3.394096	1737
Z517|Z517_00297T0	Z517|Z517_08206T0	0.481212	3.619837	0.132938	1356.514333	476.485667	1.133944	3.891279	2406
Z517|Z517_00298T0	Z517|Z517_01268T0	0.689216	3.360644	0.205084	2336.841593	789.158407	1.509013	4.090852	4062
Z517|Z517_00299T0	Z517|Z517_00977T0	0.550767	2.215700	0.248575	1104.041724	269.958276	1.293119	2.633661	1536
Z517|Z517_00300T0	Z517|Z517_07647T0	0.457030	4.294676	0.106418	1283.188216	306.811784	1.075665	3.592665	1695
Z517|Z517_00301T0	Z517|Z517_07609T0	0.420094	4.072263	0.103160	737.922860	228.077140	1.027576	3.847164	981
Z517|Z517_00302T0	Z517|Z517_04124T0	0.215882	4.475151	0.048240	1349.718490	390.281510	1.452704	3.513705	1764
Z517|Z517_00303T0	Z517|Z517_07608T0	0.211153	4.481375	0.047118	1331.466547	393.533453	1.246865	3.556024	1770
Z517|Z517_00304T0	Z517|Z517_06278T0	0.205024	4.070991	0.050362	762.309374	227.690626	0.741129	3.282480	1041
Z517|Z517_00305T0	Z517|Z517_07611T0	0.581618	2.210726	0.263089	1370.035335	477.964665	1.574281	3.008906	1980
Z517|Z517_00306T0	Z517|Z517_07823T0	0.919938	4.507524	0.204089	1302.503441	407.496559	1.355812	5.324602	2667
Z517|Z517_00307T0	Z517|Z517_07603T0	0.284325	3.862185	0.073618	658.640945	172.359055	1.234470	3.079243	834
Z517|Z517_00310T0	Z517|Z517_12278T0	0.770393	3.326028	0.231625	814.001088	280.998912	1.622844	4.278660	3381
Z517|Z517_00311T0	Z517|Z517_07473T0	0.258383	3.977545	0.064960	665.982243	201.017757	0.996547	3.362062	867
Z517|Z517_00316T0	Z517|Z517_02157T0	0.382948	4.501303	0.085075	1266.869976	404.130024	1.068248	4.136907	1707
Z517|Z517_00317T0	Z517|Z517_01107T0	0.470083	2.353078	0.199774	1026.297980	269.702020	1.162492	2.585822	1458
Z517|Z517_00323T0	Z517|Z517_02929T0	0.786724	1.951392	0.403160	2323.145059	823.854941	1.326099	3.274870	4155
Z517|Z517_00324T0	Z517|Z517_12061T0	0.453569	4.574202	0.099158	1351.616624	445.383376	1.199583	4.424582	1857
Z517|Z517_00325T0	Z517|Z517_11704T0	0.479650	3.502229	0.136956	583.340785	106.659215	1.233267	2.840629	801
Z517|Z517_00327T0	Z517|Z517_00917T0	0.554791	3.791578	0.146322	770.126860	156.873140	1.198760	3.307624	1113
Z517|Z517_00328T0	Z517|Z517_03336T0	0.664316	3.406775	0.194999	356.087246	93.912754	1.276526	3.709961	549
Z517|Z517_00329T0	Z517|Z517_02266T0	0.941184	3.886254	0.242183	994.365781	310.634219	1.391518	4.926632	2415
Z517|Z517_00332T0	Z517|Z517_04589T0	0.584319	2.421038	0.241351	433.324247	157.675753	0.943332	3.223039	774
Z517|Z517_00333T0	Z517|Z517_05135T0	0.301480	4.092623	0.073664	1460.646371	234.353629	1.470815	2.476950	1809
Z517|Z517_00354T0	Z517|Z517_04884T0	0.529518	4.183890	0.126561	980.320402	264.679598	1.417495	3.919247	1659
Z517|Z517_00358T0	Z517|Z517_06729T0	0.758174	4.736775	0.160061	1780.810647	553.189353	1.402385	5.103468	2853
Z517|Z517_00359T0	Z517|Z517_09955T0	0.837360	4.210291	0.198884	1081.837344	274.162656	1.546452	4.557946	1869
Z517|Z517_00367T0	Z517|Z517_03032T0	0.916081	2.564298	0.357244	964.588177	304.411823	1.456263	3.934382	1653
Z517|Z517_00368T0	Z517|Z517_12518T0	0.701675	3.707805	0.189243	483.706064	140.293936	1.400901	4.132629	783
Z517|Z517_00372T0	Z517|Z517_03729T0	0.771743	4.459919	0.173040	1153.564933	382.435067	1.441938	5.070088	1926
Z517|Z517_00378T0	Z517|Z517_12210T0	0.908204	2.966715	0.306131	2221.945509	763.054491	1.202506	4.303261	3549
Z517|Z517_00384T0	Z517|Z517_05295T0	0.557014	3.518065	0.158330	569.064816	108.935184	1.225186	3.098310	867
Z517|Z517_00385T0	Z517|Z517_04500T0	0.626588	3.776146	0.165933	869.321764	153.678236	0.876843	3.299174	1128
Z517|Z517_00412T0	Z517|Z517_06177T0	0.796832	3.635300	0.219193	472.633686	127.366314	0.978523	4.198122	801
Z517|Z517_00415T0	Z517|Z517_05400T0	0.585942	4.169512	0.140530	931.346155	259.653845	1.314901	4.101623	1446
Z517|Z517_00418T0	Z517|Z517_02485T0	0.604945	4.336863	0.139489	1214.435650	324.564350	1.132678	4.175941	1947
Z517|Z517_00420T0	Z517|Z517_02263T0	0.516557	4.099363	0.126009	1350.530831	236.469169	1.520414	3.151227	1761
Z517|Z517_00421T0	Z517|Z517_08900T0	0.506962	4.275294	0.118579	1210.015618	298.984382	0.936232	3.760790	1605
Z517|Z517_00423T0	Z517|Z517_03490T0	0.769986	3.825433	0.201281	600.883382	164.116618	1.318388	4.276428	852
Z517|Z517_00424T0	Z517|Z517_07312T0	0.691116	1.986610	0.347887	1425.594664	464.405336	1.260127	3.028323	2175
Z517|Z517_00426T0	Z517|Z517_09272T0	0.315306	0.496631	0.634890	202.751284	70.248716	2.521095	1.085896	1176
Z517|Z517_00431T0	Z517|Z517_04768T0	0.806496	4.465630	0.180601	1288.641615	385.358385	1.287852	4.946510	1896
Z517|Z517_00435T0	Z517|Z517_05556T0	0.519530	2.571166	0.202060	1747.685263	595.314737	1.522628	3.122444	2805
Z517|Z517_00441T0	Z517|Z517_06357T0	0.625630	4.170396	0.150017	790.039807	259.960193	1.315745	4.509741	1251
Z517|Z517_00442T0	Z517|Z517_07998T0	0.444907	4.447011	0.100046	1484.090908	375.909092	1.008407	3.761216	2049
Z517|Z517_00444T0	Z517|Z517_09989T0	0.363542	4.413847	0.082364	1095.350844	359.649156	1.425355	4.094108	1476
Z517|Z517_00446T0	Z517|Z517_01454T0	0.609755	4.715379	0.129312	1838.369384	537.630616	0.904091	4.616271	3594
Z517|Z517_00455T0	Z517|Z517_07224T0	0.709369	4.520016	0.156939	1184.659326	414.340674	1.302345	5.090407	1719
Z517|Z517_00456T0	Z517|Z517_09753T0	0.535773	4.311790	0.124258	1138.106508	313.893492	1.298906	4.056219	1542
Z517|Z517_00459T0	Z517|Z517_04750T0	0.545989	1.986498	0.274850	1042.168524	391.831476	1.310728	2.818798	1476
Z517|Z517_00467T0	Z517|Z517_08552T0	0.742823	4.456418	0.166686	1230.346028	380.653972	1.276791	4.860861	1836
Z517|Z517_00469T0	Z517|Z517_03951T0	0.879183	4.677075	0.187977	1598.138018	510.861982	1.478371	5.397434	2520
Z517|Z517_00473T0	Z517|Z517_04183T0	1.042881	2.694109	0.387097	1316.165569	441.834431	1.249657	4.373642	2391
Z517|Z517_00474T0	Z517|Z517_11717T0	0.259861	2.873923	0.090420	613.938355	172.061645	1.323504	2.496300	795
Z517|Z517_00475T0	Z517|Z517_06803T0	0.736454	4.519020	0.162968	1395.209311	413.790689	1.004034	4.805035	2040
Z517|Z517_00479T0	Z517|Z517_08058T0	0.652884	4.081216	0.159973	768.183865	230.816135	1.533031	4.334972	1128
Z517|Z517_00484T0	Z517|Z517_01256T0	0.500434	4.289529	0.116664	928.286614	304.713386	1.462106	4.310519	1362
Z517|Z517_00486T0	Z517|Z517_10430T0	0.461322	4.245490	0.108662	1146.663722	287.336278	1.467555	3.658712	1455
Z517|Z517_00489T0	Z517|Z517_04474T0	0.559642	3.945291	0.141851	791.443795	192.556205	1.049769	3.666511	1065
Z517|Z517_00490T0	Z517|Z517_06577T0	0.398340	3.066473	0.129902	246.341858	59.658142	1.158392	2.755568	468
Z517|Z517_00493T0	Z517|Z517_06318T0	0.521463	3.889650	0.134064	862.212195	178.787805	1.050975	3.299808	1221
Z517|Z517_00496T0	Z517|Z517_01746T0	0.804503	3.874555	0.207638	544.774595	175.225405	1.349168	4.654973	822
Z517|Z517_00497T0	Z517|Z517_01386T0	0.374782	2.326225	0.161112	646.404001	193.595999	1.893769	2.473603	849
Z517|Z517_00498T0	Z517|Z517_07866T0	0.670334	4.212493	0.159130	949.031248	274.968752	1.463922	4.398215	1395
Z517|Z517_00499T0	Z517|Z517_07909T0	0.584987	3.820078	0.153135	635.051005	162.948995	0.932346	3.736747	882
Z517|Z517_00500T0	Z517|Z517_02821T0	0.444835	2.183809	0.203697	2066.787686	633.212314	1.305934	2.557994	3075
