SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
PV07|PV07_00199T0	PV07|PV07_01894T0	0.685869	3.791266	0.180908	524.192052	156.807948	1.315437	4.202766	1026
PV07|PV07_00201T0	PV07|PV07_00891T0	0.502162	2.523090	0.199027	1014.575055	317.424945	1.600015	2.951291	1614
PV07|PV07_00205T0	PV07|PV07_03508T0	0.936652	2.115257	0.442807	1284.604211	437.395789	1.619174	3.708068	2454
PV07|PV07_00206T0	PV07|PV07_10772T0	0.628689	4.447661	0.141353	1429.764758	376.235242	1.161309	4.272831	3531
PV07|PV07_00207T0	PV07|PV07_05154T1	0.825297	2.238568	0.368672	1745.504275	561.495725	1.475894	3.507811	2925
PV07|PV07_00208T0	PV07|PV07_01952T0	0.615780	3.091306	0.199197	1758.867505	611.132495	1.419527	3.762371	2853
PV07|PV07_00210T0	PV07|PV07_01370T0	0.580516	4.485765	0.129413	1173.156256	395.843744	1.598826	4.697319	1686
PV07|PV07_00214T0	PV07|PV07_06710T0	0.707189	3.834592	0.184423	643.866864	166.133136	1.538261	4.045882	1017
PV07|PV07_00215T0	PV07|PV07_03520T0	0.563640	4.168331	0.135220	1270.754733	259.245267	0.869164	3.523271	1626
PV07|PV07_00222T0	PV07|PV07_11737T0	0.560485	4.859350	0.115341	2201.594157	651.405843	1.070535	4.626045	3801
PV07|PV07_00224T0	PV07|PV07_07297T0	0.591634	3.906552	0.151447	711.137217	182.862783	1.099938	3.809048	1047
PV07|PV07_00225T0	PV07|PV07_03262T0	0.286533	4.065317	0.070482	1247.025237	225.974763	1.537996	2.598724	1581
PV07|PV07_00227T0	PV07|PV07_03129T0	0.996929	2.008261	0.496414	2350.995502	802.004498	1.189190	3.762521	4059
PV07|PV07_00228T0	PV07|PV07_10451T0	0.673307	4.298095	0.156652	1068.786457	308.213543	1.489683	4.453926	3267
PV07|PV07_00232T0	PV07|PV07_09006T0	0.601553	4.419065	0.136127	1308.840008	362.159992	1.126251	4.286795	1866
PV07|PV07_00235T1	PV07|PV07_00235T0	0.000000	0.000000	99.000000	2273.333573	852.666427	4.600000	0.000000	3195
PV07|PV07_00237T1	PV07|PV07_00237T0	0.000000	0.000000	99.000000	1001.077502	438.922498	4.600000	0.000000	1488
PV07|PV07_00240T0	PV07|PV07_05148T1	0.654330	4.654775	0.140572	1763.103967	495.896033	1.400577	4.597524	2541
PV07|PV07_00241T0	PV07|PV07_01893T0	0.479108	3.579095	0.133863	448.829749	118.170251	1.176748	3.375558	603
PV07|PV07_00242T0	PV07|PV07_05821T0	0.460594	3.802878	0.121117	752.745506	159.254494	1.718366	3.132683	981
PV07|PV07_00243T1	PV07|PV07_00243T0	0.035209	0.093890	0.375002	765.697448	122.302552	1.170419	0.129873	1080
PV07|PV07_00245T0	PV07|PV07_11948T0	0.332480	3.903573	0.085173	858.861999	182.138001	1.207623	2.871883	1071
PV07|PV07_00246T1	PV07|PV07_00246T0	0.000000	0.000000	99.000000	886.105846	313.894154	4.600000	0.000000	1524
PV07|PV07_00247T0	PV07|PV07_02064T0	0.473809	4.736647	0.100030	1603.905530	553.094470	1.340704	4.700636	2238
PV07|PV07_00252T1	PV07|PV07_00252T0	0.000000	0.000000	99.000000	988.090683	310.909317	4.600000	0.000000	1737
PV07|PV07_00253T0	PV07|PV07_07574T0	0.692045	2.050108	0.337565	621.763850	200.236150	1.861253	3.068593	972
PV07|PV07_00254T0	PV07|PV07_12477T0	0.857236	1.938958	0.442112	930.144910	323.855090	1.430500	3.409797	1920
PV07|PV07_00255T0	PV07|PV07_04192T0	0.342655	3.284224	0.104334	280.244496	79.755504	0.952026	2.983018	456
PV07|PV07_00257T0	PV07|PV07_12128T0	0.956421	1.886140	0.507078	1072.421913	394.578087	1.180867	3.619460	2130
PV07|PV07_00260T0	PV07|PV07_01895T0	0.306140	4.421053	0.069246	1397.878378	363.121622	1.204518	3.463930	1848
PV07|PV07_00261T0	PV07|PV07_05565T0	0.598654	4.270174	0.140194	957.049661	296.950339	1.483496	4.404238	1305
PV07|PV07_00262T0	PV07|PV07_07617T0	0.677317	2.790826	0.242694	574.894053	220.105947	1.730011	3.787408	855
PV07|PV07_00265T0	PV07|PV07_02416T0	0.525488	5.028578	0.104500	2351.709335	816.290665	1.501411	5.057364	3744
PV07|PV07_00271T0	PV07|PV07_10951T0	0.524884	4.426601	0.118575	1299.182570	365.817430	0.967609	4.146392	5115
PV07|PV07_00275T0	PV07|PV07_11257T0	0.675742	3.264481	0.206998	1637.001986	534.998014	1.347238	3.940168	2610
PV07|PV07_00276T0	PV07|PV07_01429T0	0.673107	3.494334	0.192628	404.457720	105.542280	1.415283	3.770843	708
PV07|PV07_00277T0	PV07|PV07_01431T0	0.618816	3.168389	0.195309	474.376525	164.623475	1.441360	3.826961	690
PV07|PV07_00279T0	PV07|PV07_02239T0	0.715794	1.799788	0.397710	1382.521893	486.478107	1.792118	2.993834	2277
PV07|PV07_00282T0	PV07|PV07_04581T0	0.427997	3.593223	0.119112	458.582676	120.417324	0.915373	3.258852	1233
PV07|PV07_00287T0	PV07|PV07_07578T0	0.631939	3.488493	0.181149	396.276399	104.723601	1.227572	3.687126	612
PV07|PV07_00297T0	PV07|PV07_05251T0	0.626077	4.125918	0.151743	916.008457	244.991543	1.467483	4.093817	1314
PV07|PV07_00298T1	PV07|PV07_00298T0	0.000000	0.000000	99.000000	431.874397	123.125603	4.600000	0.000000	555
PV07|PV07_00301T0	PV07|PV07_08411T0	0.571430	3.924030	0.145623	634.825736	187.174264	1.037057	4.004511	939
PV07|PV07_00304T0	PV07|PV07_07322T0	0.507032	3.632220	0.139593	488.155703	126.844297	1.204106	3.454814	660
PV07|PV07_00305T1	PV07|PV07_00305T0	0.000000	0.000000	99.000000	544.667848	208.332152	4.600000	0.000000	1008
PV07|PV07_00307T0	PV07|PV07_07205T0	0.700246	4.360670	0.160582	1437.967922	335.032078	1.214639	4.175797	1986
PV07|PV07_00310T1	PV07|PV07_00310T0	0.000000	0.000000	99.000000	5752.906195	2554.093805	4.600000	0.000000	8745
PV07|PV07_00317T0	PV07|PV07_12085T0	0.317064	2.701051	0.117385	1086.266362	356.733638	1.741215	2.719277	1950
PV07|PV07_00320T2	PV07|PV07_00320T1	0.092973	0.154217	0.602875	656.951978	177.048022	1.191612	0.317924	921
PV07|PV07_00321T2	PV07|PV07_00321T1	0.000000	0.000000	99.000000	738.591834	323.408166	4.600000	0.000000	1467
PV07|PV07_00325T0	PV07|PV07_10393T0	0.686715	2.124519	0.323233	1775.069529	636.930471	1.882139	3.199178	3933
PV07|PV07_00327T0	PV07|PV07_05341T0	0.433700	3.882155	0.111716	632.989844	177.010156	1.392255	3.561884	915
PV07|PV07_00329T0	PV07|PV07_12256T0	0.547703	3.574460	0.153227	1047.409395	395.590605	1.783467	4.132416	1536
PV07|PV07_00332T0	PV07|PV07_10344T0	0.643569	4.726729	0.136155	1974.171435	545.828565	1.124576	4.583927	3336
PV07|PV07_00333T0	PV07|PV07_10502T0	0.778974	2.964418	0.262775	2403.842502	737.157498	1.230889	3.875619	3678
PV07|PV07_00335T0	PV07|PV07_09961T0	0.674693	4.158174	0.162257	941.241827	255.758173	1.112503	4.256984	1275
PV07|PV07_00336T0	PV07|PV07_07431T0	0.497409	4.029304	0.123448	768.619815	215.380185	1.048122	3.811434	1122
PV07|PV07_00341T0	PV07|PV07_06160T0	0.214425	2.067268	0.103724	1313.052237	474.947763	2.273019	2.119791	1800
PV07|PV07_00350T0	PV07|PV07_07504T0	0.505166	3.787890	0.133363	611.896298	156.103702	1.559413	3.517237	828
PV07|PV07_00351T0	PV07|PV07_01605T0	0.732785	2.302845	0.318208	875.445059	282.554941	1.908416	3.347650	1224
PV07|PV07_00352T0	PV07|PV07_07503T0	0.310473	3.548369	0.087497	1193.829968	372.170032	1.490061	3.239939	1572
PV07|PV07_00354T0	PV07|PV07_05723T0	0.926868	2.650783	0.349658	2457.138524	836.861476	1.436419	4.094519	5244
PV07|PV07_00355T0	PV07|PV07_11900T0	0.765499	2.105034	0.363652	1250.875911	471.124089	1.825604	3.395953	2061
PV07|PV07_00356T1	PV07|PV07_00356T0	0.018155	0.017238	1.053220	1184.722412	396.277588	1.100788	0.053775	1584
PV07|PV07_00359T0	PV07|PV07_05695T0	0.720498	5.117445	0.140793	2993.024226	918.975774	1.229920	5.260182	4974
PV07|PV07_00360T2	PV07|PV07_00360T1	0.000000	0.000000	99.000000	719.055078	141.944922	4.600000	0.000000	1140
PV07|PV07_00362T0	PV07|PV07_08344T0	0.850014	3.008718	0.282517	1050.378304	359.621696	1.537323	4.201779	1728
PV07|PV07_00365T2	PV07|PV07_00365T0	0.000000	0.000000	99.000000	371.986164	156.013836	4.600000	0.000000	585
PV07|PV07_00368T0	PV07|PV07_05093T0	0.420982	4.019614	0.104732	753.384482	212.615518	1.325497	3.639112	996
PV07|PV07_00372T1	PV07|PV07_00372T0	0.000000	0.000000	99.000000	1032.220672	461.779328	4.600000	0.000000	1932
PV07|PV07_00376T0	PV07|PV07_07312T0	0.805604	4.191314	0.192208	977.687370	267.312630	1.194416	4.597639	1641
PV07|PV07_00377T0	PV07|PV07_01741T0	0.378639	4.287967	0.088303	1210.920633	304.079367	0.904518	3.489868	1554
PV07|PV07_00378T0	PV07|PV07_09077T0	0.363549	4.318154	0.084191	1261.431921	316.568079	1.207992	3.470689	1890
PV07|PV07_00379T0	PV07|PV07_09075T0	0.342039	4.397382	0.077782	1151.160047	351.839953	1.499215	3.874085	1545
PV07|PV07_00386T0	PV07|PV07_00435T0	0.768391	4.138773	0.185657	1139.773145	249.226855	1.302735	4.119406	1527
PV07|PV07_00388T0	PV07|PV07_09941T0	0.535743	2.161720	0.247832	1077.554541	440.445459	1.575006	3.022554	1605
PV07|PV07_00389T0	PV07|PV07_02314T0	0.605907	3.635504	0.166664	433.599053	127.400947	1.653668	3.881751	1554
PV07|PV07_00392T0	PV07|PV07_03210T0	0.881494	2.404190	0.366649	1154.113383	402.886617	1.239156	3.826513	1863
PV07|PV07_00393T0	PV07|PV07_11089T0	0.777792	3.874431	0.200750	1198.070757	376.929243	1.783390	4.556641	1740
PV07|PV07_00394T0	PV07|PV07_02899T0	0.419958	4.544307	0.092414	1627.020364	427.979636	1.495993	3.836717	2157
PV07|PV07_00395T0	PV07|PV07_07625T0	0.357744	99.000000	0.003614	236.082403	36.917597	1.204748	41.091200	1146
PV07|PV07_00398T0	PV07|PV07_08195T0	0.495241	2.784740	0.177841	1585.856539	502.143461	1.573379	3.137529	2484
PV07|PV07_00404T1	PV07|PV07_00404T0	0.000000	0.000000	99.000000	1493.477273	540.522727	4.600000	0.000000	2547
PV07|PV07_00412T1	PV07|PV07_00412T0	0.000000	0.000000	99.000000	215.389186	96.610814	4.600000	0.000000	312
PV07|PV07_00415T0	PV07|PV07_05713T0	0.493514	4.134322	0.119370	799.247671	247.752329	1.387169	4.065124	1071
PV07|PV07_00416T0	PV07|PV07_02004T0	0.850640	3.676296	0.231385	1361.271470	456.728530	1.381371	4.681553	2043
PV07|PV07_00419T0	PV07|PV07_03933T0	0.850062	4.760944	0.178549	1942.693687	571.306313	1.168444	5.216428	3630
PV07|PV07_00422T1	PV07|PV07_00422T0	0.000000	0.004516	0.000010	536.812484	222.187516	4.600000	0.003966	813
PV07|PV07_00425T0	PV07|PV07_07132T0	0.793033	4.256214	0.186324	1169.525609	291.474391	1.205022	4.451849	1989
PV07|PV07_00433T1	PV07|PV07_00433T0	0.000000	0.000000	99.000000	1197.206361	362.793639	4.600000	0.000000	2073
PV07|PV07_00439T0	PV07|PV07_08175T0	0.792671	2.226782	0.355972	1260.731969	455.268031	1.712435	3.519455	3594
PV07|PV07_00440T0	PV07|PV07_09113T0	0.494223	4.399682	0.112332	1324.079365	352.920635	1.621810	3.948354	1716
PV07|PV07_00441T0	PV07|PV07_09112T0	0.428505	4.319241	0.099209	1455.972803	317.027197	1.068411	3.372604	2268
PV07|PV07_00442T0	PV07|PV07_09042T0	0.905122	4.521887	0.200165	1489.624391	415.375609	1.107945	5.081217	2373
PV07|PV07_00443T0	PV07|PV07_09837T0	0.231037	3.995953	0.057818	702.987379	206.012621	1.450455	3.252913	942
PV07|PV07_00444T0	PV07|PV07_11278T0	0.618351	5.078731	0.121753	2889.256876	872.743124	1.299837	4.959333	3882
PV07|PV07_00450T0	PV07|PV07_11799T0	0.623692	4.527780	0.137748	1129.688898	316.311102	1.614794	4.433123	1473
PV07|PV07_00451T0	PV07|PV07_07371T0	0.281220	3.826400	0.073495	735.671572	164.328428	1.048056	2.785574	912
PV07|PV07_00453T0	PV07|PV07_01163T0	0.455721	5.127336	0.088881	589.017124	190.982876	1.254469	4.798696	831
PV07|PV07_00455T0	PV07|PV07_03725T0	0.736064	4.640924	0.158603	1544.177939	486.822061	1.425386	5.016128	2346
PV07|PV07_00456T0	PV07|PV07_01531T0	0.674300	3.896528	0.173052	629.564962	180.435038	1.077461	4.176245	837
PV07|PV07_00460T1	PV07|PV07_00460T0	0.099489	0.121041	0.821946	863.264180	282.735820	1.049633	0.314420	1287
PV07|PV07_00463T0	PV07|PV07_01736T0	0.773506	2.192460	0.352803	741.691009	239.308991	1.189710	3.358954	1149
PV07|PV07_00471T0	PV07|PV07_01378T0	0.808111	2.414060	0.334752	1075.039650	373.960350	1.424648	3.667731	1608
PV07|PV07_00472T1	PV07|PV07_00472T0	0.000000	0.007967	0.000010	293.719840	126.280160	4.600000	0.007187	579
PV07|PV07_00473T0	PV07|PV07_05745T0	0.576815	4.426747	0.130302	1170.111057	365.888943	1.366254	4.481709	1848
PV07|PV07_00476T1	PV07|PV07_00476T0	0.000000	0.000000	99.000000	538.922194	235.077806	4.600000	0.000000	855
PV07|PV07_00477T0	PV07|PV07_09243T0	0.792763	4.449818	0.178156	1260.680909	377.319091	1.227392	4.905536	3915
PV07|PV07_00481T0	PV07|PV07_02258T0	0.862912	3.667299	0.235299	1990.798042	706.201958	1.344760	4.791698	4629
PV07|PV07_00482T0	PV07|PV07_02517T0	0.662109	4.199784	0.157653	1079.651408	270.348592	1.132605	4.111671	1809
PV07|PV07_00485T0	PV07|PV07_04127T0	0.278466	1.800436	0.154666	705.765785	245.234215	2.218133	2.012808	996
PV07|PV07_00488T1	PV07|PV07_00488T0	0.052292	0.068589	0.762400	567.798184	188.201816	1.148474	0.169048	1101
PV07|PV07_00489T0	PV07|PV07_03880T0	0.710601	2.728437	0.260443	1324.186814	406.813186	1.378530	3.554477	2346
PV07|PV07_00491T0	PV07|PV07_06291T0	0.632186	4.526317	0.139669	1607.163951	417.836049	1.289083	4.307089	2256
PV07|PV07_00492T2	PV07|PV07_00492T1	0.000000	0.000000	99.000000	386.364272	144.635728	4.600000	0.000000	756
PV07|PV07_00496T1	PV07|PV07_00496T0	0.000000	0.000000	99.000000	539.332311	189.667689	4.600000	0.000000	729
PV07|PV07_00497T0	PV07|PV07_10408T0	0.854320	4.597296	0.185831	1772.689045	459.310955	1.124169	4.873699	2805
PV07|PV07_00503T1	PV07|PV07_00503T0	0.000000	0.000000	99.000000	882.711800	290.288200	4.600000	0.000000	1422
PV07|PV07_00504T0	PV07|PV07_00718T0	0.595027	3.574603	0.166460	722.535349	117.464651	1.027347	3.035062	1215
PV07|PV07_00509T0	PV07|PV07_07698T0	0.938077	2.057891	0.455844	505.769953	202.230047	2.016057	3.773807	1347
PV07|PV07_00510T1	PV07|PV07_00510T0	0.019480	0.019351	1.006640	1568.834697	567.165303	1.666239	0.058337	2232
PV07|PV07_00511T0	PV07|PV07_06073T0	0.410973	4.789714	0.085803	1761.353115	593.646885	1.367919	4.544290	2541
PV07|PV07_00514T0	PV07|PV07_12643T0	0.206714	0.342736	0.603130	446.365396	156.634604	2.279183	0.726142	891
PV07|PV07_00519T0	PV07|PV07_06611T0	1.182889	2.649207	0.446507	1664.512893	552.487107	1.279119	4.644909	2454
PV07|PV07_00521T0	PV07|PV07_00890T0	0.877094	4.303062	0.203830	976.738332	310.261668	1.089118	5.109014	4656
PV07|PV07_00522T0	PV07|PV07_07629T0	0.592214	4.337241	0.136542	1067.272003	324.727997	1.054114	4.397580	1632
PV07|PV07_00523T0	PV07|PV07_11852T0	0.639905	4.765659	0.134274	1954.090984	574.909016	1.207566	4.733395	2775
PV07|PV07_00524T0	PV07|PV07_02197T0	0.642175	3.976582	0.161489	849.240173	200.759827	1.415963	3.839140	1230
PV07|PV07_00538T0	PV07|PV07_01933T0	0.932657	4.277907	0.218017	1013.971828	300.028172	1.719695	5.089454	2046
PV07|PV07_00543T0	PV07|PV07_02831T0	0.585133	4.706999	0.124311	1835.343036	531.656964	0.976885	4.532863	3477
