SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A48|B0A48_00017-T1	B0A48|B0A48_08265-T1	0.050524	1.199983	0.042104	771.926054	194.073946	3.671768	0.844368	972
B0A48|B0A48_00018-T1	B0A48|B0A48_00019-T1	0.428170	0.861602	0.496946	397.474860	124.525140	2.274513	1.594700	558
B0A48|B0A48_00020-T1	B0A48|B0A48_08264-T1	0.102676	0.490183	0.209465	3047.320251	1245.679749	3.423708	0.645352	4347
B0A48|B0A48_00021-T1	B0A48|B0A48_08263-T1	0.011966	0.781844	0.015305	863.517109	255.482891	1.457759	0.563218	1119
B0A48|B0A48_00022-T1	B0A48|B0A48_08262-T1	0.031569	0.950547	0.033211	622.858422	217.141578	2.181622	0.807379	915
B0A48|B0A48_00023-T1	B0A48|B0A48_08261-T1	0.101999	0.917928	0.111118	560.244484	174.755516	2.185071	0.887988	774
B0A48|B0A48_00024-T1	B0A48|B0A48_08260-T1	0.028518	0.977192	0.029183	703.050277	232.949723	1.644935	0.793865	936
B0A48|B0A48_00025-T1	B0A48|B0A48_08259-T1	0.122424	0.378270	0.323643	1294.108987	523.891013	3.272253	0.588453	2178
B0A48|B0A48_00026-T1	B0A48|B0A48_01438-T1	0.022314	0.486161	0.045898	773.317169	216.682831	1.713147	0.371510	1050
B0A48|B0A48_00027-T1	B0A48|B0A48_01439-T1	0.067188	0.426367	0.157582	2235.515922	878.484078	3.983380	0.505545	3114
B0A48|B0A48_00028-T1	B0A48|B0A48_16540-T1	0.006673	0.526164	0.012682	1204.974050	382.025950	4.434684	0.395178	1587
B0A48|B0A48_00029-T1	B0A48|B0A48_16541-T1	0.025577	0.342323	0.074716	478.832859	178.167141	5.145510	0.334419	657
B0A48|B0A48_00030-T1	B0A48|B0A48_16542-T1	0.015474	0.496008	0.031197	1306.339539	454.660461	2.574667	0.418618	1809
B0A48|B0A48_00031-T1	B0A48|B0A48_16543-T1	0.071393	0.668075	0.106864	558.041774	176.958226	2.565454	0.645149	744
B0A48|B0A48_00032-T1	B0A48|B0A48_16544-T1	0.065195	0.373851	0.174388	1657.197453	646.802547	2.663278	0.455532	2304
B0A48|B0A48_00033-T1	B0A48|B0A48_16545-T1	0.132913	0.649907	0.204511	2556.653532	1028.346468	2.806633	0.843634	3594
B0A48|B0A48_00034-T1	B0A48|B0A48_16546-T1	0.001588	0.426949	0.003719	1261.065205	394.934795	3.231686	0.309093	1656
B0A48|B0A48_00035-T1	B0A48|B0A48_16547-T1	0.073669	0.706436	0.104283	710.786827	225.213173	2.155632	0.677762	993
B0A48|B0A48_00036-T1	B0A48|B0A48_16548-T1	0.041658	0.297220	0.140158	1657.601805	727.398195	4.266562	0.358804	2388
B0A48|B0A48_00037-T1	B0A48|B0A48_16549-T1	0.027625	0.716501	0.038555	1826.526046	600.473954	3.209455	0.594187	2427
B0A48|B0A48_00038-T1	B0A48|B0A48_16550-T1	0.030220	0.297686	0.101515	1307.932752	528.067248	5.616659	0.321443	1836
B0A48|B0A48_00040-T1	B0A48|B0A48_16552-T1	0.076617	0.524220	0.146154	274.693691	103.306309	1.820787	0.596837	378
B0A48|B0A48_00041-T1	B0A48|B0A48_16554-T1	0.050932	1.109968	0.045886	995.295452	309.704548	1.738785	0.906791	1377
B0A48|B0A48_00042-T1	B0A48|B0A48_16555-T1	0.042837	0.422296	0.101438	660.618153	251.381847	1.961913	0.442291	915
B0A48|B0A48_00043-T1	B0A48|B0A48_16556-T1	0.029047	1.798776	0.016148	1883.915409	555.084591	1.553180	1.295444	2442
B0A48|B0A48_00044-T1	B0A48|B0A48_16557-T1	0.090899	0.511340	0.177767	1787.271586	705.728414	2.879111	0.629758	2502
B0A48|B0A48_00045-T1	B0A48|B0A48_16558-T1	0.034990	0.329987	0.106034	234.054805	77.945195	2.921766	0.326062	312
B0A48|B0A48_00046-T1	B0A48|B0A48_16559-T1	0.011502	0.766784	0.015000	2015.221512	594.778488	1.918957	0.550856	2676
B0A48|B0A48_00047-T1	B0A48|B0A48_16560-T1	0.020175	0.497862	0.040524	1029.852127	305.147873	1.739624	0.388087	1338
B0A48|B0A48_00048-T1	B0A48|B0A48_16561-T1	0.014535	0.430300	0.033778	1065.950819	359.049181	3.669423	0.357879	1425
B0A48|B0A48_00049-T1	B0A48|B0A48_16562-T1	0.151946	0.835809	0.181795	1068.395669	443.604331	3.552100	1.057752	3654
B0A48|B0A48_00053-T1	B0A48|B0A48_16563-T1	0.023184	0.352181	0.065829	1307.296722	474.703278	2.765086	0.332474	1782
B0A48|B0A48_00054-T1	B0A48|B0A48_16564-T1	0.165196	0.604399	0.273322	802.858670	241.141330	2.241322	0.799927	1143
B0A48|B0A48_00055-T1	B0A48|B0A48_16565-T1	0.057701	0.523467	0.110228	594.812674	203.187326	2.077610	0.528884	801
B0A48|B0A48_00056-T1	B0A48|B0A48_16566-T1	0.064676	0.649658	0.099553	1126.392393	412.607607	2.792695	0.664530	1935
B0A48|B0A48_00057-T1	B0A48|B0A48_16567-T1	0.043610	0.560443	0.077813	554.874914	222.125086	2.502451	0.574079	792
B0A48|B0A48_00058-T1	B0A48|B0A48_16568-T1	0.035935	0.593488	0.060548	878.976759	288.023241	1.532441	0.520627	1167
B0A48|B0A48_00059-T1	B0A48|B0A48_16569-T1	0.098695	0.408343	0.241695	870.156743	413.843257	2.197724	0.595490	1323
B0A48|B0A48_00060-T1	B0A48|B0A48_16570-T1	0.133808	0.528528	0.253171	660.579995	212.420005	1.919589	0.689555	1428
B0A48|B0A48_00062-T1	B0A48|B0A48_16571-T1	0.453246	3.954812	0.114606	668.983876	195.016124	1.309672	3.730787	1392
B0A48|B0A48_00063-T1	B0A48|B0A48_16572-T1	0.014478	0.389813	0.037140	1197.847236	530.152764	2.949059	0.388894	1728
B0A48|B0A48_00064-T1	B0A48|B0A48_16573-T1	0.065224	0.477099	0.136709	458.991326	192.008674	1.776066	0.560112	651
B0A48|B0A48_00065-T1	B0A48|B0A48_16574-T1	0.049862	0.620325	0.080380	1197.992469	380.007531	1.808568	0.561716	1596
B0A48|B0A48_00066-T1	B0A48|B0A48_16575-T1	0.067895	0.381053	0.178178	1717.542927	733.457073	2.839994	0.484822	2466
B0A48|B0A48_00068-T1	B0A48|B0A48_16578-T1	0.005064	0.202777	0.024975	759.713593	287.286407	7.310066	0.177944	1929
B0A48|B0A48_00070-T1	B0A48|B0A48_16576-T1	0.030213	0.388682	0.077731	1796.499760	708.500240	2.702152	0.394800	2925
B0A48|B0A48_00071-T1	B0A48|B0A48_16579-T1	0.000000	0.070183	0.000010	135.148872	29.851128	4.600000	0.038092	165
B0A48|B0A48_00072-T1	B0A48|B0A48_16580-T1	0.034278	1.748152	0.019608	239.084075	57.915925	0.542099	1.105467	297
B0A48|B0A48_00075-T1	B0A48|B0A48_01373-T1	0.043214	0.459641	0.094016	1534.561628	550.438372	2.739646	0.459450	2085
B0A48|B0A48_00076-T1	B0A48|B0A48_01372-T1	0.051865	0.653014	0.079424	525.755331	158.244669	2.020339	0.572826	813
B0A48|B0A48_00077-T1	B0A48|B0A48_01371-T1	0.018013	0.197515	0.091197	2110.003863	862.996137	5.548727	0.210355	3132
B0A48|B0A48_00078-T1	B0A48|B0A48_01370-T1	0.402659	1.319292	0.305209	697.116722	283.883278	2.808961	2.003748	1101
B0A48|B0A48_00079-T1	B0A48|B0A48_01369-T1	0.017544	0.372477	0.047101	923.365813	324.634187	2.895978	0.329611	1248
B0A48|B0A48_00080-T1	B0A48|B0A48_01368-T1	0.090790	0.384532	0.236105	800.472581	288.527419	3.350870	0.505848	1089
B0A48|B0A48_00081-T1	B0A48|B0A48_01367-T1	0.008684	0.330904	0.026242	2606.193879	837.806121	2.172913	0.261206	3444
B0A48|B0A48_00082-T1	B0A48|B0A48_01366-T1	0.006359	0.463783	0.013711	1895.179952	582.820048	2.093969	0.341832	2478
B0A48|B0A48_00083-T1	B0A48|B0A48_01365-T1	0.508717	1.895430	0.268391	398.325812	126.674188	2.229247	2.529927	729
B0A48|B0A48_00084-T1	B0A48|B0A48_01363-T1	0.706159	3.177421	0.222243	508.726259	157.273741	1.991073	3.869218	723
B0A48|B0A48_00086-T1	B0A48|B0A48_01362-T1	0.030262	0.678686	0.044589	1264.847939	427.152061	2.114377	0.581877	1752
B0A48|B0A48_00087-T1	B0A48|B0A48_18348-T1	1.024124	5.928969	0.172732	1921.893857	589.106143	1.346997	6.524552	3027
B0A48|B0A48_00088-T1	B0A48|B0A48_09950-T1	0.645523	4.049070	0.159425	654.867964	221.132036	1.157887	4.514080	936
B0A48|B0A48_00089-T1	B0A48|B0A48_01360-T1	0.003747	0.451631	0.008296	267.662773	86.337227	3.179904	0.338944	354
B0A48|B0A48_00090-T1	B0A48|B0A48_01359-T1	0.032367	0.304085	0.106440	2532.178554	1106.821446	5.135597	0.345034	3675
B0A48|B0A48_00091-T1	B0A48|B0A48_01358-T1	0.018975	0.762425	0.024887	1503.361855	452.638145	2.016245	0.573050	2670
B0A48|B0A48_00092-T1	B0A48|B0A48_01267-T1	0.041927	0.431468	0.097174	1411.770899	538.229101	3.192363	0.448339	1977
B0A48|B0A48_00093-T1	B0A48|B0A48_01268-T1	0.021706	0.539687	0.040219	6600.944050	2261.055950	2.857334	0.461592	8865
B0A48|B0A48_00094-T1	B0A48|B0A48_01269-T1	0.022994	0.609691	0.037714	795.251381	269.748619	3.645345	0.514787	1065
B0A48|B0A48_00095-T1	B0A48|B0A48_01270-T1	0.034396	0.136682	0.251653	907.750539	355.249461	2.847731	0.189500	1263
B0A48|B0A48_00096-T1	B0A48|B0A48_01272-T1	0.085732	0.329208	0.260420	672.846744	278.153256	1.772285	0.470835	1596
B0A48|B0A48_00097-T1	B0A48|B0A48_01273-T1	0.020082	0.215331	0.093259	883.187864	319.812136	1.605841	0.215963	1209
B0A48|B0A48_00098-T1	B0A48|B0A48_01275-T1	0.070487	0.765443	0.092086	996.132249	314.867751	2.143707	0.712191	1875
B0A48|B0A48_00100-T1	B0A48|B0A48_01277-T1	0.031925	0.646325	0.049395	741.426170	257.573830	2.109863	0.571011	999
B0A48|B0A48_00101-T1	B0A48|B0A48_01278-T1	0.023963	0.719396	0.033311	1399.556096	418.443904	1.729183	0.552088	2160
B0A48|B0A48_00103-T1	B0A48|B0A48_01279-T1	0.316498	1.607944	0.196834	529.785074	181.214926	2.947733	1.936959	750
B0A48|B0A48_00104-T1	B0A48|B0A48_01281-T1	0.019352	0.465033	0.041614	732.932508	248.067492	2.156542	0.396157	987
B0A48|B0A48_00105-T1	B0A48|B0A48_01282-T1	0.038651	0.462057	0.083650	902.657825	348.342175	1.654220	0.469647	1251
B0A48|B0A48_00106-T1	B0A48|B0A48_01283-T1	0.072032	0.251074	0.286895	470.075122	201.924878	9.773233	0.377494	1038
B0A48|B0A48_00107-T1	B0A48|B0A48_01284-T1	0.019108	0.308705	0.061898	2333.517347	867.482653	2.645000	0.292770	3201
B0A48|B0A48_00108-T1	B0A48|B0A48_01285-T1	0.084040	0.355270	0.236553	755.634091	252.365909	2.984203	0.455838	1008
B0A48|B0A48_00113-T1	B0A48|B0A48_01286-T1	0.133486	0.387150	0.344791	1077.901495	377.098505	2.007878	0.597688	1602
B0A48|B0A48_00114-T1	B0A48|B0A48_01288-T1	0.008217	0.635578	0.012929	856.580213	262.419787	2.096337	0.466024	1125
B0A48|B0A48_00115-T1	B0A48|B0A48_01289-T1	0.020668	0.644162	0.032085	907.887259	310.112741	2.503745	0.538244	1218
B0A48|B0A48_00116-T1	B0A48|B0A48_01290-T1	0.018650	0.674192	0.027663	570.070017	161.929983	1.368584	0.490999	732
B0A48|B0A48_00117-T1	B0A48|B0A48_01291-T1	0.000000	0.295851	0.000010	329.042212	63.957788	5.195129	0.144443	393
B0A48|B0A48_00118-T1	B0A48|B0A48_01292-T1	0.114722	0.608391	0.188565	684.368029	263.631971	2.812176	0.756023	966
B0A48|B0A48_00119-T1	B0A48|B0A48_01293-T1	0.060970	0.446900	0.136429	2088.671486	839.328514	3.098991	0.514797	5673
B0A48|B0A48_00121-T1	B0A48|B0A48_01294-T1	0.002020	0.339451	0.005951	991.397295	259.602705	6.348743	0.216127	1251
B0A48|B0A48_00122-T1	B0A48|B0A48_01295-T1	0.031140	0.298543	0.104306	2019.536121	770.463879	4.307282	0.314951	2868
B0A48|B0A48_00123-T1	B0A48|B0A48_01296-T1	0.010067	0.234134	0.042996	350.169409	105.830591	4.703477	0.186208	456
B0A48|B0A48_00124-T1	B0A48|B0A48_01297-T1	0.163220	0.431373	0.378373	1008.081136	353.918864	2.176518	0.698701	1998
B0A48|B0A48_00125-T1	B0A48|B0A48_01298-T1	0.265684	1.056108	0.251569	415.073555	118.926445	2.311530	1.325154	909
B0A48|B0A48_00126-T1	B0A48|B0A48_01299-T1	0.084421	0.943178	0.089506	657.762011	281.237989	4.059718	1.024876	951
B0A48|B0A48_00127-T1	B0A48|B0A48_01300-T1	0.011451	0.468467	0.024444	704.134282	216.865718	1.134216	0.357191	951
B0A48|B0A48_00128-T1	B0A48|B0A48_01301-T1	0.079283	0.193768	0.409166	206.722091	111.277909	2.931740	0.358034	810
B0A48|B0A48_00129-T1	B0A48|B0A48_01302-T1	0.012844	0.547139	0.023475	3240.358335	1235.641665	2.778703	0.481024	4626
B0A48|B0A48_00130-T1	B0A48|B0A48_01303-T1	0.134714	0.350719	0.384108	861.194700	323.805300	2.570437	0.581214	1962
B0A48|B0A48_00132-T1	B0A48|B0A48_01304-T1	0.034470	0.868183	0.039703	911.140944	273.859056	1.399526	0.681434	1185
B0A48|B0A48_00133-T1	B0A48|B0A48_01305-T1	0.063039	0.297853	0.211646	4370.804578	1773.195422	3.114329	0.392424	6159
B0A48|B0A48_00134-T1	B0A48|B0A48_14062-T1	0.749415	3.913896	0.191476	598.337876	184.662124	7.444650	4.487172	1368
B0A48|B0A48_00135-T1	B0A48|B0A48_01306-T1	0.047424	0.374213	0.126731	1084.018668	475.981332	4.021513	0.441398	1560
B0A48|B0A48_00136-T1	B0A48|B0A48_01307-T1	0.096915	0.395699	0.244920	592.610811	253.389189	4.460984	0.559214	849
B0A48|B0A48_00137-T1	B0A48|B0A48_01308-T1	0.024920	0.642329	0.038797	1741.793058	631.206942	3.710172	0.567445	2382
B0A48|B0A48_00139-T1	B0A48|B0A48_01309-T1	0.042810	0.456204	0.093840	1444.843494	535.156506	2.562283	0.463628	2106
B0A48|B0A48_00140-T1	B0A48|B0A48_01310-T1	0.022496	0.601854	0.037378	1316.259294	447.740706	2.129419	0.508648	1764
B0A48|B0A48_00141-T1	B0A48|B0A48_01315-T1	0.018956	0.631251	0.030029	704.059064	213.940936	4.360567	0.484955	918
B0A48|B0A48_00142-T1	B0A48|B0A48_01316-T1	0.136508	0.324010	0.421307	320.808759	141.191241	5.641172	0.581430	1062
B0A48|B0A48_00143-T1	B0A48|B0A48_01317-T1	0.007125	0.387682	0.018379	1199.061493	399.938507	4.672724	0.306928	1680
B0A48|B0A48_00144-T1	B0A48|B0A48_01318-T1	0.046262	0.375455	0.123216	1919.888542	765.111458	5.613750	0.420204	2766
B0A48|B0A48_00145-T1	B0A48|B0A48_01319-T1	0.072336	0.399495	0.181068	965.083977	324.916023	2.112623	0.464215	1299
B0A48|B0A48_00147-T1	B0A48|B0A48_01320-T1	0.055302	0.309846	0.178484	442.534754	181.465246	4.653189	0.387978	648
B0A48|B0A48_00148-T1	B0A48|B0A48_01321-T1	0.032425	0.776076	0.041781	1247.483446	528.516554	5.694779	0.761181	1842
B0A48|B0A48_00149-T1	B0A48|B0A48_01322-T1	0.030829	0.427984	0.072033	662.779821	237.220179	1.896594	0.406531	900
B0A48|B0A48_00150-T1	B0A48|B0A48_01323-T1	0.019841	0.627382	0.031625	2962.848042	976.151958	2.192349	0.511201	3942
B0A48|B0A48_00151-T1	B0A48|B0A48_01324-T1	0.002742	0.650298	0.004217	730.643936	229.356064	2.556126	0.472355	960
B0A48|B0A48_00152-T1	B0A48|B0A48_01325-T1	0.013213	0.554131	0.023845	992.676667	249.323333	1.053886	0.365398	1242
B0A48|B0A48_00153-T1	B0A48|B0A48_01326-T1	0.066703	0.517030	0.129011	1121.531699	420.468301	2.686909	0.568490	1545
B0A48|B0A48_00154-T1	B0A48|B0A48_01327-T1	0.011590	0.434383	0.026682	521.989048	153.010952	2.686215	0.322290	681
B0A48|B0A48_00155-T1	B0A48|B0A48_01328-T1	0.017268	0.441324	0.039128	1143.845093	482.154907	17.125482	0.429038	1626
B0A48|B0A48_00156-T1	B0A48|B0A48_01329-T1	0.038753	0.962957	0.040244	2637.232933	869.767067	2.567525	0.803891	3507
B0A48|B0A48_00157-T1	B0A48|B0A48_01330-T1	0.020250	0.316285	0.064025	814.824673	346.175327	6.249938	0.325556	1161
B0A48|B0A48_00158-T1	B0A48|B0A48_01331-T1	0.161107	0.480595	0.335223	2752.910979	997.089021	2.930458	0.738167	3759
B0A48|B0A48_00159-T1	B0A48|B0A48_01332-T1	0.010910	0.698424	0.015621	830.982187	258.017813	1.509291	0.521409	1233
B0A48|B0A48_00161-T1	B0A48|B0A48_01334-T1	0.035758	0.559091	0.063958	1621.315615	634.684385	4.102223	0.548965	2256
B0A48|B0A48_00162-T1	B0A48|B0A48_01335-T1	0.039337	0.340086	0.115667	1351.101147	415.898853	2.108979	0.330372	1875
B0A48|B0A48_00163-T1	B0A48|B0A48_01336-T1	0.031676	0.281263	0.112619	355.046817	130.953183	2.728047	0.296782	486
B0A48|B0A48_00164-T1	B0A48|B0A48_01337-T1	0.021455	0.489161	0.043862	473.566639	192.433361	10.586003	0.469781	666
B0A48|B0A48_00165-T1	B0A48|B0A48_01338-T1	0.066964	0.358805	0.186630	820.585167	403.414833	2.838133	0.489452	1251
B0A48|B0A48_00166-T1	B0A48|B0A48_01339-T1	0.007481	0.528465	0.014156	1478.298667	480.701333	5.361784	0.405962	1959
B0A48|B0A48_00167-T1	B0A48|B0A48_01340-T1	0.010734	0.963868	0.011136	844.717224	235.282776	2.434173	0.655135	1080
B0A48|B0A48_00170-T1	B0A48|B0A48_01341-T1	0.041519	0.213430	0.194534	930.353657	392.646343	4.573570	0.277619	1323
B0A48|B0A48_00171-T1	B0A48|B0A48_01342-T1	0.035878	0.369491	0.097100	916.553231	424.446769	5.764783	0.424415	1341
B0A48|B0A48_00172-T1	B0A48|B0A48_01343-T1	0.091376	0.251562	0.363237	245.397602	111.602398	6.156478	0.424357	807
B0A48|B0A48_00173-T1	B0A48|B0A48_01344-T1	0.027092	0.480659	0.056365	753.709966	329.290034	5.136251	0.495003	1083
B0A48|B0A48_00174-T1	B0A48|B0A48_01345-T1	0.050110	0.575294	0.087104	784.097881	244.902119	1.376642	0.525312	1041
B0A48|B0A48_00175-T1	B0A48|B0A48_01346-T1	0.001906	0.297374	0.006408	1050.874981	419.125019	4.917144	0.258448	1470
B0A48|B0A48_00176-T1	B0A48|B0A48_13189-T1	0.833296	2.013786	0.413795	672.134001	248.865999	1.611351	3.456838	1308
B0A48|B0A48_00177-T1	B0A48|B0A48_01348-T1	0.062793	0.390469	0.160815	1182.869901	485.130099	2.944379	0.474289	1689
B0A48|B0A48_00178-T1	B0A48|B0A48_01349-T1	0.068174	0.880679	0.077410	138.212551	41.787449	4.882181	0.770397	699
B0A48|B0A48_00179-T1	B0A48|B0A48_16868-T1	0.166456	0.914132	0.182092	545.925234	198.074766	2.253130	1.096528	750
B0A48|B0A48_00180-T1	B0A48|B0A48_01351-T1	0.001514	0.477893	0.003167	1984.211141	478.788859	2.112614	0.282355	2463
B0A48|B0A48_00181-T1	B0A48|B0A48_01352-T1	0.004055	0.506296	0.008009	865.582951	271.417049	1.590095	0.371840	1137
B0A48|B0A48_00182-T1	B0A48|B0A48_01353-T1	0.006228	0.566013	0.011004	1209.458376	398.541624	3.386606	0.434911	1608
B0A48|B0A48_00183-T1	B0A48|B0A48_01354-T1	0.005599	0.429851	0.013025	896.481305	180.518695	3.380507	0.230127	1077
B0A48|B0A48_00184-T1	B0A48|B0A48_01355-T1	0.022495	0.517719	0.043451	1049.245649	387.754351	2.453996	0.468373	1437
B0A48|B0A48_00185-T1	B0A48|B0A48_01356-T1	0.075733	0.305442	0.247947	984.446143	386.553857	2.517999	0.421500	1626
B0A48|B0A48_00186-T1	B0A48|B0A48_01357-T1	0.065414	0.774425	0.084468	589.406846	187.593154	1.618749	0.709778	777
B0A48|B0A48_00188-T1	B0A48|B0A48_01266-T1	0.007065	0.309141	0.022854	1565.067918	603.932082	5.724319	0.273524	2169
B0A48|B0A48_00189-T1	B0A48|B0A48_01265-T1	0.007948	0.758219	0.010482	2656.452336	670.547664	1.376803	0.477488	3327
B0A48|B0A48_00190-T1	B0A48|B0A48_01264-T1	0.003026	0.742070	0.004078	662.291445	222.708555	5.832874	0.567015	885
B0A48|B0A48_00191-T1	B0A48|B0A48_01263-T1	0.244598	0.613670	0.398582	371.011861	147.988139	2.628524	1.049506	564
B0A48|B0A48_00192-T1	B0A48|B0A48_01262-T1	0.036799	0.679066	0.054191	1915.610723	763.389277	2.761272	0.659446	2685
B0A48|B0A48_00193-T1	B0A48|B0A48_01261-T1	0.060701	0.269926	0.224879	1103.756030	432.243970	4.191683	0.358736	1725
B0A48|B0A48_00195-T1	B0A48|B0A48_01260-T1	0.098733	0.551591	0.178998	686.789333	243.210667	2.559865	0.651490	1206
B0A48|B0A48_00197-T1	B0A48|B0A48_01259-T1	0.040145	0.546141	0.073506	1217.313501	468.686499	3.588960	0.542415	2526
B0A48|B0A48_00199-T1	B0A48|B0A48_01258-T1	0.642468	1.504689	0.426978	637.948644	211.051356	1.601943	2.570419	1728
B0A48|B0A48_00202-T1	B0A48|B0A48_01256-T1	0.022353	0.701923	0.031846	988.248517	277.751483	0.988741	0.514338	1275
B0A48|B0A48_00204-T1	B0A48|B0A48_01254-T1	0.053868	0.661717	0.081406	1011.697460	263.302540	2.141340	0.538187	1344
B0A48|B0A48_00205-T1	B0A48|B0A48_01253-T1	0.083289	0.506407	0.164470	1150.581018	394.418982	2.791039	0.573917	1545
B0A48|B0A48_00206-T1	B0A48|B0A48_01252-T1	0.009341	0.468333	0.019946	2370.065181	503.934819	1.954419	0.269466	2898
B0A48|B0A48_00207-T1	B0A48|B0A48_01251-T1	0.053874	0.676473	0.079640	491.422604	156.577396	3.561463	0.612942	696
B0A48|B0A48_00208-T1	B0A48|B0A48_01250-T1	0.027941	0.289271	0.096591	1169.923220	438.076780	5.077079	0.297410	1608
B0A48|B0A48_00209-T1	B0A48|B0A48_01249-T1	0.045414	0.618733	0.073399	601.399226	193.600774	1.583872	0.555092	795
B0A48|B0A48_00210-T1	B0A48|B0A48_01248-T1	0.077809	0.299140	0.260108	1221.561986	260.438014	1.331052	0.350113	1653
B0A48|B0A48_00211-T1	B0A48|B0A48_01247-T1	0.027849	0.495243	0.056234	964.451004	355.548996	3.656311	0.461233	1353
B0A48|B0A48_00212-T1	B0A48|B0A48_01246-T1	0.068255	0.475156	0.143647	1079.590194	444.409806	1.527195	0.560731	2451
B0A48|B0A48_00214-T1	B0A48|B0A48_01245-T1	0.059596	0.202830	0.293822	733.851878	298.148122	2.721152	0.302930	1032
B0A48|B0A48_00215-T1	B0A48|B0A48_01244-T1	0.048319	0.451916	0.106920	2189.414252	753.585748	1.865917	0.454992	3033
B0A48|B0A48_00216-T1	B0A48|B0A48_01243-T1	0.186735	0.302444	0.617421	353.376525	150.623475	1.735254	0.663947	1044
B0A48|B0A48_00217-T1	B0A48|B0A48_01242-T1	0.031599	0.302439	0.104480	2736.116982	1118.883018	4.257457	0.330625	3855
B0A48|B0A48_00218-T1	B0A48|B0A48_01241-T1	0.097343	0.469749	0.207223	1348.892081	559.107919	4.166058	0.619411	1941
B0A48|B0A48_00219-T1	B0A48|B0A48_01240-T1	0.028725	0.482259	0.059563	1275.114522	527.885478	4.941252	0.484533	1806
B0A48|B0A48_00220-T1	B0A48|B0A48_01239-T1	0.011508	0.469576	0.024507	263.017748	81.982252	1.472069	0.361075	345
B0A48|B0A48_00221-T1	B0A48|B0A48_01238-T1	0.069793	1.186348	0.058830	1002.762165	377.237835	2.563073	1.125045	1425
B0A48|B0A48_00222-T1	B0A48|B0A48_01237-T1	0.102497	0.750206	0.136625	638.634960	174.365040	1.791095	0.724235	942
B0A48|B0A48_00223-T1	B0A48|B0A48_01032-T1	0.051549	0.626016	0.082344	1631.326432	705.673568	2.895423	0.675040	2346
B0A48|B0A48_00224-T1	B0A48|B0A48_01033-T1	0.014474	0.926533	0.015622	1151.046636	333.953364	1.565022	0.658746	1485
B0A48|B0A48_00225-T1	B0A48|B0A48_18650-T1	0.094049	1.650026	0.056999	1432.562268	487.437732	2.852284	1.467213	2040
B0A48|B0A48_00226-T1	B0A48|B0A48_01035-T1	0.036088	0.479658	0.075237	2556.435771	947.564229	2.793034	0.468119	3507
B0A48|B0A48_00227-T1	B0A48|B0A48_01037-T1	0.022901	0.796110	0.028766	1293.305998	311.694002	1.127220	0.519178	2322
B0A48|B0A48_00228-T1	B0A48|B0A48_01038-T1	0.021176	0.388625	0.054490	2300.349137	918.650863	2.826954	0.378121	3420
B0A48|B0A48_00229-T1	B0A48|B0A48_01039-T1	0.023359	0.576243	0.040537	1094.483086	396.516914	2.848870	0.511180	1491
B0A48|B0A48_00230-T1	B0A48|B0A48_01040-T1	0.030088	0.534313	0.056311	2459.228197	879.771803	2.263568	0.488828	3342
B0A48|B0A48_00231-T1	B0A48|B0A48_01041-T1	0.122018	0.644777	0.189241	895.459970	322.540030	2.344537	0.781351	2565
B0A48|B0A48_00233-T1	B0A48|B0A48_01042-T1	0.004897	0.673171	0.007274	1024.500142	292.499858	2.472367	0.459952	1317
