SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A55|B0A55_00338-T1	B0A55|B0A55_00424-T1	0.030818	0.289385	0.106496	1767.279854	512.720146	2.142722	0.266893	3618
B0A55|B0A55_00339-T1	B0A55|B0A55_00421-T1	0.011915	0.211091	0.056445	254.049655	60.950345	2.720301	0.151363	315
B0A55|B0A55_00340-T1	B0A55|B0A55_00420-T1	0.314699	0.513004	0.613444	722.184213	249.815787	1.117905	1.096997	1047
B0A55|B0A55_00341-T1	B0A55|B0A55_00419-T1	0.031175	0.156834	0.198776	1246.106172	430.893828	3.309859	0.190386	1683
B0A55|B0A55_00342-T1	B0A55|B0A55_00418-T1	0.001036	0.096576	0.010731	965.689322	246.310678	2.778152	0.061357	1212
B0A55|B0A55_00343-T1	B0A55|B0A55_00417-T1	0.011082	0.095980	0.115457	1091.487044	360.512956	3.847555	0.096482	1452
B0A55|B0A55_00064-T1	B0A55|B0A55_00356-T1	0.430631	4.277835	0.100666	1080.000747	299.999253	1.378043	3.800934	2472
B0A55|B0A55_00065-T1	B0A55|B0A55_18388-T1	0.006544	0.046229	0.141549	1228.435260	514.564740	8.106168	0.054779	1920
B0A55|B0A55_00066-T1	B0A55|B0A55_01296-T1	0.835634	4.112230	0.203207	1028.439173	240.560827	0.862451	4.370306	1611
B0A55|B0A55_00068-T1	B0A55|B0A55_18389-T1	0.117767	0.233662	0.504006	747.347504	218.652496	1.181843	0.431998	1551
B0A55|B0A55_00070-T1	B0A55|B0A55_12143-T1	0.019825	0.110954	0.178676	1303.843076	436.156924	2.358800	0.128004	1740
B0A55|B0A55_00071-T1	B0A55|B0A55_12144-T1	0.013799	0.128482	0.107397	877.767117	226.232883	2.719618	0.111899	1176
B0A55|B0A55_00072-T1	B0A55|B0A55_12145-T1	0.074292	0.064667	1.148834	725.486196	306.513804	4.496460	0.214299	1515
B0A55|B0A55_00074-T1	B0A55|B0A55_12146-T1	0.022943	0.182797	0.125511	796.878487	178.121513	1.097442	0.156440	2385
B0A55|B0A55_00076-T1	B0A55|B0A55_12070-T1	0.083332	0.162367	0.513231	611.270452	228.729548	3.024948	0.314558	942
B0A55|B0A55_00077-T1	B0A55|B0A55_12069-T1	0.011823	0.067311	0.175650	1364.353769	408.646231	5.597436	0.073836	1821
B0A55|B0A55_00078-T1	B0A55|B0A55_12068-T1	0.016460	0.124147	0.132586	737.084031	177.915969	2.047601	0.112198	918
B0A55|B0A55_00079-T1	B0A55|B0A55_12067-T1	0.094182	0.146209	0.644160	835.566274	289.433726	2.295567	0.322702	1140
B0A55|B0A55_00080-T1	B0A55|B0A55_12066-T1	0.009851	0.028951	0.340252	306.629062	35.370938	1.514371	0.035478	342
B0A55|B0A55_00081-T1	B0A55|B0A55_12065-T1	0.028835	0.302453	0.095336	504.344066	98.655934	4.286961	0.220803	615
B0A55|B0A55_00082-T1	B0A55|B0A55_12064-T1	0.012432	0.128745	0.096560	1068.079818	239.920182	1.893860	0.101299	1329
B0A55|B0A55_00083-T1	B0A55|B0A55_12063-T1	0.043722	0.198467	0.220300	766.164362	136.835638	2.037821	0.201515	903
B0A55|B0A55_00086-T1	B0A55|B0A55_06232-T1	0.706118	4.222168	0.167241	1248.461156	278.538844	1.605075	4.042435	1806
B0A55|B0A55_00103-T1	B0A55|B0A55_02650-T1	0.497369	4.257719	0.116816	1150.940071	292.059929	1.187955	3.775367	1590
B0A55|B0A55_00104-T1	B0A55|B0A55_02558-T1	0.633893	3.124918	0.202851	1515.600371	398.399629	1.162251	3.457201	2175
B0A55|B0A55_00241-T1	B0A55|B0A55_01357-T1	0.026058	0.095860	0.271834	937.245172	301.754828	2.477075	0.129174	1371
B0A55|B0A55_00242-T1	B0A55|B0A55_01356-T1	0.006804	0.090604	0.075098	1033.507904	178.492096	1.355769	0.057437	1212
B0A55|B0A55_00243-T1	B0A55|B0A55_01355-T1	0.004151	0.127570	0.032540	1207.837917	277.162083	2.035739	0.081559	1485
B0A55|B0A55_00244-T1	B0A55|B0A55_01354-T1	0.012412	0.070389	0.176331	1138.356793	433.643207	3.834232	0.085215	1944
B0A55|B0A55_00245-T1	B0A55|B0A55_01353-T1	0.019396	0.096881	0.200204	888.794961	302.205039	8.773947	0.117172	1191
B0A55|B0A55_00246-T1	B0A55|B0A55_01352-T1	0.005599	0.116036	0.048248	358.639335	94.360665	1.909410	0.085809	453
B0A55|B0A55_00247-T1	B0A55|B0A55_01351-T1	0.012672	0.103478	0.122463	1353.876230	449.123770	5.442818	0.105876	1815
B0A55|B0A55_00248-T1	B0A55|B0A55_01350-T1	0.008561	0.170187	0.050302	5522.850432	1749.149568	4.267733	0.142311	7692
B0A55|B0A55_00249-T1	B0A55|B0A55_01349-T1	0.042536	0.169168	0.251443	581.226684	156.773316	2.924965	0.208309	753
B0A55|B0A55_00250-T1	B0A55|B0A55_01348-T1	0.023971	0.139656	0.171647	176.760787	30.239213	6.493856	0.122613	216
B0A55|B0A55_00251-T1	B0A55|B0A55_01347-T1	0.147005	3.885664	0.037833	377.278031	114.721969	2.909681	3.056297	504
B0A55|B0A55_00252-T1	B0A55|B0A55_01346-T1	0.055903	0.220387	0.253657	496.713406	115.286594	2.204526	0.260663	726
B0A55|B0A55_00253-T1	B0A55|B0A55_01345-T1	0.033722	0.029664	1.136832	456.185222	206.814778	4.601023	0.097369	795
B0A55|B0A55_00254-T1	B0A55|B0A55_01344-T1	0.024697	0.251827	0.098072	907.606452	361.393548	5.023265	0.268142	2262
B0A55|B0A55_00255-T1	B0A55|B0A55_01343-T1	0.027877	0.091804	0.303655	438.975592	128.024408	5.719088	0.126933	603
B0A55|B0A55_00256-T1	B0A55|B0A55_01342-T1	0.029918	0.202516	0.147734	1126.279517	307.720483	2.532303	0.200868	1731
B0A55|B0A55_00257-T1	B0A55|B0A55_01341-T1	0.006088	0.166810	0.036496	329.906994	81.093006	6.415605	0.113398	411
B0A55|B0A55_00258-T1	B0A55|B0A55_01340-T1	0.007415	0.103297	0.071785	677.669020	168.330980	2.235017	0.079479	846
B0A55|B0A55_00259-T1	B0A55|B0A55_01339-T1	0.001279	0.089463	0.014297	782.586065	204.413935	1.991312	0.058627	987
B0A55|B0A55_00260-T1	B0A55|B0A55_01338-T1	0.008323	0.184787	0.045039	1269.318621	392.681379	3.866414	0.150048	1668
B0A55|B0A55_00261-T1	B0A55|B0A55_01337-T1	0.018594	0.107780	0.172516	927.237203	263.762797	5.378030	0.115036	1191
B0A55|B0A55_00262-T1	B0A55|B0A55_01336-T1	0.173431	0.269771	0.642882	611.222266	192.777734	1.750177	0.589591	897
B0A55|B0A55_00263-T1	B0A55|B0A55_01335-T1	0.037756	0.143515	0.263081	1156.807602	307.192398	3.605077	0.179842	1977
B0A55|B0A55_00265-T1	B0A55|B0A55_01334-T1	0.012223	0.203817	0.059968	742.398355	145.601645	1.970679	0.130913	909
B0A55|B0A55_00266-T1	B0A55|B0A55_01333-T1	0.020053	0.115378	0.173807	859.214625	142.785375	1.793283	0.100911	1002
B0A55|B0A55_00267-T1	B0A55|B0A55_01332-T1	0.025064	0.171455	0.146181	1654.089515	445.910485	5.131216	0.168444	2106
B0A55|B0A55_00268-T1	B0A55|B0A55_01331-T1	0.164454	0.313998	0.523740	185.818904	42.181096	1.421588	0.576360	243
B0A55|B0A55_00269-T1	B0A55|B0A55_01330-T1	0.007223	0.091724	0.078748	696.383726	221.616274	5.720080	0.082868	921
B0A55|B0A55_00270-T1	B0A55|B0A55_01329-T1	0.093236	0.118484	0.786915	194.627403	27.372597	1.828223	0.289048	717
B0A55|B0A55_00271-T1	B0A55|B0A55_01328-T1	0.010422	0.093653	0.111282	2899.661106	850.338894	2.717729	0.087886	3894
B0A55|B0A55_00272-T1	B0A55|B0A55_01327-T1	0.000000	0.120924	0.000010	469.188962	127.811038	10.478605	0.077665	597
B0A55|B0A55_00273-T1	B0A55|B0A55_01326-T1	0.013862	0.076307	0.181663	1020.061185	377.938815	2.775867	0.092231	2064
B0A55|B0A55_00274-T1	B0A55|B0A55_01324-T1	0.017832	0.154481	0.115433	510.956127	116.043873	1.919992	0.129368	663
B0A55|B0A55_00275-T1	B0A55|B0A55_01323-T1	0.033592	0.080165	0.419037	2560.810472	955.189528	3.373369	0.138734	3522
B0A55|B0A55_00276-T1	B0A55|B0A55_01322-T1	0.000000	0.052494	0.000010	209.551448	39.448552	4.600000	0.024949	249
B0A55|B0A55_00281-T1	B0A55|B0A55_18138-T1	0.027499	0.061328	0.448401	451.319315	220.680685	3.387200	0.115825	1260
B0A55|B0A55_00283-T1	B0A55|B0A55_18137-T1	0.001431	0.164203	0.008714	1399.235761	325.764239	1.917517	0.096510	1725
B0A55|B0A55_00285-T1	B0A55|B0A55_10908-T1	0.013869	0.119958	0.115612	1128.189378	425.810622	3.325509	0.128814	1554
B0A55|B0A55_00286-T1	B0A55|B0A55_10909-T1	0.011980	0.079814	0.150100	1220.955577	462.044423	4.324779	0.091809	1692
B0A55|B0A55_00287-T1	B0A55|B0A55_10910-T1	0.013766	0.057357	0.239996	917.344992	318.655008	13.366396	0.075012	1251
B0A55|B0A55_00288-T1	B0A55|B0A55_10911-T1	0.031540	0.118683	0.265745	259.269262	112.730738	2.592492	0.173843	372
B0A55|B0A55_00289-T1	B0A55|B0A55_10912-T1	0.000000	0.115479	0.000010	359.553664	75.446336	3.954140	0.060086	435
B0A55|B0A55_00290-T1	B0A55|B0A55_10913-T1	0.021170	0.120321	0.175948	719.923407	246.076593	4.188964	0.139283	966
B0A55|B0A55_00291-T1	B0A55|B0A55_19046-T1	0.000000	0.020194	0.000010	180.810566	50.189434	4.600000	0.013163	2052
B0A55|B0A55_00462-T1	B0A55|B0A55_00297-T1	0.009969	0.152708	0.065282	404.025912	96.974088	5.506573	0.112794	1113
B0A55|B0A55_00738-T1	B0A55|B0A55_01871-T1	0.026517	0.156958	0.168942	1614.037559	368.962441	3.454051	0.152361	4560
B0A55|B0A55_00739-T1	B0A55|B0A55_01872-T1	0.039647	0.138845	0.285549	1205.873911	405.126089	3.069920	0.193778	1776
B0A55|B0A55_00741-T1	B0A55|B0A55_01873-T1	0.059024	0.037520	1.573147	520.828195	205.171805	2.862106	0.158841	807
B0A55|B0A55_00742-T1	B0A55|B0A55_01874-T1	0.026366	0.178745	0.147504	792.815355	254.184645	5.121234	0.190078	1299
B0A55|B0A55_00743-T1	B0A55|B0A55_01875-T1	0.020508	0.201650	0.101699	1137.125115	281.874885	2.174709	0.169471	1794
B0A55|B0A55_00744-T1	B0A55|B0A55_01877-T1	0.007350	0.133862	0.054909	1230.471456	272.528544	1.935131	0.090869	1503
B0A55|B0A55_00745-T1	B0A55|B0A55_01878-T1	0.055989	0.108622	0.515445	785.276338	267.723662	3.716330	0.208112	1224
B0A55|B0A55_00746-T1	B0A55|B0A55_01879-T1	0.004431	0.164175	0.026991	452.715358	96.284642	1.837959	0.097342	549
B0A55|B0A55_00753-T1	B0A55|B0A55_02166-T1	0.441633	4.083967	0.108138	839.335575	231.664425	1.498305	3.688482	1290
B0A55|B0A55_00767-T1	B0A55|B0A55_03748-T1	0.555860	3.870722	0.143606	824.667816	174.332184	1.283776	3.402978	1632
B0A55|B0A55_00773-T1	B0A55|B0A55_02891-T1	0.464777	3.434313	0.135333	529.574857	97.425143	0.900755	2.778576	1149
B0A55|B0A55_00774-T1	B0A55|B0A55_04782-T1	0.019348	0.164871	0.117354	2043.448814	743.551186	7.501229	0.174518	2787
B0A55|B0A55_00775-T1	B0A55|B0A55_04781-T1	0.005464	0.137566	0.039720	643.204856	148.795144	2.500443	0.090847	792
B0A55|B0A55_00926-T1	B0A55|B0A55_02265-T1	0.000756	0.242150	0.003121	2648.076047	588.923953	1.982248	0.134021	4746
B0A55|B0A55_00927-T1	B0A55|B0A55_01155-T1	0.097966	0.254233	0.385337	1578.528236	383.471764	1.396068	0.385524	3636
B0A55|B0A55_00928-T1	B0A55|B0A55_01156-T1	0.064160	0.303141	0.211650	545.582832	165.417168	2.921226	0.359280	777
B0A55|B0A55_00929-T1	B0A55|B0A55_01157-T1	0.050979	0.158942	0.320740	529.200170	172.799830	4.648750	0.232664	894
B0A55|B0A55_00930-T1	B0A55|B0A55_01158-T1	0.004796	0.146086	0.032829	627.852166	122.147834	2.856443	0.083421	753
B0A55|B0A55_00931-T1	B0A55|B0A55_01159-T1	0.032060	0.082854	0.386950	3576.845124	1550.154876	4.828517	0.142254	5427
B0A55|B0A55_00932-T1	B0A55|B0A55_01160-T1	0.011399	0.143686	0.079334	265.245784	70.754216	2.704444	0.117768	336
B0A55|B0A55_00933-T1	B0A55|B0A55_01161-T1	0.058029	0.149237	0.388835	794.760332	255.239668	2.721613	0.240600	1053
B0A55|B0A55_00934-T1	B0A55|B0A55_01162-T1	0.017653	0.167670	0.105282	1032.139317	326.860683	2.989089	0.161203	1365
B0A55|B0A55_00935-T1	B0A55|B0A55_01163-T1	0.005066	0.163239	0.031035	990.560868	194.439132	3.178648	0.093059	1185
B0A55|B0A55_00936-T1	B0A55|B0A55_01164-T1	0.004685	0.152800	0.030660	1070.896560	207.103440	5.314840	0.086062	1278
B0A55|B0A55_00937-T1	B0A55|B0A55_01165-T1	0.013917	0.185002	0.075224	1378.982218	361.017782	4.830191	0.148241	1740
B0A55|B0A55_00938-T1	B0A55|B0A55_01166-T1	0.013811	0.236606	0.058373	3728.225932	1014.774068	3.165898	0.184436	4764
B0A55|B0A55_00939-T1	B0A55|B0A55_01167-T1	0.027664	0.169762	0.162958	1068.617314	410.382686	2.723759	0.201278	1479
B0A55|B0A55_00940-T1	B0A55|B0A55_01168-T1	0.014287	0.229813	0.062169	1907.867856	528.132144	2.135676	0.183042	2475
B0A55|B0A55_00941-T1	B0A55|B0A55_01169-T1	0.016446	0.121218	0.135674	1937.407831	651.592169	3.354447	0.128445	2595
B0A55|B0A55_00942-T1	B0A55|B0A55_01170-T1	0.016723	0.113565	0.147253	423.641457	86.358543	5.158124	0.099363	510
B0A55|B0A55_00943-T1	B0A55|B0A55_01171-T1	0.023379	0.193584	0.120772	543.111055	173.888945	3.326764	0.193973	717
B0A55|B0A55_00944-T1	B0A55|B0A55_01172-T1	0.010294	0.206095	0.049948	782.513578	246.486422	1.837260	0.171589	1029
B0A55|B0A55_00945-T1	B0A55|B0A55_01175-T1	0.022747	0.104549	0.217571	4736.295305	1665.704695	3.690944	0.132091	8556
B0A55|B0A55_00946-T1	B0A55|B0A55_01177-T1	0.017724	0.212731	0.083317	628.805799	238.194201	11.451286	0.213898	1062
B0A55|B0A55_00947-T1	B0A55|B0A55_01178-T1	0.033430	0.236551	0.141324	807.172821	239.827179	3.206039	0.239872	1062
B0A55|B0A55_00948-T1	B0A55|B0A55_01179-T1	0.073929	0.136027	0.543491	317.742668	120.257332	3.275207	0.272936	462
B0A55|B0A55_00949-T1	B0A55|B0A55_01180-T1	0.002266	0.233376	0.009708	1326.136072	233.863928	2.725999	0.110736	1560
B0A55|B0A55_00950-T1	B0A55|B0A55_01181-T1	0.004092	0.188965	0.021653	1226.179665	252.820335	8.542889	0.107082	1479
B0A55|B0A55_00951-T1	B0A55|B0A55_01182-T1	0.009876	0.165803	0.059563	3806.185553	1146.814447	2.404487	0.137937	4959
B0A55|B0A55_00952-T1	B0A55|B0A55_01183-T1	0.014655	0.183864	0.079707	275.645321	57.354679	2.644006	0.131398	336
B0A55|B0A55_00953-T1	B0A55|B0A55_01184-T1	0.054013	0.152334	0.354567	851.019631	246.980369	1.800352	0.228386	1167
B0A55|B0A55_00954-T1	B0A55|B0A55_01185-T1	0.050019	0.087519	0.571516	1057.197101	466.802899	4.184547	0.184515	1530
B0A55|B0A55_00955-T1	B0A55|B0A55_14508-T1	0.034127	0.065730	0.519206	707.168100	279.831900	5.483284	0.129261	1227
B0A55|B0A55_00956-T1	B0A55|B0A55_14509-T1	0.004616	0.266505	0.017321	1304.415791	291.584209	4.917030	0.157387	1596
B0A55|B0A55_00957-T1	B0A55|B0A55_14510-T1	0.009923	0.140025	0.070868	710.399840	246.600160	3.708597	0.130343	957
B0A55|B0A55_00958-T1	B0A55|B0A55_14511-T1	0.021816	0.118642	0.183884	651.817114	215.182886	6.349293	0.137543	930
B0A55|B0A55_00959-T1	B0A55|B0A55_14512-T1	0.022912	0.105233	0.217730	1042.111512	355.888488	2.573289	0.131607	1458
B0A55|B0A55_00960-T1	B0A55|B0A55_14567-T1	0.030373	0.151956	0.199882	672.061824	164.938176	2.312814	0.162996	1194
B0A55|B0A55_00961-T1	B0A55|B0A55_14568-T1	0.022973	0.136400	0.168424	1476.324101	572.675899	4.606725	0.164025	2088
B0A55|B0A55_00543-T1	B0A55|B0A55_05388-T1	0.016199	0.299272	0.054129	1830.686131	398.313869	1.288692	0.200350	2877
