SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A50|B0A50_00103-T1	B0A50|B0A50_05637-T1	0.468186	4.356358	0.107472	1382.888401	333.111599	0.938311	3.668885	1926
B0A50|B0A50_00116-T1	B0A50|B0A50_05194-T1	0.589161	4.036334	0.145964	802.591333	217.408667	1.348910	3.971734	1122
B0A50|B0A50_00117-T1	B0A50|B0A50_04384-T1	0.474728	3.922762	0.121019	719.141837	186.858163	0.962768	3.557605	951
B0A50|B0A50_00119-T1	B0A50|B0A50_00178-T1	0.623654	4.033417	0.154622	728.435295	216.564705	1.598571	4.215199	1233
B0A50|B0A50_00122-T1	B0A50|B0A50_03623-T1	0.840608	3.987294	0.210822	666.352175	203.647825	2.201158	4.731534	957
B0A50|B0A50_00125-T1	B0A50|B0A50_00842-T1	0.700269	2.441666	0.286800	562.771435	193.228565	1.176918	3.436075	2004
B0A50|B0A50_00126-T1	B0A50|B0A50_07939-T1	0.828047	3.136708	0.263986	940.582415	289.417585	1.368725	4.113818	1656
B0A50|B0A50_00133-T1	B0A50|B0A50_04449-T1	0.814640	2.605895	0.312614	948.788029	290.211971	1.589207	3.702621	1377
B0A50|B0A50_00144-T1	B0A50|B0A50_08516-T1	0.501191	4.349125	0.115239	1077.085531	329.914469	1.365432	4.210372	1584
B0A50|B0A50_00145-T1	B0A50|B0A50_02373-T1	0.609999	4.506019	0.135374	1336.320668	406.679332	1.158573	4.557072	1959
B0A50|B0A50_00148-T1	B0A50|B0A50_04481-T1	0.390303	3.774356	0.103409	677.688048	153.311952	0.921428	3.043889	1248
B0A50|B0A50_00152-T1	B0A50|B0A50_05313-T1	0.547355	3.987577	0.137265	800.655594	183.344406	1.223153	3.565069	2211
B0A50|B0A50_00161-T1	B0A50|B0A50_01209-T1	0.927349	4.260864	0.217643	3389.347472	1038.652528	1.658059	5.127822	6084
B0A50|B0A50_00164-T1	B0A50|B0A50_02021-T1	0.510281	3.141147	0.162450	2312.604469	714.395531	1.450136	3.393557	3375
B0A50|B0A50_00168-T1	B0A50|B0A50_06564-T1	0.879324	4.737922	0.185593	1860.964357	554.035643	1.392046	5.293625	3453
B0A50|B0A50_00170-T1	B0A50|B0A50_04829-T1	0.533361	4.402476	0.121150	1385.762216	354.237784	1.131744	3.963165	2334
B0A50|B0A50_00172-T1	B0A50|B0A50_05924-T1	0.509325	4.237072	0.120207	1092.870903	284.129097	1.233493	3.835516	1821
B0A50|B0A50_00174-T1	B0A50|B0A50_01916-T1	0.617572	3.514728	0.175710	377.548350	108.451650	1.221410	3.792230	1653
B0A50|B0A50_00179-T1	B0A50|B0A50_04467-T1	0.779893	4.292408	0.181691	1080.114394	305.885606	0.983995	4.665281	1947
B0A50|B0A50_00180-T1	B0A50|B0A50_05776-T1	0.799020	2.461670	0.324584	1148.795540	381.204460	1.812690	3.639823	2016
B0A50|B0A50_00185-T1	B0A50|B0A50_08430-T1	0.600606	2.953918	0.203325	563.377746	231.622254	1.456749	3.858722	873
B0A50|B0A50_00188-T1	B0A50|B0A50_04791-T1	0.458192	3.236042	0.141590	825.927091	263.072909	1.296652	3.387735	1728
B0A50|B0A50_00190-T1	B0A50|B0A50_07166-T1	0.692791	2.179210	0.317909	1162.992761	322.007239	1.286174	3.045318	1686
B0A50|B0A50_00195-T1	B0A50|B0A50_08213-T1	0.671998	3.678318	0.182692	2389.875539	796.124461	1.759147	4.269671	4746
B0A50|B0A50_00198-T1	B0A50|B0A50_04399-T1	0.690789	2.696389	0.256190	1165.490236	358.509764	1.226883	3.487775	1977
B0A50|B0A50_00199-T1	B0A50|B0A50_00200-T1	0.511188	1.749848	0.292133	390.188895	128.811105	2.157894	2.455837	561
B0A50|B0A50_00207-T1	B0A50|B0A50_02716-T1	0.697879	3.359411	0.207738	352.834591	88.165409	1.707610	3.689930	453
B0A50|B0A50_00211-T1	B0A50|B0A50_07986-T1	0.936561	4.369887	0.214322	1193.825212	339.174788	1.301820	5.088543	1863
B0A50|B0A50_00214-T1	B0A50|B0A50_06552-T1	0.821957	4.647724	0.176852	1596.744230	491.255770	1.509734	5.166202	2802
B0A50|B0A50_00216-T1	B0A50|B0A50_01506-T1	0.545049	1.938495	0.281171	1308.790585	446.209415	1.400548	2.697999	1914
B0A50|B0A50_00217-T1	B0A50|B0A50_01101-T1	0.461441	3.997648	0.115428	738.521404	206.478596	1.829484	3.702262	1377
B0A50|B0A50_00221-T1	B0A50|B0A50_07708-T1	0.763330	2.353903	0.324283	970.661595	292.338405	1.435215	3.394470	1833
B0A50|B0A50_00222-T1	B0A50|B0A50_05201-T1	0.564025	4.372861	0.128983	1105.477259	340.522741	1.453655	4.382937	2793
B0A50|B0A50_00224-T1	B0A50|B0A50_05914-T1	0.421138	4.531523	0.092935	1484.253562	420.746438	1.329185	3.986925	2076
B0A50|B0A50_00226-T1	B0A50|B0A50_03230-T1	0.542056	3.975729	0.136341	672.468484	200.531516	1.588371	3.992351	903
B0A50|B0A50_00241-T1	B0A50|B0A50_07139-T1	0.860326	2.313564	0.371862	998.249932	312.750068	1.626336	3.621024	1581
B0A50|B0A50_00242-T1	B0A50|B0A50_03584-T1	0.439108	3.356639	0.130818	404.159856	87.840144	1.084562	2.879984	552
B0A50|B0A50_00245-T1	B0A50|B0A50_01328-T1	0.534523	1.757783	0.304089	601.288457	163.711543	1.970544	2.388909	984
B0A50|B0A50_00247-T1	B0A50|B0A50_01596-T1	0.631171	4.147856	0.152168	812.736496	252.263504	1.543438	4.392473	1359
B0A50|B0A50_00250-T1	B0A50|B0A50_04635-T1	0.568706	3.899331	0.145847	763.889304	181.110696	1.129868	3.621076	1074
B0A50|B0A50_00253-T1	B0A50|B0A50_08159-T1	0.761994	1.897590	0.401559	1267.797943	319.202057	1.542082	2.971208	1713
B0A50|B0A50_00256-T1	B0A50|B0A50_01544-T1	0.589054	4.863515	0.121117	2263.965905	655.034095	1.389474	4.644775	3132
B0A50|B0A50_00261-T1	B0A50|B0A50_06332-T1	0.924330	4.770707	0.193751	2175.207964	578.792036	0.969244	5.198102	3366
B0A50|B0A50_00262-T1	B0A50|B0A50_05783-T1	0.849702	4.401127	0.193065	1260.398783	353.601217	1.606946	4.883286	1764
B0A50|B0A50_00272-T1	B0A50|B0A50_04140-T1	0.738301	3.597897	0.205203	538.829801	121.170199	1.337510	3.789893	945
B0A50|B0A50_00283-T1	B0A50|B0A50_04276-T1	0.633801	2.515357	0.251973	1511.010542	501.989458	1.185113	3.309036	2331
B0A50|B0A50_00284-T1	B0A50|B0A50_06857-T1	0.623463	4.502593	0.138467	1623.174240	404.825760	0.929020	4.193423	4542
B0A50|B0A50_00285-T1	B0A50|B0A50_00491-T1	0.650392	3.815488	0.170461	687.045263	161.954737	1.591016	3.762492	1143
B0A50|B0A50_00289-T1	B0A50|B0A50_01481-T1	0.313382	3.439908	0.091102	567.845371	98.154629	1.347565	2.322502	879
B0A50|B0A50_00293-T1	B0A50|B0A50_01350-T1	0.589126	4.285964	0.137455	1295.731275	303.268725	1.264101	3.870821	1908
B0A50|B0A50_00294-T1	B0A50|B0A50_02818-T1	0.630865	5.080552	0.124172	3673.135093	874.864907	1.310286	4.460454	4818
B0A50|B0A50_00295-T1	B0A50|B0A50_06531-T1	0.412142	4.064892	0.101391	761.153532	225.846468	1.374510	3.743905	1845
B0A50|B0A50_00296-T1	B0A50|B0A50_07795-T1	0.490125	4.082874	0.120044	767.672993	231.327007	1.529914	3.966170	1533
B0A50|B0A50_00297-T1	B0A50|B0A50_04517-T1	0.531663	3.750687	0.141751	298.271318	58.728682	1.502864	3.183637	396
B0A50|B0A50_00300-T1	B0A50|B0A50_06305-T1	0.396229	4.228661	0.093701	925.039410	280.960590	1.245429	3.867201	1344
B0A50|B0A50_00301-T1	B0A50|B0A50_00899-T1	0.616318	3.789682	0.162631	719.523025	156.476975	1.238041	3.549496	1071
B0A50|B0A50_00302-T1	B0A50|B0A50_08153-T1	0.662644	4.150231	0.159664	1075.936331	253.063669	1.128861	3.980216	1572
B0A50|B0A50_00308-T1	B0A50|B0A50_08110-T1	0.740801	4.347889	0.170382	1188.628687	329.371313	1.266744	4.570371	3849
B0A50|B0A50_00309-T1	B0A50|B0A50_04196-T1	0.483111	4.725807	0.102228	929.987674	249.012326	1.512632	4.137587	1332
B0A50|B0A50_00313-T1	B0A50|B0A50_02609-T1	0.809350	4.003911	0.202140	778.789775	208.210225	1.546303	4.449754	1374
B0A50|B0A50_00315-T1	B0A50|B0A50_07421-T1	0.721774	2.183432	0.330568	434.862785	129.137215	2.221216	3.169335	687
B0A50|B0A50_00318-T1	B0A50|B0A50_03944-T1	0.821341	2.094767	0.392092	1227.248445	461.751555	1.684958	3.508439	1857
B0A50|B0A50_00328-T1	B0A50|B0A50_02426-T1	0.790389	4.374469	0.180682	1134.746509	341.253491	1.455417	4.857103	2562
B0A50|B0A50_00333-T1	B0A50|B0A50_04345-T1	0.540500	4.629058	0.116762	1767.819562	479.180438	1.110687	4.237198	3027
B0A50|B0A50_00336-T1	B0A50|B0A50_04321-T1	0.478063	5.112224	0.093514	2126.643265	528.356735	1.127366	4.200845	2880
B0A50|B0A50_00337-T1	B0A50|B0A50_02778-T1	0.333113	3.879391	0.085867	999.641163	176.358837	1.379926	2.594792	1890
B0A50|B0A50_00338-T1	B0A50|B0A50_03174-T1	0.403773	4.227839	0.095503	1078.347001	280.652999	1.423311	3.580493	1701
B0A50|B0A50_00339-T1	B0A50|B0A50_00944-T1	0.691883	3.856158	0.179423	2428.826983	691.173017	1.439268	4.178592	3762
B0A50|B0A50_00346-T1	B0A50|B0A50_01722-T1	0.528061	4.021142	0.131321	941.950976	213.049024	1.012922	3.517163	1320
B0A50|B0A50_00355-T1	B0A50|B0A50_02528-T1	0.421217	4.338467	0.097089	1255.740532	325.259468	1.495254	3.681342	1743
B0A50|B0A50_00356-T1	B0A50|B0A50_01260-T1	0.502477	3.405921	0.147531	1462.619058	421.380942	1.322099	3.455610	1998
B0A50|B0A50_00362-T1	B0A50|B0A50_00746-T1	0.674558	4.345872	0.155218	1204.513514	328.486486	1.392601	4.383708	1719
B0A50|B0A50_00369-T1	B0A50|B0A50_04260-T1	0.569407	3.939427	0.144541	582.943451	191.056549	1.266763	4.203820	1329
B0A50|B0A50_00371-T1	B0A50|B0A50_05048-T1	0.843489	4.066628	0.207417	1069.630044	226.369956	1.581749	4.219406	1686
B0A50|B0A50_00373-T1	B0A50|B0A50_00437-T1	0.436891	3.839933	0.113776	750.679606	167.320394	1.180931	3.171453	1059
B0A50|B0A50_00376-T1	B0A50|B0A50_04093-T1	0.712410	3.868239	0.184169	753.244081	173.755919	1.702103	3.911806	1344
B0A50|B0A50_00377-T1	B0A50|B0A50_00782-T1	0.679938	4.888213	0.139097	2607.030178	806.969822	1.399945	5.023953	4923
B0A50|B0A50_00378-T1	B0A50|B0A50_05674-T1	0.390865	4.638378	0.084268	1833.827694	485.172306	1.389969	3.838540	2472
B0A50|B0A50_00382-T1	B0A50|B0A50_03189-T1	0.782671	4.110505	0.190408	773.991738	240.008262	1.414097	4.711054	1200
B0A50|B0A50_00401-T1	B0A50|B0A50_08588-T1	0.545326	4.322429	0.126162	1166.622317	318.377683	1.543964	4.065363	1812
B0A50|B0A50_00411-T1	B0A50|B0A50_07191-T1	0.631067	4.024549	0.156804	706.980965	214.019035	1.546928	4.258900	1254
B0A50|B0A50_00413-T1	B0A50|B0A50_08598-T1	0.733985	4.248368	0.172769	905.559057	288.440943	1.177235	4.748919	2463
B0A50|B0A50_00415-T1	B0A50|B0A50_02165-T1	0.696674	4.775006	0.145900	1961.880892	582.119108	1.261356	4.889638	3426
B0A50|B0A50_00417-T1	B0A50|B0A50_06391-T1	0.502475	3.900915	0.128810	613.506355	181.493645	0.920993	3.834955	1194
B0A50|B0A50_00418-T1	B0A50|B0A50_03373-T1	0.556326	2.425155	0.229398	782.021312	207.978688	1.246187	2.846786	1137
B0A50|B0A50_00419-T1	B0A50|B0A50_01549-T1	0.805488	2.979521	0.270342	1106.338943	306.661057	1.494195	3.831946	1584
B0A50|B0A50_00420-T1	B0A50|B0A50_07796-T1	0.843020	4.501275	0.187285	1306.668606	403.331394	1.421362	5.117637	1944
B0A50|B0A50_00429-T1	B0A50|B0A50_01783-T1	0.737313	2.635843	0.279726	1221.911297	365.088703	1.662501	3.522208	1821
B0A50|B0A50_00430-T1	B0A50|B0A50_00432-T1	0.849445	2.051369	0.414087	547.174949	178.825051	1.737460	3.436493	924
B0A50|B0A50_00431-T1	B0A50|B0A50_00435-T1	0.826358	1.811272	0.456231	476.160436	159.839564	2.195234	3.221661	729
B0A50|B0A50_00434-T1	B0A50|B0A50_00879-T1	0.721308	1.772383	0.406971	1072.156930	385.843070	1.666140	2.998389	1575
B0A50|B0A50_00436-T1	B0A50|B0A50_02829-T1	0.540667	4.322556	0.125080	1205.568439	318.431561	1.115748	3.992616	2643
B0A50|B0A50_00445-T1	B0A50|B0A50_01519-T1	0.685086	4.712590	0.145373	1825.364842	535.635158	1.188014	4.796392	2658
B0A50|B0A50_00459-T1	B0A50|B0A50_04389-T1	0.749973	3.852039	0.194695	543.956874	170.043126	1.373548	4.466242	813
B0A50|B0A50_00462-T1	B0A50|B0A50_07871-T1	0.539446	3.534601	0.152619	524.636341	111.363659	0.933059	3.191693	687
B0A50|B0A50_00469-T1	B0A50|B0A50_02377-T1	0.765118	4.691989	0.163069	2286.877227	521.122773	1.297759	4.481659	3828
B0A50|B0A50_00475-T1	B0A50|B0A50_01629-T1	0.393196	2.525582	0.155685	1204.207820	280.792180	1.607077	2.389197	1593
B0A50|B0A50_00485-T1	B0A50|B0A50_04233-T1	0.790671	2.483662	0.318349	1043.242872	276.757128	1.225615	3.436893	3975
B0A50|B0A50_00486-T1	B0A50|B0A50_06269-T1	0.519771	4.548874	0.114264	1624.405901	430.594099	1.006328	4.092026	3270
B0A50|B0A50_00501-T1	B0A50|B0A50_00502-T1	0.573663	3.395224	0.168962	303.522515	92.477485	1.078838	3.697737	459
B0A50|B0A50_00518-T1	B0A50|B0A50_08663-T1	0.493047	4.465724	0.110407	1486.593630	385.406370	1.236946	3.932818	1920
B0A50|B0A50_00522-T1	B0A50|B0A50_00607-T1	0.900355	1.972143	0.456537	1812.435605	545.564395	1.478238	3.444996	2889
B0A50|B0A50_00533-T1	B0A50|B0A50_03435-T1	0.798151	4.318508	0.184821	1111.282473	316.717527	1.338048	4.736802	1863
B0A50|B0A50_00538-T1	B0A50|B0A50_00990-T1	0.712962	2.467675	0.288920	1163.230372	357.769628	1.424739	3.377116	2124
B0A50|B0A50_00540-T1	B0A50|B0A50_03443-T1	0.583948	3.877296	0.150607	1120.133067	175.866933	1.184211	3.092563	1719
B0A50|B0A50_00562-T1	B0A50|B0A50_04425-T1	0.797012	4.478148	0.177978	1495.155703	391.844297	1.311692	4.684251	2274
B0A50|B0A50_00563-T1	B0A50|B0A50_04136-T1	0.532709	3.447400	0.154525	362.859987	99.140013	1.379548	3.474507	696
B0A50|B0A50_00568-T1	B0A50|B0A50_06679-T1	0.483265	4.074757	0.118600	965.163053	228.836947	1.320656	3.514785	1461
B0A50|B0A50_00569-T1	B0A50|B0A50_00937-T1	0.602356	2.189577	0.275101	804.413821	245.586179	1.634690	2.920780	1218
B0A50|B0A50_00576-T1	B0A50|B0A50_06537-T1	0.509269	4.254429	0.119703	882.218401	290.781599	1.202943	4.313034	1329
B0A50|B0A50_00578-T1	B0A50|B0A50_02602-T1	0.490007	4.614327	0.106192	1795.139577	469.860423	1.386319	4.036715	3372
B0A50|B0A50_00581-T1	B0A50|B0A50_02531-T1	0.597061	4.098252	0.145687	879.881021	236.118979	1.279477	4.013488	1344
B0A50|B0A50_00592-T1	B0A50|B0A50_07498-T1	0.452496	3.699241	0.122321	587.298976	138.701024	1.115429	3.218343	1587
B0A50|B0A50_00599-T1	B0A50|B0A50_00367-T1	0.732084	4.362900	0.167798	1367.970124	336.029876	1.525387	4.344250	3516
B0A50|B0A50_00603-T1	B0A50|B0A50_08545-T1	0.834519	4.211992	0.198129	1042.214881	274.785119	1.154636	4.617632	1563
B0A50|B0A50_00618-T1	B0A50|B0A50_05303-T1	0.789294	2.762407	0.285727	363.857711	116.142289	1.889460	3.800145	606
B0A50|B0A50_00624-T1	B0A50|B0A50_04884-T1	0.767868	2.674075	0.287153	1758.774402	542.225598	1.567742	3.651184	3042
B0A50|B0A50_00628-T1	B0A50|B0A50_06046-T1	0.488830	4.233680	0.115462	1157.152811	282.847189	0.974093	3.673199	1719
B0A50|B0A50_00629-T1	B0A50|B0A50_05524-T1	0.539480	4.412211	0.122270	1666.134146	358.865854	1.300740	3.677389	2199
B0A50|B0A50_00634-T1	B0A50|B0A50_02813-T1	0.552759	2.852226	0.193799	703.295399	160.704601	1.337059	2.941385	1125
B0A50|B0A50_00635-T1	B0A50|B0A50_00912-T1	0.596511	4.632567	0.128765	1912.572629	481.427371	1.018158	4.224456	3885
B0A50|B0A50_00639-T1	B0A50|B0A50_00759-T1	0.800312	2.739633	0.292124	739.895432	214.104568	1.260350	3.706651	1065
B0A50|B0A50_00641-T1	B0A50|B0A50_01246-T1	0.708492	6.232230	0.113682	955.483558	292.516442	1.229393	6.009572	1437
B0A50|B0A50_00647-T1	B0A50|B0A50_04173-T1	0.586734	4.853113	0.120898	2311.988804	646.011196	1.408172	4.555463	3657
B0A50|B0A50_00660-T1	B0A50|B0A50_02550-T1	0.502704	4.581686	0.109720	1004.344993	294.655007	1.209728	4.283845	1341
B0A50|B0A50_00661-T1	B0A50|B0A50_06658-T1	0.848281	3.780607	0.224377	1372.273942	352.726058	1.276338	4.343640	2535
B0A50|B0A50_00662-T1	B0A50|B0A50_04042-T1	0.861015	3.539662	0.243248	870.762882	296.237118	1.550873	4.622928	1326
B0A50|B0A50_00663-T1	B0A50|B0A50_02739-T1	0.606612	3.961305	0.153134	799.288147	196.711853	0.863562	3.807511	1059
B0A50|B0A50_00664-T1	B0A50|B0A50_02277-T1	0.630063	3.912944	0.161020	685.572141	184.427859	0.895005	3.977965	3198
B0A50|B0A50_00665-T1	B0A50|B0A50_07524-T1	1.079546	2.309377	0.467462	1167.501622	392.498378	2.197997	4.166919	1794
B0A50|B0A50_00666-T1	B0A50|B0A50_03333-T1	0.903562	5.143459	0.175672	3491.589291	951.410709	1.258294	5.434442	6366
B0A50|B0A50_00669-T1	B0A50|B0A50_02415-T1	0.907279	4.299635	0.211013	1053.152638	308.847362	1.452967	5.029590	1587
B0A50|B0A50_00676-T1	B0A50|B0A50_03852-T1	0.472672	3.828000	0.123478	666.320625	164.679375	0.954298	3.412794	918
B0A50|B0A50_00688-T1	B0A50|B0A50_06768-T1	0.619545	4.230328	0.146453	1389.414286	281.585714	0.952245	3.684031	2286
B0A50|B0A50_00689-T1	B0A50|B0A50_06955-T1	0.691465	3.285868	0.210436	508.069557	79.930443	1.334457	3.132414	735
B0A50|B0A50_00691-T1	B0A50|B0A50_06929-T1	0.624583	4.377491	0.142681	1181.368944	342.631056	1.265646	4.404976	1659
B0A50|B0A50_00693-T1	B0A50|B0A50_05306-T1	0.854784	4.050547	0.211029	897.432045	221.567955	1.402276	4.462687	1377
B0A50|B0A50_00694-T1	B0A50|B0A50_07282-T1	0.551444	3.968298	0.138962	794.445410	198.554590	1.185474	3.703976	1095
B0A50|B0A50_00704-T1	B0A50|B0A50_07557-T1	0.808633	3.854969	0.209764	666.291265	170.708735	1.626533	4.289827	1011
B0A50|B0A50_00707-T1	B0A50|B0A50_05356-T1	0.822448	4.443656	0.185084	1317.768453	374.231547	1.241767	4.870128	3243
B0A50|B0A50_00711-T1	B0A50|B0A50_06802-T1	0.801294	1.866224	0.429366	2371.618865	835.381135	1.641990	3.236083	3786
B0A50|B0A50_00712-T1	B0A50|B0A50_03937-T1	0.470836	3.632461	0.129619	509.115001	126.884999	1.682249	3.304786	807
B0A50|B0A50_00713-T1	B0A50|B0A50_03131-T1	0.770482	2.638278	0.292040	831.792197	239.207803	1.656212	3.562962	1299
B0A50|B0A50_00720-T1	B0A50|B0A50_04830-T1	0.612872	2.050899	0.298831	661.780538	211.219462	1.414873	2.882394	933
B0A50|B0A50_00727-T1	B0A50|B0A50_01338-T1	0.705525	4.476049	0.157622	1433.250957	390.749043	1.528952	4.539814	2109
B0A50|B0A50_00729-T1	B0A50|B0A50_01595-T1	0.615698	2.778998	0.221554	738.708206	242.291794	2.128154	3.449998	1047
B0A50|B0A50_00730-T1	B0A50|B0A50_02199-T1	0.674248	3.770743	0.178810	525.043690	128.956310	1.257224	3.854452	753
B0A50|B0A50_00735-T1	B0A50|B0A50_05994-T1	0.459926	4.457676	0.103176	1577.706820	381.293180	1.148834	3.714104	2073
B0A50|B0A50_00743-T1	B0A50|B0A50_00745-T1	0.683190	4.233910	0.161361	1037.066049	282.933951	1.224421	4.332796	1893
B0A50|B0A50_00748-T1	B0A50|B0A50_06808-T1	0.728539	4.180064	0.174289	1008.667316	263.332684	1.243306	4.329247	1395
B0A50|B0A50_00750-T1	B0A50|B0A50_02646-T1	0.623441	4.482083	0.139096	1508.094426	393.905574	1.520506	4.267707	3459
B0A50|B0A50_00752-T1	B0A50|B0A50_08456-T1	0.619646	2.839011	0.218261	891.175872	197.824128	1.375127	3.068425	1170
B0A50|B0A50_00760-T1	B0A50|B0A50_05834-T1	0.763523	1.961971	0.389161	588.653341	164.346659	1.661821	3.075275	915
B0A50|B0A50_00765-T1	B0A50|B0A50_03037-T1	0.537998	3.933073	0.136788	812.555144	189.444856	0.762900	3.539680	1053
B0A50|B0A50_00777-T1	B0A50|B0A50_01733-T1	0.490687	4.032963	0.121669	998.566270	216.433730	1.275651	3.365069	1314
B0A50|B0A50_00780-T1	B0A50|B0A50_05545-T1	0.485990	4.455567	0.109075	1302.777976	380.222024	1.160928	4.148381	2913
B0A50|B0A50_00791-T1	B0A50|B0A50_03109-T1	0.757329	1.997396	0.379158	447.342921	149.657079	1.179935	3.204573	924
B0A50|B0A50_00793-T1	B0A50|B0A50_03801-T1	0.782190	4.176887	0.187266	1174.780205	262.219795	1.315319	4.204936	1755
B0A50|B0A50_00797-T1	B0A50|B0A50_03409-T1	0.579314	2.695928	0.214885	726.620850	248.379150	1.483987	3.355551	1035
B0A50|B0A50_00798-T1	B0A50|B0A50_08073-T1	0.654013	3.889741	0.168138	826.190381	178.809619	1.328011	3.689141	1098
B0A50|B0A50_00803-T1	B0A50|B0A50_01278-T1	0.770353	4.261194	0.180783	1122.583891	293.416109	1.187578	4.481120	1539
B0A50|B0A50_00806-T1	B0A50|B0A50_02033-T1	0.773208	3.964382	0.195039	747.479497	197.520503	1.092902	4.320647	1056
B0A50|B0A50_00807-T1	B0A50|B0A50_03926-T1	0.636878	4.180384	0.152349	1065.554917	263.445083	1.171731	4.017900	1476
B0A50|B0A50_00810-T1	B0A50|B0A50_05880-T1	0.688413	3.885572	0.177172	575.181578	177.818422	1.098645	4.330234	963
B0A50|B0A50_00816-T1	B0A50|B0A50_01927-T1	0.891035	1.853147	0.480823	855.540615	239.459385	1.409635	3.304302	1332
B0A50|B0A50_00826-T1	B0A50|B0A50_03964-T1	0.448173	3.838589	0.116755	880.207708	280.792292	1.159517	3.804474	1722
B0A50|B0A50_00832-T1	B0A50|B0A50_08143-T1	0.681680	4.404028	0.154786	1298.028753	354.971247	1.216862	4.443092	3222
B0A50|B0A50_00835-T1	B0A50|B0A50_00946-T1	0.601267	4.589241	0.131017	1654.595368	454.404632	1.194392	4.381545	2643
B0A50|B0A50_00840-T1	B0A50|B0A50_04527-T1	0.599349	4.308849	0.139097	1013.335095	312.664905	1.248571	4.422098	1575
B0A50|B0A50_00844-T1	B0A50|B0A50_08610-T1	0.637795	3.240398	0.196826	1551.448844	509.551156	1.682271	3.843749	2724
B0A50|B0A50_00845-T1	B0A50|B0A50_08117-T1	0.445645	4.211376	0.105819	781.440473	274.559527	1.662573	4.274199	1155
