SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
HMPREF1541|HMPREF1541_00090T0	HMPREF1541|HMPREF1541_04827T0	0.703932	2.554660	0.275548	800.902462	234.097538	1.576843	3.367596	1347
HMPREF1541|HMPREF1541_00091T0	HMPREF1541|HMPREF1541_01360T0	0.348539	4.515737	0.077183	1565.016653	411.983347	1.273406	3.650800	2040
HMPREF1541|HMPREF1541_00092T0	HMPREF1541|HMPREF1541_04830T0	0.856380	5.175829	0.165458	3497.628452	993.371548	1.085923	5.435418	5274
HMPREF1541|HMPREF1541_00096T0	HMPREF1541|HMPREF1541_02963T0	0.651522	3.326103	0.195882	696.543173	188.456827	1.543904	3.663188	1041
HMPREF1541|HMPREF1541_00097T0	HMPREF1541|HMPREF1541_04100T0	0.553055	4.508317	0.122674	1347.072688	407.927312	1.252243	4.417214	1893
HMPREF1541|HMPREF1541_00100T0	HMPREF1541|HMPREF1541_09336T0	0.593448	3.582692	0.165643	763.868154	253.131846	2.261405	4.012418	1164
HMPREF1541|HMPREF1541_00101T0	HMPREF1541|HMPREF1541_00587T0	0.554424	3.123310	0.177512	307.645091	64.354909	1.494200	2.996501	384
HMPREF1541|HMPREF1541_00102T0	HMPREF1541|HMPREF1541_09524T0	0.455203	3.962721	0.114871	819.916518	197.083482	1.198465	3.404766	1053
HMPREF1541|HMPREF1541_00104T0	HMPREF1541|HMPREF1541_03829T0	0.759809	4.387958	0.173158	1122.553466	347.446534	1.123632	4.852055	1536
HMPREF1541|HMPREF1541_00109T0	HMPREF1541|HMPREF1541_08348T0	0.391134	4.050260	0.096570	759.516841	221.483159	1.228898	3.651796	1008
HMPREF1541|HMPREF1541_00110T0	HMPREF1541|HMPREF1541_05276T0	0.614071	4.369071	0.140550	1167.193892	338.806108	0.887347	4.376509	3495
HMPREF1541|HMPREF1541_00112T0	HMPREF1541|HMPREF1541_09856T0	0.648639	4.166037	0.155697	1067.546502	258.453498	1.368979	4.002668	1503
HMPREF1541|HMPREF1541_00113T0	HMPREF1541|HMPREF1541_04410T0	0.497359	4.303308	0.115576	1099.636605	310.363395	1.153592	4.005327	1485
HMPREF1541|HMPREF1541_00114T0	HMPREF1541|HMPREF1541_10038T0	0.407074	4.196252	0.097009	1131.921718	269.078282	1.144434	3.404488	1416
HMPREF1541|HMPREF1541_00115T0	HMPREF1541|HMPREF1541_04409T0	0.244738	4.024211	0.060816	617.077344	213.922656	1.593394	3.653041	882
HMPREF1541|HMPREF1541_00119T0	HMPREF1541|HMPREF1541_09392T0	0.873447	3.363115	0.259714	1233.687574	431.312426	1.407594	4.555160	1893
HMPREF1541|HMPREF1541_00131T0	HMPREF1541|HMPREF1541_07042T0	0.635309	4.089459	0.155353	855.632958	233.367042	1.563330	4.126547	1200
HMPREF1541|HMPREF1541_00132T0	HMPREF1541|HMPREF1541_03043T0	0.480729	3.884647	0.123751	710.400882	177.599118	1.168280	3.484527	927
HMPREF1541|HMPREF1541_00136T0	HMPREF1541|HMPREF1541_03524T0	0.372050	5.037973	0.073849	2674.419294	826.580706	1.283674	4.421001	3723
HMPREF1541|HMPREF1541_00140T0	HMPREF1541|HMPREF1541_09169T0	0.806794	4.479517	0.180107	1410.440162	392.559838	1.151761	4.819322	2487
HMPREF1541|HMPREF1541_00141T0	HMPREF1541|HMPREF1541_10032T0	0.758773	3.488802	0.217488	483.233331	104.766669	1.150091	3.735585	792
HMPREF1541|HMPREF1541_00143T0	HMPREF1541|HMPREF1541_01594T0	0.599340	3.476363	0.172404	352.956543	103.043457	1.037242	3.748404	477
HMPREF1541|HMPREF1541_00144T0	HMPREF1541|HMPREF1541_06929T0	0.531746	4.317742	0.123154	1252.605592	316.394408	1.178392	3.885617	1614
HMPREF1541|HMPREF1541_00145T0	HMPREF1541|HMPREF1541_00147T0	0.461838	1.703880	0.271051	592.027623	169.972377	0.893587	2.216667	819
HMPREF1541|HMPREF1541_00146T0	HMPREF1541|HMPREF1541_08410T0	0.644558	4.587460	0.140504	1502.673068	453.326932	0.948614	4.675121	2568
HMPREF1541|HMPREF1541_00148T0	HMPREF1541|HMPREF1541_01537T0	0.606137	3.624083	0.167253	534.524484	125.475516	1.153331	3.539676	849
HMPREF1541|HMPREF1541_00149T0	HMPREF1541|HMPREF1541_00194T0	0.406302	3.816901	0.106448	896.739868	162.260132	1.169107	2.786624	1125
HMPREF1541|HMPREF1541_00151T0	HMPREF1541|HMPREF1541_01280T0	0.596659	3.967870	0.150373	869.558671	198.441329	1.346270	3.669155	1164
HMPREF1541|HMPREF1541_00152T0	HMPREF1541|HMPREF1541_07412T0	0.411766	3.806867	0.108164	868.896045	160.103955	1.839328	2.820047	1068
HMPREF1541|HMPREF1541_00153T0	HMPREF1541|HMPREF1541_05912T0	0.693302	4.451681	0.155739	1466.742504	378.257496	1.055389	4.391509	2190
HMPREF1541|HMPREF1541_00158T0	HMPREF1541|HMPREF1541_06228T0	0.691715	2.110053	0.327819	659.075565	183.924435	1.914976	3.003497	996
HMPREF1541|HMPREF1541_00164T0	HMPREF1541|HMPREF1541_07678T0	0.508297	4.524540	0.112342	1326.152862	416.847138	1.233064	4.406405	2286
HMPREF1541|HMPREF1541_00167T0	HMPREF1541|HMPREF1541_00780T0	0.818440	3.206656	0.255232	952.410537	280.589463	1.264318	4.085753	1410
HMPREF1541|HMPREF1541_00171T0	HMPREF1541|HMPREF1541_08229T0	0.638693	4.329339	0.147527	1193.675457	321.324543	1.113059	4.264387	1587
HMPREF1541|HMPREF1541_00172T0	HMPREF1541|HMPREF1541_06298T0	0.801503	4.464358	0.179534	1208.294786	384.705214	1.250287	5.058218	1902
HMPREF1541|HMPREF1541_00173T0	HMPREF1541|HMPREF1541_02220T0	0.663207	4.341909	0.152745	987.244737	326.755263	1.088657	4.733993	1425
HMPREF1541|HMPREF1541_00175T0	HMPREF1541|HMPREF1541_07413T0	0.884351	3.029521	0.291911	2073.889413	593.110587	1.345163	4.084238	3222
HMPREF1541|HMPREF1541_00177T0	HMPREF1541|HMPREF1541_00841T0	0.593078	3.395180	0.174682	645.311499	176.688501	1.608553	3.586165	963
HMPREF1541|HMPREF1541_00178T0	HMPREF1541|HMPREF1541_00180T0	0.575467	4.045403	0.142252	703.946532	220.053468	1.507946	4.205529	999
HMPREF1541|HMPREF1541_00179T0	HMPREF1541|HMPREF1541_09920T0	0.403013	4.386467	0.091876	1207.243586	346.756414	1.452277	3.875618	1587
HMPREF1541|HMPREF1541_00182T0	HMPREF1541|HMPREF1541_06567T0	0.474021	4.126755	0.114865	1080.734840	245.265160	0.930160	3.448959	1461
HMPREF1541|HMPREF1541_00185T0	HMPREF1541|HMPREF1541_08807T0	0.286179	4.234594	0.067581	1087.807884	283.192116	1.096019	3.305276	1380
HMPREF1541|HMPREF1541_00187T0	HMPREF1541|HMPREF1541_02752T0	0.522183	4.152906	0.125739	1027.032049	253.967951	1.356704	3.726004	1545
HMPREF1541|HMPREF1541_00190T0	HMPREF1541|HMPREF1541_00522T0	0.537986	4.295086	0.125256	920.020406	306.979594	1.559859	4.433892	1374
HMPREF1541|HMPREF1541_00195T0	HMPREF1541|HMPREF1541_02307T0	0.504994	4.519624	0.111734	1256.876093	414.123907	1.301621	4.499819	1869
HMPREF1541|HMPREF1541_00196T0	HMPREF1541|HMPREF1541_01603T0	0.533598	4.017050	0.132833	805.110148	211.889852	0.857526	3.778104	1200
HMPREF1541|HMPREF1541_00203T0	HMPREF1541|HMPREF1541_04487T0	0.562209	4.344032	0.129421	1220.318125	327.681875	1.300719	4.088246	2040
HMPREF1541|HMPREF1541_00204T0	HMPREF1541|HMPREF1541_09181T0	0.769531	4.470488	0.172136	1211.137775	387.862225	1.195863	5.001767	1839
HMPREF1541|HMPREF1541_00215T0	HMPREF1541|HMPREF1541_06122T0	0.922522	4.959532	0.186010	2627.502397	744.497603	1.402640	5.441537	3777
HMPREF1541|HMPREF1541_00227T0	HMPREF1541|HMPREF1541_06955T0	0.308009	4.111564	0.074913	878.652638	240.347362	1.905930	3.374897	1152
HMPREF1541|HMPREF1541_00228T0	HMPREF1541|HMPREF1541_00681T0	0.666240	3.637622	0.183153	1211.404397	402.595603	1.561590	4.222262	2277
HMPREF1541|HMPREF1541_00229T0	HMPREF1541|HMPREF1541_01257T0	0.585850	4.338000	0.135051	1192.943223	325.056777	1.450302	4.167948	1914
HMPREF1541|HMPREF1541_00230T0	HMPREF1541|HMPREF1541_10480T0	0.668357	4.644603	0.143900	1493.784208	489.215792	1.474715	4.947949	2214
HMPREF1541|HMPREF1541_00240T0	HMPREF1541|HMPREF1541_08806T0	0.579359	4.393439	0.131869	1210.005230	349.994770	1.334272	4.305209	1788
HMPREF1541|HMPREF1541_00246T0	HMPREF1541|HMPREF1541_08678T0	0.691083	4.549959	0.151888	1653.783035	431.216965	1.208025	4.467512	2859
HMPREF1541|HMPREF1541_00247T0	HMPREF1541|HMPREF1541_09657T0	0.689518	2.225567	0.309817	1285.538045	460.461955	1.189237	3.283834	1914
HMPREF1541|HMPREF1541_00249T0	HMPREF1541|HMPREF1541_00250T0	0.689797	5.269408	0.130906	3773.617900	1125.382100	1.229336	5.225431	6030
HMPREF1541|HMPREF1541_00251T0	HMPREF1541|HMPREF1541_00850T0	0.498174	4.163594	0.119650	879.386946	257.613054	1.542628	3.985974	1878
HMPREF1541|HMPREF1541_00254T0	HMPREF1541|HMPREF1541_00605T0	0.831067	3.971459	0.209260	708.249711	257.750289	1.541662	5.006979	1251
HMPREF1541|HMPREF1541_00257T0	HMPREF1541|HMPREF1541_03662T0	0.871814	4.767966	0.182848	1883.319398	576.680602	1.241836	5.355484	3624
HMPREF1541|HMPREF1541_00259T0	HMPREF1541|HMPREF1541_00403T0	0.388841	4.566696	0.085147	1740.051696	440.948304	1.102255	3.700524	2430
HMPREF1541|HMPREF1541_00261T0	HMPREF1541|HMPREF1541_04918T0	0.522775	4.638063	0.112714	1567.031486	484.968514	1.148036	4.486139	2193
HMPREF1541|HMPREF1541_00264T0	HMPREF1541|HMPREF1541_07964T0	0.719073	4.136425	0.173839	921.552060	248.447940	1.114845	4.334228	1284
HMPREF1541|HMPREF1541_00265T0	HMPREF1541|HMPREF1541_10022T0	0.778685	4.397313	0.177082	1223.192402	351.807598	1.286093	4.760934	1758
HMPREF1541|HMPREF1541_00269T0	HMPREF1541|HMPREF1541_07847T0	0.447068	3.157935	0.141570	616.483027	244.516973	1.703418	3.650797	954
HMPREF1541|HMPREF1541_00272T0	HMPREF1541|HMPREF1541_02250T0	0.770062	2.359782	0.326328	1072.442991	325.557009	1.550904	3.420798	1749
HMPREF1541|HMPREF1541_00275T0	HMPREF1541|HMPREF1541_01098T0	0.349743	2.642122	0.132372	441.450546	131.549454	1.107483	2.628083	594
HMPREF1541|HMPREF1541_00277T0	HMPREF1541|HMPREF1541_08928T0	0.606967	4.331162	0.140140	1390.893485	322.106515	0.908179	3.921755	1995
HMPREF1541|HMPREF1541_00281T0	HMPREF1541|HMPREF1541_06288T0	0.612293	4.830191	0.126764	2460.433772	626.566228	1.085839	4.405191	3471
HMPREF1541|HMPREF1541_00283T0	HMPREF1541|HMPREF1541_10460T0	0.619486	4.436328	0.139639	1171.407130	370.592870	1.262750	4.610393	1902
HMPREF1541|HMPREF1541_00284T0	HMPREF1541|HMPREF1541_10874T0	0.649073	1.640164	0.395737	1332.243955	485.756045	2.088517	2.741656	1899
HMPREF1541|HMPREF1541_00285T0	HMPREF1541|HMPREF1541_05991T0	0.526467	4.411045	0.119352	1201.691690	358.308310	1.102899	4.256086	1647
HMPREF1541|HMPREF1541_00292T0	HMPREF1541|HMPREF1541_07665T0	0.491229	3.048832	0.161120	736.150346	217.849654	1.745381	3.225804	1077
HMPREF1541|HMPREF1541_00305T0	HMPREF1541|HMPREF1541_01855T0	0.639082	4.396293	0.145368	1184.670535	351.329465	1.167940	4.495408	1947
HMPREF1541|HMPREF1541_00307T0	HMPREF1541|HMPREF1541_01991T0	0.604493	4.491894	0.134574	1301.908096	399.091904	1.302891	4.549689	2067
HMPREF1541|HMPREF1541_00316T0	HMPREF1541|HMPREF1541_01858T0	0.455905	4.317854	0.105586	1156.558229	316.441771	1.384591	3.856682	1542
HMPREF1541|HMPREF1541_00320T0	HMPREF1541|HMPREF1541_07948T0	0.480191	3.404850	0.141031	912.166438	275.833562	1.713078	3.477742	1521
HMPREF1541|HMPREF1541_00321T0	HMPREF1541|HMPREF1541_02570T0	0.439145	4.644649	0.094549	1547.754279	489.245721	1.165252	4.347663	2316
HMPREF1541|HMPREF1541_00340T0	HMPREF1541|HMPREF1541_09223T0	1.044402	1.782671	0.585863	1023.335195	344.664805	1.598667	3.691222	1521
HMPREF1541|HMPREF1541_00350T0	HMPREF1541|HMPREF1541_08938T0	0.712329	2.706611	0.263181	700.994887	193.005113	1.497546	3.428619	1008
HMPREF1541|HMPREF1541_00351T0	HMPREF1541|HMPREF1541_07019T0	0.668955	4.009824	0.166829	747.141752	209.858248	1.063311	4.204699	1050
HMPREF1541|HMPREF1541_00356T0	HMPREF1541|HMPREF1541_04689T0	0.352703	4.183856	0.084301	1139.332332	264.667668	1.342401	3.224738	1434
HMPREF1541|HMPREF1541_00357T0	HMPREF1541|HMPREF1541_03356T0	0.518912	4.418054	0.117453	1234.327722	361.672278	1.469151	4.207511	1635
HMPREF1541|HMPREF1541_00358T0	HMPREF1541|HMPREF1541_02772T0	0.477588	4.418620	0.108085	1474.054686	361.945314	1.354040	3.763545	2154
HMPREF1541|HMPREF1541_00359T0	HMPREF1541|HMPREF1541_02512T0	0.530683	4.036026	0.131487	898.680572	217.319428	1.115445	3.639843	1269
HMPREF1541|HMPREF1541_00365T0	HMPREF1541|HMPREF1541_08498T0	0.292194	2.140568	0.136503	200.292866	54.707134	1.873323	2.066221	1992
HMPREF1541|HMPREF1541_00369T0	HMPREF1541|HMPREF1541_06125T0	0.882941	1.924217	0.458857	1118.410982	393.589018	1.350898	3.461988	1779
HMPREF1541|HMPREF1541_00371T0	HMPREF1541|HMPREF1541_06203T0	0.437321	4.014658	0.108931	700.784838	211.215162	0.995814	3.797449	978
HMPREF1541|HMPREF1541_00372T0	HMPREF1541|HMPREF1541_06273T0	0.637907	4.166413	0.153107	947.416719	258.583281	1.454137	4.183404	1374
HMPREF1541|HMPREF1541_00376T0	HMPREF1541|HMPREF1541_07207T0	0.664351	4.044282	0.164269	806.275264	219.724736	1.070602	4.164556	2262
HMPREF1541|HMPREF1541_00390T0	HMPREF1541|HMPREF1541_10461T0	0.619992	2.616064	0.236994	1567.963545	532.036455	1.342089	3.377096	2790
HMPREF1541|HMPREF1541_00391T0	HMPREF1541|HMPREF1541_03308T0	0.474293	4.746653	0.099922	1938.477149	560.522851	1.367885	4.297736	2751
HMPREF1541|HMPREF1541_00392T0	HMPREF1541|HMPREF1541_08390T0	0.542021	4.358534	0.124359	1039.920648	334.079352	1.467161	4.409946	1440
HMPREF1541|HMPREF1541_00393T0	HMPREF1541|HMPREF1541_09594T0	0.658614	4.504492	0.146213	1199.147911	405.852089	1.518391	4.893332	1788
HMPREF1541|HMPREF1541_00404T0	HMPREF1541|HMPREF1541_10893T0	0.273915	4.888353	0.056034	2508.910084	677.089916	1.016076	3.763731	3333
HMPREF1541|HMPREF1541_00409T0	HMPREF1541|HMPREF1541_00623T0	0.476246	2.604850	0.182830	1283.353156	339.646844	1.388706	2.765104	1695
HMPREF1541|HMPREF1541_00416T0	HMPREF1541|HMPREF1541_06926T0	0.852701	2.495497	0.341696	1742.036812	546.963188	1.141097	3.735756	3846
HMPREF1541|HMPREF1541_00419T0	HMPREF1541|HMPREF1541_03593T0	0.500521	2.659681	0.188188	1127.102039	300.897961	1.600996	2.866451	1524
HMPREF1541|HMPREF1541_00420T0	HMPREF1541|HMPREF1541_08674T0	0.615453	3.941999	0.156127	909.287133	191.712867	1.454414	3.584076	1221
HMPREF1541|HMPREF1541_00423T0	HMPREF1541|HMPREF1541_07031T0	0.578955	3.823177	0.151433	682.376385	163.623615	1.257550	3.619244	909
HMPREF1541|HMPREF1541_00424T0	HMPREF1541|HMPREF1541_07317T0	0.745438	4.094412	0.182062	1217.086867	234.913133	1.285699	3.861765	1788
HMPREF1541|HMPREF1541_00428T0	HMPREF1541|HMPREF1541_01187T0	0.783155	3.948791	0.198328	643.543224	193.456776	1.341887	4.544496	927
HMPREF1541|HMPREF1541_00430T0	HMPREF1541|HMPREF1541_02808T0	0.759339	4.535207	0.167432	1620.181856	422.818144	1.123025	4.622371	2580
HMPREF1541|HMPREF1541_00432T0	HMPREF1541|HMPREF1541_02433T0	0.722766	4.907672	0.147273	2479.242619	694.757381	1.510415	4.916402	3828
HMPREF1541|HMPREF1541_00444T0	HMPREF1541|HMPREF1541_05252T0	0.769438	4.749552	0.162002	2005.305662	562.694338	1.254638	4.924655	2865
HMPREF1541|HMPREF1541_00445T0	HMPREF1541|HMPREF1541_03121T0	0.328401	2.801085	0.117240	1157.151063	393.848937	1.333820	2.868885	1608
HMPREF1541|HMPREF1541_00448T0	HMPREF1541|HMPREF1541_01791T0	0.556060	4.403451	0.126278	1271.301491	354.698509	1.175049	4.186009	1851
HMPREF1541|HMPREF1541_00449T0	HMPREF1541|HMPREF1541_02756T0	0.648017	3.899636	0.166174	613.815757	181.184243	0.995571	4.167230	1077
HMPREF1541|HMPREF1541_00450T0	HMPREF1541|HMPREF1541_10684T0	0.669141	4.057825	0.164901	952.271437	223.728563	1.674374	3.941467	1473
HMPREF1541|HMPREF1541_00451T0	HMPREF1541|HMPREF1541_03964T0	0.782839	3.883218	0.201595	632.738884	177.261116	1.338455	4.383985	1260
HMPREF1541|HMPREF1541_00457T0	HMPREF1541|HMPREF1541_04245T0	0.267187	3.727374	0.071682	1251.314740	434.685260	1.421863	3.477881	1734
HMPREF1541|HMPREF1541_00459T0	HMPREF1541|HMPREF1541_02804T0	0.470225	4.255459	0.110499	947.818817	291.181183	1.280415	4.079413	1287
HMPREF1541|HMPREF1541_00460T0	HMPREF1541|HMPREF1541_04563T0	0.639455	2.858031	0.223740	941.408165	237.591835	1.694674	3.259627	1434
HMPREF1541|HMPREF1541_00463T0	HMPREF1541|HMPREF1541_10645T0	0.405133	4.249006	0.095348	1043.313403	288.686597	1.167829	3.714666	1416
HMPREF1541|HMPREF1541_00464T0	HMPREF1541|HMPREF1541_06898T0	0.605768	2.413942	0.250945	1042.708864	343.291136	1.613801	3.160875	1863
HMPREF1541|HMPREF1541_00469T0	HMPREF1541|HMPREF1541_09148T0	0.765335	3.594059	0.212944	1142.714481	369.285519	1.408166	4.368638	1716
HMPREF1541|HMPREF1541_00497T0	HMPREF1541|HMPREF1541_06212T0	0.775036	3.976837	0.194888	702.171854	200.828146	1.210745	4.461360	1089
HMPREF1541|HMPREF1541_00502T0	HMPREF1541|HMPREF1541_10153T0	0.254586	4.195375	0.060682	1033.236112	268.763888	1.066412	3.204176	1341
HMPREF1541|HMPREF1541_00503T0	HMPREF1541|HMPREF1541_03440T0	0.295698	3.951087	0.074840	612.949987	194.050013	1.005964	3.524001	834
HMPREF1541|HMPREF1541_00507T0	HMPREF1541|HMPREF1541_07810T0	0.377520	4.707032	0.080203	1571.319549	531.680451	1.544153	4.416322	2640
HMPREF1541|HMPREF1541_00512T0	HMPREF1541|HMPREF1541_02500T0	0.327441	3.493968	0.093716	443.509155	105.490845	0.984869	2.807677	561
HMPREF1541|HMPREF1541_00520T0	HMPREF1541|HMPREF1541_04306T0	1.009094	2.199629	0.458756	1182.878081	407.121919	1.607918	3.941797	2271
HMPREF1541|HMPREF1541_00531T0	HMPREF1541|HMPREF1541_03566T0	0.737679	3.966907	0.185958	1505.256092	477.743908	1.521874	4.546993	2397
HMPREF1541|HMPREF1541_00532T0	HMPREF1541|HMPREF1541_08475T0	0.410865	4.118847	0.099753	2831.659917	1026.340083	1.662761	4.191888	3987
HMPREF1541|HMPREF1541_00533T0	HMPREF1541|HMPREF1541_07368T0	0.882409	3.715336	0.237504	476.290999	147.709001	1.250267	4.659000	702
HMPREF1541|HMPREF1541_00534T0	HMPREF1541|HMPREF1541_06768T0	0.673674	3.898014	0.172825	1290.210519	383.789481	1.382846	4.238706	1854
HMPREF1541|HMPREF1541_00535T0	HMPREF1541|HMPREF1541_10515T0	0.841774	4.242254	0.198426	1030.900753	286.099247	1.446315	4.741437	1584
HMPREF1541|HMPREF1541_00536T0	HMPREF1541|HMPREF1541_02793T0	0.715865	4.126928	0.173462	987.678094	245.321906	0.988449	4.183626	1749
HMPREF1541|HMPREF1541_00538T0	HMPREF1541|HMPREF1541_07085T0	0.709315	1.891058	0.375089	3964.472747	1465.527253	1.566371	3.084783	19539
HMPREF1541|HMPREF1541_00542T0	HMPREF1541|HMPREF1541_07063T0	0.935546	4.858502	0.192558	2295.329857	650.670143	1.002194	5.405976	4005
HMPREF1541|HMPREF1541_00544T0	HMPREF1541|HMPREF1541_03967T0	0.905170	2.388456	0.378977	1063.234046	364.765954	1.008778	3.852175	1875
