SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Exoalc1_J33|Exoalc1_J33_136163	Exoalc1_J33|Exoalc1_J33_172711	0.472366	3.945685	0.119717	809.342721	192.657279	1.420837	3.420571	1035
Exoalc1_J33|Exoalc1_J33_13631	Exoalc1_J33|Exoalc1_J33_518474	0.599637	3.277600	0.182950	841.509007	214.490993	1.490000	3.430727	1191
Exoalc1_J33|Exoalc1_J33_137114	Exoalc1_J33|Exoalc1_J33_336109	0.593877	4.311318	0.137748	1003.304177	313.695823	1.164973	4.438000	1473
Exoalc1_J33|Exoalc1_J33_137264	Exoalc1_J33|Exoalc1_J33_473346	0.684294	4.146386	0.165034	1308.230231	251.769769	1.260635	3.729132	1761
Exoalc1_J33|Exoalc1_J33_137362	Exoalc1_J33|Exoalc1_J33_576120	0.709436	2.104972	0.337029	469.913247	157.086753	1.458077	3.177208	1440
Exoalc1_J33|Exoalc1_J33_137652	Exoalc1_J33|Exoalc1_J33_539416	0.332239	4.328899	0.076749	1298.863860	321.136140	1.371225	3.373517	1650
Exoalc1_J33|Exoalc1_J33_137689	Exoalc1_J33|Exoalc1_J33_548944	0.690700	4.207856	0.164145	998.725988	273.274012	0.790263	4.338957	1353
Exoalc1_J33|Exoalc1_J33_138526	Exoalc1_J33|Exoalc1_J33_478199	0.858290	4.452949	0.192746	1232.102712	378.897288	1.364797	5.111195	1944
Exoalc1_J33|Exoalc1_J33_138715	Exoalc1_J33|Exoalc1_J33_522170	0.704632	4.635240	0.152016	2051.853333	483.146667	1.083742	4.361304	3129
Exoalc1_J33|Exoalc1_J33_139699	Exoalc1_J33|Exoalc1_J33_516693	0.430870	4.428631	0.097292	1526.191057	366.808943	1.144210	3.616564	2004
Exoalc1_J33|Exoalc1_J33_139955	Exoalc1_J33|Exoalc1_J33_597190	0.443668	4.179502	0.106153	1395.864356	263.135644	1.240050	3.108636	1728
Exoalc1_J33|Exoalc1_J33_139958	Exoalc1_J33|Exoalc1_J33_519946	0.338254	4.167319	0.081168	673.205105	205.794895	1.628290	3.704189	954
Exoalc1_J33|Exoalc1_J33_142059	Exoalc1_J33|Exoalc1_J33_570768	0.746297	4.318534	0.172813	1090.271198	316.728802	1.487946	4.651323	1548
Exoalc1_J33|Exoalc1_J33_143351	Exoalc1_J33|Exoalc1_J33_508830	0.304148	4.499333	0.067598	1540.929671	403.070329	0.669491	3.521942	1968
Exoalc1_J33|Exoalc1_J33_143761	Exoalc1_J33|Exoalc1_J33_518266	0.597839	4.136126	0.144541	897.651211	248.348789	1.271366	4.093856	1377
Exoalc1_J33|Exoalc1_J33_144111	Exoalc1_J33|Exoalc1_J33_539115	0.511540	4.589798	0.111452	1621.257824	454.742176	1.101770	4.214615	2394
Exoalc1_J33|Exoalc1_J33_144390	Exoalc1_J33|Exoalc1_J33_527960	0.333121	4.232449	0.078706	911.616828	282.383172	1.968081	3.765957	1254
Exoalc1_J33|Exoalc1_J33_144467	Exoalc1_J33|Exoalc1_J33_525223	0.471977	4.698655	0.100449	1562.225274	525.774726	1.581766	4.608863	2274
Exoalc1_J33|Exoalc1_J33_144477	Exoalc1_J33|Exoalc1_J33_551471	0.402968	3.880937	0.103833	825.277243	176.722757	1.047879	3.049132	1179
Exoalc1_J33|Exoalc1_J33_144764	Exoalc1_J33|Exoalc1_J33_570463	0.601121	3.981570	0.150976	685.900480	202.099520	1.424109	4.111428	990
Exoalc1_J33|Exoalc1_J33_144889	Exoalc1_J33|Exoalc1_J33_247758	0.797676	3.804251	0.209680	1406.788432	459.211568	1.568988	4.612728	2538
Exoalc1_J33|Exoalc1_J33_145201	Exoalc1_J33|Exoalc1_J33_479252	0.584706	4.526351	0.129178	1388.144699	417.855301	1.169073	4.490061	1896
Exoalc1_J33|Exoalc1_J33_145431	Exoalc1_J33|Exoalc1_J33_515576	0.534839	4.441100	0.120429	1232.041659	372.958341	1.484470	4.327644	1785
Exoalc1_J33|Exoalc1_J33_146142	Exoalc1_J33|Exoalc1_J33_478499	0.290184	4.347627	0.066745	1260.743672	329.256328	1.020625	3.391191	1680
Exoalc1_J33|Exoalc1_J33_147242	Exoalc1_J33|Exoalc1_J33_549705	0.377620	4.347331	0.086863	1080.873650	329.126350	1.134184	3.912725	1434
Exoalc1_J33|Exoalc1_J33_147569	Exoalc1_J33|Exoalc1_J33_525147	0.852672	3.111718	0.274020	1289.842984	390.157016	1.373198	4.131914	2517
Exoalc1_J33|Exoalc1_J33_147651	Exoalc1_J33|Exoalc1_J33_479054	0.467686	4.202645	0.111284	862.618365	271.381635	1.642292	4.084538	1254
Exoalc1_J33|Exoalc1_J33_148182	Exoalc1_J33|Exoalc1_J33_388294	0.453686	4.301446	0.105473	1043.406178	309.593822	1.355046	4.002394	1611
Exoalc1_J33|Exoalc1_J33_148221	Exoalc1_J33|Exoalc1_J33_546554	0.957007	4.666453	0.205082	1605.321898	503.678102	1.137320	5.528726	3216
Exoalc1_J33|Exoalc1_J33_150989	Exoalc1_J33|Exoalc1_J33_569965	0.772508	3.957892	0.195182	803.181182	195.818818	0.908060	4.190672	1257
Exoalc1_J33|Exoalc1_J33_151158	Exoalc1_J33|Exoalc1_J33_558035	0.465678	1.521183	0.306129	990.508916	443.491084	1.602653	2.376337	3354
Exoalc1_J33|Exoalc1_J33_15156	Exoalc1_J33|Exoalc1_J33_479796	0.807973	3.595256	0.224733	1152.008224	320.991776	1.514741	4.246107	1596
Exoalc1_J33|Exoalc1_J33_151570	Exoalc1_J33|Exoalc1_J33_574270	0.479154	4.108922	0.116613	690.497626	239.502374	1.674683	4.241778	1089
Exoalc1_J33|Exoalc1_J33_154199	Exoalc1_J33|Exoalc1_J33_545345	0.689333	4.273891	0.161289	910.574048	298.425952	1.601414	4.722405	1278
Exoalc1_J33|Exoalc1_J33_154226	Exoalc1_J33|Exoalc1_J33_470382	0.630359	4.478641	0.140748	1233.898205	392.101795	1.199013	4.675060	3258
Exoalc1_J33|Exoalc1_J33_155808	Exoalc1_J33|Exoalc1_J33_522046	0.461262	3.613665	0.127644	524.255418	123.744582	1.197410	3.189771	705
Exoalc1_J33|Exoalc1_J33_155910	Exoalc1_J33|Exoalc1_J33_600298	0.519333	2.658756	0.195329	1574.612346	498.387654	1.419860	3.101070	2439
Exoalc1_J33|Exoalc1_J33_156281	Exoalc1_J33|Exoalc1_J33_471681	0.498830	4.303224	0.115920	1141.671223	310.328777	1.361514	3.935772	1521
Exoalc1_J33|Exoalc1_J33_156835	Exoalc1_J33|Exoalc1_J33_308326	0.572920	2.484478	0.230600	1150.383632	358.616368	1.445507	3.081615	1698
Exoalc1_J33|Exoalc1_J33_157693	Exoalc1_J33|Exoalc1_J33_514372	0.746593	4.483630	0.166515	1206.906033	344.093967	1.607113	4.726997	1890
Exoalc1_J33|Exoalc1_J33_157836	Exoalc1_J33|Exoalc1_J33_535561	0.489181	4.401978	0.111128	1424.997602	354.002398	1.445392	3.803359	1890
Exoalc1_J33|Exoalc1_J33_15907	Exoalc1_J33|Exoalc1_J33_575195	0.320655	2.260660	0.141841	1553.489365	483.510635	1.431068	2.343427	2124
Exoalc1_J33|Exoalc1_J33_160574	Exoalc1_J33|Exoalc1_J33_547562	0.377686	2.494958	0.151380	1546.739271	502.260729	1.316870	2.690047	2310
Exoalc1_J33|Exoalc1_J33_160659	Exoalc1_J33|Exoalc1_J33_600658	0.295622	3.942511	0.074983	648.156259	191.843741	1.057805	3.385555	888
Exoalc1_J33|Exoalc1_J33_16076	Exoalc1_J33|Exoalc1_J33_574271	0.613617	2.171949	0.282519	581.175646	177.824354	2.143532	2.936145	789
Exoalc1_J33|Exoalc1_J33_160974	Exoalc1_J33|Exoalc1_J33_194513	0.758954	4.014350	0.189060	703.871660	211.128340	1.267513	4.530325	1320
Exoalc1_J33|Exoalc1_J33_161159	Exoalc1_J33|Exoalc1_J33_575020	0.303092	4.204585	0.072086	1158.915472	272.084528	1.346048	3.134718	1488
Exoalc1_J33|Exoalc1_J33_161626	Exoalc1_J33|Exoalc1_J33_568292	0.370213	3.813544	0.097079	528.464479	161.535521	1.228374	3.528988	705
Exoalc1_J33|Exoalc1_J33_161699	Exoalc1_J33|Exoalc1_J33_333503	0.677507	4.029098	0.168153	837.678742	215.321258	1.371865	4.088557	1155
Exoalc1_J33|Exoalc1_J33_161717	Exoalc1_J33|Exoalc1_J33_573874	0.576625	2.188630	0.263464	1220.012571	408.987429	1.527010	2.944037	2262
Exoalc1_J33|Exoalc1_J33_162895	Exoalc1_J33|Exoalc1_J33_557824	0.739311	4.001851	0.184742	725.360902	207.639098	1.357263	4.396168	1002
Exoalc1_J33|Exoalc1_J33_163377	Exoalc1_J33|Exoalc1_J33_473255	0.740382	4.637964	0.159635	1654.095462	484.904538	1.203199	4.871854	2496
Exoalc1_J33|Exoalc1_J33_163445	Exoalc1_J33|Exoalc1_J33_573198	0.691186	3.056861	0.226110	1281.907483	470.092517	1.381601	3.977814	1842
Exoalc1_J33|Exoalc1_J33_163617	Exoalc1_J33|Exoalc1_J33_571886	0.413692	3.472056	0.119149	1106.889052	330.110948	1.695521	3.348800	1554
Exoalc1_J33|Exoalc1_J33_163915	Exoalc1_J33|Exoalc1_J33_317467	0.962437	3.686330	0.261083	1341.590324	419.409676	1.356566	4.833523	2148
Exoalc1_J33|Exoalc1_J33_164110	Exoalc1_J33|Exoalc1_J33_553620	0.671583	3.824276	0.175611	790.136273	163.863727	1.091841	3.639316	1023
Exoalc1_J33|Exoalc1_J33_165161	Exoalc1_J33|Exoalc1_J33_547796	0.365827	3.723087	0.098259	612.818109	143.181891	1.179294	3.005017	861
Exoalc1_J33|Exoalc1_J33_166217	Exoalc1_J33|Exoalc1_J33_538067	0.833301	3.744085	0.222565	1045.629209	316.370791	1.189722	4.528288	1509
Exoalc1_J33|Exoalc1_J33_16621	Exoalc1_J33|Exoalc1_J33_355774	0.441284	2.576371	0.171281	288.407796	104.592204	1.446050	3.028536	420
Exoalc1_J33|Exoalc1_J33_16623	Exoalc1_J33|Exoalc1_J33_535582	0.526191	2.640960	0.199242	1480.799414	514.200586	1.562184	3.213784	2220
Exoalc1_J33|Exoalc1_J33_167027	Exoalc1_J33|Exoalc1_J33_480041	0.460658	4.442390	0.103696	1252.399622	373.600378	1.085891	4.126580	1635
Exoalc1_J33|Exoalc1_J33_167482	Exoalc1_J33|Exoalc1_J33_478090	0.676744	4.529371	0.149412	1326.459054	419.540946	1.147661	4.807439	1863
Exoalc1_J33|Exoalc1_J33_167679	Exoalc1_J33|Exoalc1_J33_540433	0.721886	4.630191	0.155908	1482.095398	479.904602	1.415026	5.033568	2619
Exoalc1_J33|Exoalc1_J33_167787	Exoalc1_J33|Exoalc1_J33_566397	0.390014	2.880521	0.135397	1003.595206	334.404794	1.560760	3.037391	1371
Exoalc1_J33|Exoalc1_J33_168144	Exoalc1_J33|Exoalc1_J33_43739	0.739201	2.827862	0.261399	1602.636534	488.363466	1.461147	3.681055	2403
Exoalc1_J33|Exoalc1_J33_169296	Exoalc1_J33|Exoalc1_J33_500585	0.533624	3.991277	0.133698	743.267718	204.732282	1.237940	3.841042	1293
Exoalc1_J33|Exoalc1_J33_170793	Exoalc1_J33|Exoalc1_J33_536746	0.606449	4.001096	0.151571	827.569904	207.430096	1.701507	3.860367	1725
Exoalc1_J33|Exoalc1_J33_171060	Exoalc1_J33|Exoalc1_J33_523192	0.868593	3.131739	0.277352	506.596840	156.403160	1.509400	4.207423	792
Exoalc1_J33|Exoalc1_J33_171118	Exoalc1_J33|Exoalc1_J33_521609	0.656000	3.896142	0.168372	587.657729	180.342271	1.826299	4.250558	831
Exoalc1_J33|Exoalc1_J33_17138	Exoalc1_J33|Exoalc1_J33_477873	0.493527	4.450985	0.110880	1326.093444	377.906556	1.172322	4.113591	1890
Exoalc1_J33|Exoalc1_J33_171451	Exoalc1_J33|Exoalc1_J33_23209	0.522249	3.839879	0.136007	816.691701	167.308299	0.910328	3.259025	1062
Exoalc1_J33|Exoalc1_J33_172157	Exoalc1_J33|Exoalc1_J33_514991	0.509833	2.673665	0.190687	1659.719459	575.280541	1.647473	3.200386	2394
Exoalc1_J33|Exoalc1_J33_172604	Exoalc1_J33|Exoalc1_J33_569347	0.647037	2.874930	0.225062	813.539829	257.460171	1.101732	3.547816	1125
Exoalc1_J33|Exoalc1_J33_173526	Exoalc1_J33|Exoalc1_J33_497481	0.952611	4.092973	0.232743	770.537214	234.462786	1.369987	5.055737	1674
Exoalc1_J33|Exoalc1_J33_173720	Exoalc1_J33|Exoalc1_J33_571830	0.631827	4.474836	0.141196	1265.882741	390.117259	1.556595	4.611466	1833
Exoalc1_J33|Exoalc1_J33_174061	Exoalc1_J33|Exoalc1_J33_550382	0.674221	3.422005	0.197025	1184.336912	393.663088	1.079865	4.079128	1656
Exoalc1_J33|Exoalc1_J33_175693	Exoalc1_J33|Exoalc1_J33_483339	0.729069	4.388563	0.166129	1098.273018	347.726982	1.580466	4.827258	1764
Exoalc1_J33|Exoalc1_J33_176753	Exoalc1_J33|Exoalc1_J33_520310	0.428413	2.728524	0.157013	728.431562	342.568438	1.525515	3.492369	3435
Exoalc1_J33|Exoalc1_J33_176754	Exoalc1_J33|Exoalc1_J33_519769	1.323403	0.701416	1.886758	1104.306816	911.693184	1.577572	3.126368	3399
Exoalc1_J33|Exoalc1_J33_177364	Exoalc1_J33|Exoalc1_J33_3812	0.566014	3.544916	0.159669	589.588905	184.411095	1.983618	3.827277	834
Exoalc1_J33|Exoalc1_J33_177991	Exoalc1_J33|Exoalc1_J33_548688	0.462692	3.255024	0.142147	1087.376480	337.623520	1.268595	3.372826	1506
Exoalc1_J33|Exoalc1_J33_178077	Exoalc1_J33|Exoalc1_J33_476360	0.449003	4.240543	0.105883	1007.552765	285.447235	1.265550	3.858111	1449
Exoalc1_J33|Exoalc1_J33_178206	Exoalc1_J33|Exoalc1_J33_394895	0.381647	4.250653	0.089785	762.493620	146.506380	1.226535	3.015680	1329
Exoalc1_J33|Exoalc1_J33_178855	Exoalc1_J33|Exoalc1_J33_568985	0.875960	2.970071	0.294929	1461.488914	446.511086	1.446809	4.098074	2418
Exoalc1_J33|Exoalc1_J33_179516	Exoalc1_J33|Exoalc1_J33_532506	0.725727	4.608600	0.157472	1696.713309	466.286691	1.539484	4.688322	2445
Exoalc1_J33|Exoalc1_J33_179880	Exoalc1_J33|Exoalc1_J33_458952	0.813588	4.073165	0.199744	821.648253	228.351747	1.569978	4.567423	1161
Exoalc1_J33|Exoalc1_J33_180514	Exoalc1_J33|Exoalc1_J33_592962	0.482431	3.775179	0.127790	515.519657	153.480343	1.518022	3.713535	765
Exoalc1_J33|Exoalc1_J33_180625	Exoalc1_J33|Exoalc1_J33_483214	0.862002	4.359427	0.197733	1165.522724	334.477276	1.383494	4.925625	1920
Exoalc1_J33|Exoalc1_J33_180823	Exoalc1_J33|Exoalc1_J33_265551	0.451341	4.235752	0.106555	976.370213	283.629787	1.110319	3.909670	1386
Exoalc1_J33|Exoalc1_J33_180931	Exoalc1_J33|Exoalc1_J33_572831	0.544772	3.916550	0.139095	690.683132	185.316868	1.024705	3.774205	963
Exoalc1_J33|Exoalc1_J33_180984	Exoalc1_J33|Exoalc1_J33_550266	0.574991	4.333210	0.132694	1186.012477	322.987523	1.644374	4.138209	1857
Exoalc1_J33|Exoalc1_J33_181482	Exoalc1_J33|Exoalc1_J33_515132	0.302445	3.910121	0.077349	752.264868	183.735132	0.904248	3.031877	957
Exoalc1_J33|Exoalc1_J33_182683	Exoalc1_J33|Exoalc1_J33_551816	0.841681	2.645533	0.318152	1281.268999	425.731001	1.555054	3.874701	2748
Exoalc1_J33|Exoalc1_J33_183646	Exoalc1_J33|Exoalc1_J33_470572	0.621771	4.022987	0.154554	791.426196	213.573804	1.641076	4.033702	6192
