SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Z520|Z520_00228T0	Z520|Z520_03006T0	0.814912	2.608478	0.312409	746.539892	252.460108	1.108288	3.804507	1128
Z520|Z520_00230T0	Z520|Z520_08038T0	0.976052	3.698551	0.263901	1104.066381	344.933619	1.521741	4.872423	1740
Z520|Z520_00235T0	Z520|Z520_10083T0	0.851315	4.330597	0.196581	1415.135980	321.864020	1.547083	4.488065	2004
Z520|Z520_00244T0	Z520|Z520_05627T0	0.269908	3.751212	0.071952	610.346910	148.653090	1.581107	2.855204	771
Z520|Z520_00246T0	Z520|Z520_03879T0	0.814873	2.733039	0.298157	1484.582700	483.417300	1.417640	3.858148	3069
Z520|Z520_00248T0	Z520|Z520_10285T0	0.544459	4.737154	0.114934	1199.247927	354.752073	1.206947	4.504743	1596
Z520|Z520_00249T0	Z520|Z520_12232T0	0.646504	3.380039	0.191271	320.376082	90.623918	1.505193	3.747713	2439
Z520|Z520_00250T0	Z520|Z520_11540T0	0.854666	4.276708	0.199842	1254.451396	299.548604	1.335636	4.542892	1941
Z520|Z520_00253T0	Z520|Z520_06786T0	0.815081	4.313625	0.188955	1116.337702	314.662298	1.360199	4.753124	1575
Z520|Z520_00259T0	Z520|Z520_10818T0	0.453777	4.094904	0.110815	817.932652	235.067348	1.469514	3.799821	1194
Z520|Z520_00264T0	Z520|Z520_04594T0	0.581839	2.437283	0.238724	893.605581	312.394419	1.056227	3.187384	1350
Z520|Z520_00265T0	Z520|Z520_04215T0	0.681053	3.980155	0.171112	1724.974670	543.025330	1.321948	4.412861	2961
Z520|Z520_00266T0	Z520|Z520_10783T0	0.750273	3.331585	0.225200	698.461460	234.538540	1.659565	4.197498	1239
Z520|Z520_00268T0	Z520|Z520_05063T0	0.366689	4.459026	0.082235	1439.020267	381.979733	1.307019	3.675337	1992
Z520|Z520_00280T0	Z520|Z520_08223T0	0.579403	3.863751	0.149959	637.280569	172.719431	1.367116	3.839212	888
Z520|Z520_00281T0	Z520|Z520_03018T0	0.817747	2.289782	0.357129	882.124662	293.875338	1.398787	3.556798	1743
Z520|Z520_00283T0	Z520|Z520_11445T0	0.552086	4.053885	0.136187	839.443657	222.556343	1.411985	3.857805	1455
Z520|Z520_00285T0	Z520|Z520_09561T0	0.683689	3.274461	0.208794	916.337345	298.662655	1.293313	3.961602	1347
Z520|Z520_00289T0	Z520|Z520_07008T0	0.548490	1.719505	0.318981	1491.244532	548.755468	2.042106	2.590471	2604
Z520|Z520_00292T0	Z520|Z520_00821T0	0.554605	4.849183	0.114371	2177.364982	642.635018	1.075180	4.599821	3834
Z520|Z520_00294T0	Z520|Z520_06697T0	0.455591	4.466716	0.101997	1501.083574	385.916426	1.420988	3.827757	2016
Z520|Z520_00305T0	Z520|Z520_08611T0	0.624690	4.347233	0.143698	1020.916767	329.083233	1.203285	4.596351	1992
Z520|Z520_00306T0	Z520|Z520_04164T0	0.519863	4.111207	0.126450	773.767087	240.232913	1.548436	4.112130	1047
Z520|Z520_00307T0	Z520|Z520_11236T0	0.894709	3.156883	0.283415	1051.563689	343.436311	1.239767	4.354907	1905
Z520|Z520_00308T0	Z520|Z520_11867T0	0.743128	4.542261	0.163603	1538.186235	426.813765	1.139301	4.704990	3123
Z520|Z520_00315T0	Z520|Z520_01170T0	0.376724	3.609622	0.104367	419.920593	123.079407	2.024878	3.328533	1173
Z520|Z520_00320T0	Z520|Z520_12080T0	0.839241	2.094497	0.400689	972.257831	356.742169	1.834486	3.528565	1749
Z520|Z520_00321T0	Z520|Z520_08071T0	0.900392	1.921547	0.468576	1641.259598	536.740402	1.529995	3.456127	2817
Z520|Z520_00324T0	Z520|Z520_00404T0	0.847315	3.317803	0.255384	1294.058727	439.941273	1.239550	4.422342	2064
Z520|Z520_00342T0	Z520|Z520_05879T0	0.436989	1.824228	0.239547	542.553813	183.446187	1.351935	2.362553	768
Z520|Z520_00345T0	Z520|Z520_06486T0	0.608567	4.210201	0.144546	973.870161	274.129839	1.445581	4.199055	1875
Z520|Z520_00350T0	Z520|Z520_04970T0	0.492415	4.441353	0.110870	1261.915652	373.084348	1.531358	4.180524	1665
Z520|Z520_00351T0	Z520|Z520_04000T0	0.362704	4.052695	0.089497	815.796643	222.203357	1.679969	3.457846	1062
Z520|Z520_00355T0	Z520|Z520_10147T0	0.877055	3.516216	0.249432	1034.179232	354.820768	1.681297	4.653691	1914
Z520|Z520_00356T0	Z520|Z520_11711T0	0.536442	4.165945	0.128768	929.578111	258.421889	1.060263	3.977869	1233
Z520|Z520_00357T0	Z520|Z520_02435T0	0.921530	5.503496	0.167445	1902.362437	638.637563	1.457162	6.219390	3432
Z520|Z520_00358T0	Z520|Z520_03054T0	0.722363	4.252111	0.169883	1030.115855	289.884145	1.482309	4.492585	1818
Z520|Z520_00359T0	Z520|Z520_06481T0	0.758334	2.611702	0.290360	1118.683632	357.316368	1.040607	3.621016	1908
Z520|Z520_00361T0	Z520|Z520_11379T0	0.873152	4.155316	0.210129	1083.214558	254.785442	1.426295	4.494450	1602
Z520|Z520_00362T0	Z520|Z520_08785T0	0.647550	4.393876	0.147376	1167.800853	350.199147	1.423993	4.535457	1614
Z520|Z520_00363T0	Z520|Z520_07218T0	0.495854	2.004764	0.247338	794.353421	300.646579	1.503985	2.730435	2127
Z520|Z520_00365T0	Z520|Z520_03463T0	0.305146	4.419663	0.069043	1266.550719	362.449281	1.449768	3.661854	1641
Z520|Z520_00366T0	Z520|Z520_06177T0	0.713456	2.118378	0.336794	797.835135	276.164865	0.969555	3.224140	1128
Z520|Z520_00367T0	Z520|Z520_03462T0	0.508037	2.216067	0.229252	1335.069287	467.930713	1.792159	2.853960	2223
Z520|Z520_00368T0	Z520|Z520_03461T0	0.241619	6.019862	0.040137	744.810747	239.189253	1.687250	4.938558	990
Z520|Z520_00369T0	Z520|Z520_01547T0	0.611501	1.811314	0.337601	603.914780	230.085220	1.546522	2.827522	879
Z520|Z520_00371T0	Z520|Z520_02373T0	0.497378	2.483889	0.200241	600.929943	200.070057	1.296001	2.980677	900
Z520|Z520_00372T0	Z520|Z520_10553T0	0.355413	3.448821	0.103054	302.671984	99.328016	1.118971	3.359240	468
Z520|Z520_00373T0	Z520|Z520_08457T0	0.035048	0.880211	0.039817	248.639012	60.360988	0.474856	0.600433	336
Z520|Z520_00375T0	Z520|Z520_07133T0	0.779791	4.362318	0.178756	1119.230890	335.769110	1.323670	4.819583	1851
Z520|Z520_00377T0	Z520|Z520_02402T0	0.916287	2.263174	0.404868	1146.334311	398.665689	1.406624	3.791498	1821
Z520|Z520_00378T0	Z520|Z520_08432T0	0.209108	3.917850	0.053373	810.361726	185.638274	1.661916	2.701073	1008
Z520|Z520_00379T0	Z520|Z520_10194T0	0.224756	4.370618	0.051424	1181.494336	339.505664	1.839084	3.450487	1557
Z520|Z520_00380T0	Z520|Z520_10187T0	0.513521	2.287064	0.224533	621.973393	140.026607	1.292969	2.518291	885
Z520|Z520_00381T0	Z520|Z520_02901T0	0.816372	3.086340	0.264511	1098.378094	371.621906	1.243913	4.170686	1806
Z520|Z520_00393T0	Z520|Z520_08722T0	0.412780	4.471992	0.092303	1072.359146	388.640854	1.542113	4.477714	1638
Z520|Z520_00396T0	Z520|Z520_04538T0	0.832140	2.667375	0.311970	1384.456062	439.543938	1.451476	3.823174	2757
Z520|Z520_00401T0	Z520|Z520_03369T0	0.761957	3.961011	0.192364	940.365227	196.634773	0.861152	3.945620	1611
Z520|Z520_00402T0	Z520|Z520_06855T0	0.441474	4.402141	0.100286	1214.920665	354.079335	1.532901	4.005857	1656
Z520|Z520_00405T0	Z520|Z520_03834T0	0.458461	4.248764	0.107905	1295.406791	288.593209	1.366934	3.447080	1683
Z520|Z520_00412T0	Z520|Z520_00790T0	0.523143	3.467784	0.150858	387.128507	101.871493	1.507324	3.409766	1767
Z520|Z520_00414T0	Z520|Z520_11837T0	0.634808	3.050512	0.208099	1020.190280	332.809720	1.339052	3.687061	1497
Z520|Z520_00417T0	Z520|Z520_00973T0	0.759362	4.102020	0.185119	782.691638	237.308362	1.173845	4.611148	1071
Z520|Z520_00424T0	Z520|Z520_04808T0	0.762348	7.110580	0.107213	637.873695	199.126305	1.513581	6.817868	1305
Z520|Z520_00426T0	Z520|Z520_00737T0	0.694451	4.198123	0.165420	951.249543	269.750457	1.551453	4.405509	1569
Z520|Z520_00438T0	Z520|Z520_03441T0	0.524903	4.099531	0.128040	792.478085	236.521915	1.409960	4.039658	1194
Z520|Z520_00441T0	Z520|Z520_09726T0	0.537946	4.026795	0.133592	784.339071	214.660929	1.250402	3.862846	1047
Z520|Z520_00444T0	Z520|Z520_02771T0	0.598715	3.568804	0.167763	501.440167	116.559833	0.733104	3.476693	690
Z520|Z520_00452T0	Z520|Z520_07494T0	0.802688	4.627059	0.173477	1631.094740	477.905260	1.513396	5.007904	2337
Z520|Z520_00460T0	Z520|Z520_06715T0	0.822973	4.048312	0.203288	634.091414	220.908586	1.513276	4.968937	1032
Z520|Z520_00463T0	Z520|Z520_01984T0	0.365155	5.210761	0.070077	3267.265499	1040.734501	1.400954	4.607297	4590
Z520|Z520_00469T0	Z520|Z520_05414T0	0.411161	3.948762	0.104124	817.550510	193.449490	1.116700	3.264188	1167
Z520|Z520_00470T0	Z520|Z520_05593T0	0.815134	1.819428	0.448017	2843.023156	993.976844	1.305828	3.225891	4635
Z520|Z520_00474T0	Z520|Z520_02836T0	0.317065	2.940090	0.107842	553.704986	205.295014	1.595933	3.079628	921
Z520|Z520_00480T0	Z520|Z520_11467T0	0.720994	4.268341	0.168917	954.774554	296.225446	1.341288	4.682922	1569
Z520|Z520_00481T0	Z520|Z520_07724T0	0.607109	4.372016	0.138862	1372.860713	340.139287	1.541716	4.064046	1749
Z520|Z520_00484T0	Z520|Z520_07059T0	0.812570	4.177059	0.194532	766.720077	262.279923	1.243823	5.010416	1131
Z520|Z520_00499T0	Z520|Z520_03085T0	0.281297	3.780708	0.074403	784.384057	154.615943	1.371210	2.572532	1053
Z520|Z520_00500T0	Z520|Z520_02866T0	0.736948	2.272631	0.324271	1976.544440	630.455560	1.361635	3.324976	3876
Z520|Z520_00501T0	Z520|Z520_04966T0	0.946201	2.076862	0.455592	584.015456	222.984544	1.584038	3.775852	873
Z520|Z520_00502T0	Z520|Z520_02607T0	0.590094	4.702784	0.125478	1823.322592	528.677408	1.038436	4.543607	3648
Z520|Z520_00505T0	Z520|Z520_03074T0	0.835201	4.168207	0.200374	994.797489	259.202511	1.370044	4.572405	2049
Z520|Z520_00520T0	Z520|Z520_07175T0	0.645807	3.991766	0.161785	845.134311	204.865689	1.428748	3.895913	1230
Z520|Z520_00522T0	Z520|Z520_03682T0	0.669119	2.062834	0.324369	307.713870	112.286130	1.720623	3.125177	2643
Z520|Z520_00523T0	Z520|Z520_01653T0	0.494231	3.791333	0.130358	828.002373	260.997627	1.205759	3.853316	1608
Z520|Z520_00525T0	Z520|Z520_07797T0	0.913965	4.964828	0.184088	967.284263	286.715737	1.412970	5.520474	2073
Z520|Z520_00529T0	Z520|Z520_04630T0	0.705190	2.274626	0.310025	369.031246	116.968754	1.489915	3.248749	876
Z520|Z520_00532T0	Z520|Z520_06844T0	0.411579	4.688206	0.087790	1842.499519	518.500481	1.324076	4.052314	2547
Z520|Z520_00533T0	Z520|Z520_01233T0	0.762349	2.604046	0.292756	1419.967405	527.032595	2.020417	3.782631	2445
Z520|Z520_00539T0	Z520|Z520_02869T0	0.614138	3.662195	0.167697	707.983583	132.016417	0.958938	3.279534	1206
Z520|Z520_00547T0	Z520|Z520_04180T0	0.846069	4.588216	0.184400	1778.216239	453.783761	1.252405	4.820633	2583
Z520|Z520_00551T0	Z520|Z520_00958T0	0.644291	4.773515	0.134972	2011.036928	580.963072	1.163958	4.709409	2946
Z520|Z520_00552T0	Z520|Z520_10275T0	0.598204	2.979693	0.200760	1036.092792	313.907208	1.659919	3.455870	1485
Z520|Z520_00557T0	Z520|Z520_03707T0	0.719516	3.774805	0.190610	1303.072679	397.927321	1.336639	4.302785	2349
Z520|Z520_00561T0	Z520|Z520_09888T0	0.509970	4.062656	0.125526	710.825663	225.174337	1.411279	4.093928	1011
Z520|Z520_00562T0	Z520|Z520_02416T0	0.484372	3.887085	0.124611	619.822454	178.177546	1.353010	3.732391	822
Z520|Z520_00565T0	Z520|Z520_11103T0	0.663672	4.192174	0.158312	1088.380756	267.619244	1.193431	4.080164	1947
Z520|Z520_00566T0	Z520|Z520_07241T0	0.807107	2.258910	0.357300	1973.471031	690.528969	1.479527	3.550277	4647
Z520|Z520_00569T0	Z520|Z520_06410T0	0.819298	4.497922	0.182150	1247.687321	402.312679	1.432534	5.148725	3933
Z520|Z520_00573T0	Z520|Z520_05628T0	0.602493	4.432637	0.135922	1164.226431	368.773569	1.323656	4.571581	1863
Z520|Z520_00583T0	Z520|Z520_02547T0	0.742585	4.059407	0.182929	759.798986	224.201014	1.069129	4.494935	1149
Z520|Z520_00589T0	Z520|Z520_07051T0	0.650026	2.442949	0.266082	917.914969	285.085031	1.872060	3.224730	1704
Z520|Z520_00590T0	Z520|Z520_02292T0	0.658810	3.879603	0.169814	627.591258	176.408742	1.266350	4.096489	843
Z520|Z520_00591T0	Z520|Z520_08712T0	0.780528	4.590912	0.170016	1446.581707	455.418293	1.379187	5.078680	2313
Z520|Z520_00592T0	Z520|Z520_06527T0	0.408183	4.365540	0.093501	1252.785129	337.214871	1.845989	3.742434	1617
Z520|Z520_00593T0	Z520|Z520_11650T0	0.407280	3.849384	0.105804	610.557748	169.442252	1.029883	3.465063	834
Z520|Z520_00594T0	Z520|Z520_06872T0	0.530745	4.433611	0.119709	1253.747456	369.252544	1.605817	4.256086	1686
Z520|Z520_00597T0	Z520|Z520_09346T0	0.285810	3.870973	0.073834	725.609338	174.390662	1.000236	2.941494	912
Z520|Z520_00598T0	Z520|Z520_10230T0	0.654754	4.212816	0.155420	1170.912812	275.087188	1.442266	3.994920	1521
Z520|Z520_00601T0	Z520|Z520_10963T0	0.352586	4.368485	0.080711	1119.458353	338.541647	1.170971	3.855184	1536
Z520|Z520_00602T0	Z520|Z520_12222T0	0.729061	4.618335	0.157862	1423.621765	472.378235	1.422997	5.094158	2352
Z520|Z520_00603T0	Z520|Z520_05493T0	0.375127	4.399992	0.085256	969.933517	353.066483	1.053103	4.347705	1473
Z520|Z520_00614T0	Z520|Z520_06067T0	0.366290	4.068197	0.090038	1255.156022	226.843978	1.470794	2.798781	1521
Z520|Z520_00615T0	Z520|Z520_09333T0	0.449536	4.398506	0.102202	1630.632272	352.367728	1.024333	3.453737	2208
Z520|Z520_00621T0	Z520|Z520_07561T0	0.804102	4.216028	0.190725	1130.732386	276.267614	1.346752	4.422125	1644
Z520|Z520_00627T0	Z520|Z520_03637T0	0.853060	4.761478	0.179159	1909.286862	571.713138	1.224497	5.261107	3639
Z520|Z520_00639T0	Z520|Z520_01856T0	0.331530	99.000000	0.003349	739.965980	169.034020	0.981773	56.038576	1434
Z520|Z520_00644T0	Z520|Z520_05282T0	0.991376	4.411961	0.224702	925.525368	352.474632	1.488577	5.804339	1755
