SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A49|B0A49_00203-T1	B0A49|B0A49_00669-T1	0.017871	0.064096	0.278808	879.806582	323.193418	12.240999	0.090868	1227
B0A49|B0A49_00204-T1	B0A49|B0A49_00670-T1	0.008901	0.059627	0.149279	1243.314760	460.685240	5.192062	0.067846	1704
B0A49|B0A49_00205-T1	B0A49|B0A49_00671-T1	0.015660	0.032390	0.483475	709.926215	286.073785	4.601876	0.061396	996
B0A49|B0A49_00206-T1	B0A49|B0A49_00672-T1	0.068362	0.108680	0.629016	995.520760	396.479240	4.469787	0.239536	1548
B0A49|B0A49_00212-T1	B0A49|B0A49_11824-T1	0.004245	0.043708	0.097132	472.482524	142.517476	5.649872	0.040171	1518
B0A49|B0A49_00231-T1	B0A49|B0A49_01856-T1	0.000000	0.000000	99.000000	1141.542536	421.457464	4.600000	0.000000	1563
B0A49|B0A49_00232-T1	B0A49|B0A49_07617-T1	0.000000	0.000000	99.000000	310.521808	79.478192	4.600000	0.000000	390
B0A49|B0A49_00233-T1	B0A49|B0A49_01854-T1	0.000000	0.000000	99.000000	394.641621	163.358379	4.600000	0.000000	558
B0A49|B0A49_00234-T1	B0A49|B0A49_07615-T1	0.000000	0.000000	99.000000	2184.310562	857.689438	4.600000	0.000000	3102
B0A49|B0A49_00235-T1	B0A49|B0A49_03807-T1	0.639096	3.283365	0.194647	361.335828	79.664172	1.627916	3.350306	453
B0A49|B0A49_00236-T1	B0A49|B0A49_01824-T1	0.883866	4.810596	0.183733	2221.591784	610.408216	1.313956	5.190696	3708
B0A49|B0A49_00239-T1	B0A49|B0A49_06310-T1	0.669707	3.949802	0.169555	709.282286	193.717714	1.220737	4.120125	1008
B0A49|B0A49_00244-T1	B0A49|B0A49_11454-T1	0.550468	4.366713	0.126060	1303.257243	337.742757	1.289151	4.007728	1692
B0A49|B0A49_00247-T1	B0A49|B0A49_02338-T1	0.000000	0.000000	99.000000	1401.545512	542.454488	4.600000	0.000000	1944
B0A49|B0A49_00248-T1	B0A49|B0A49_02339-T1	0.033872	0.030219	1.120887	1836.936651	614.063349	1.364455	0.098871	2901
B0A49|B0A49_00249-T1	B0A49|B0A49_02340-T1	0.000000	0.000000	99.000000	1202.072497	489.927503	4.600000	0.000000	1692
B0A49|B0A49_00250-T1	B0A49|B0A49_02341-T1	0.000000	0.000000	99.000000	557.966967	225.033033	4.600000	0.000000	783
B0A49|B0A49_00251-T1	B0A49|B0A49_02342-T1	0.000417	0.005725	0.072783	2400.625406	701.374594	1.001080	0.004851	3342
B0A49|B0A49_00159-T1	B0A49|B0A49_07215-T1	0.087702	0.133632	0.656295	556.959799	139.040201	1.011449	0.290632	705
B0A49|B0A49_00160-T1	B0A49|B0A49_01142-T1	1.199693	1.910550	0.627931	1721.656178	603.343822	2.041910	4.152488	3981
B0A49|B0A49_00161-T1	B0A49|B0A49_04793-T1	0.573245	4.080058	0.140499	1140.539861	230.460139	1.339091	3.488184	2670
B0A49|B0A49_00165-T1	B0A49|B0A49_04997-T1	0.394631	2.164901	0.182286	955.110224	292.889776	1.345374	2.430272	2385
B0A49|B0A49_00173-T1	B0A49|B0A49_02702-T1	0.506782	3.946283	0.128420	812.188934	192.811066	1.327864	3.499970	1119
B0A49|B0A49_00471-T1	B0A49|B0A49_00478-T1	0.509646	1.840667	0.276881	602.383162	219.616838	2.480934	2.595780	993
B0A49|B0A49_00472-T1	B0A49|B0A49_12568-T1	0.673958	4.360041	0.154576	1594.248466	334.751534	1.361987	3.940881	2313
B0A49|B0A49_00474-T1	B0A49|B0A49_01936-T1	0.791973	1.926982	0.410991	892.742684	286.257316	1.552846	3.202649	2448
B0A49|B0A49_00476-T1	B0A49|B0A49_12768-T1	0.655119	4.683433	0.139880	1932.788920	515.211080	1.234624	4.508778	3378
B0A49|B0A49_00479-T1	B0A49|B0A49_11287-T1	0.645749	4.862431	0.132804	2372.912370	654.087630	1.239378	4.670725	3435
B0A49|B0A49_00482-T1	B0A49|B0A49_10627-T1	0.554678	3.696796	0.150043	629.750375	138.249625	0.697991	3.360897	2922
B0A49|B0A49_02532-T1	B0A49|B0A49_09702-T1	0.056897	0.104369	0.545151	721.233382	274.766618	1.862190	0.209978	1254
B0A49|B0A49_02533-T1	B0A49|B0A49_09703-T1	0.006261	0.034696	0.180450	641.577055	207.422945	2.716738	0.039624	849
B0A49|B0A49_02534-T1	B0A49|B0A49_09704-T1	0.011366	0.029085	0.390800	620.836949	246.163051	4.430891	0.049191	876
B0A49|B0A49_02536-T1	B0A49|B0A49_09705-T1	0.038332	0.044040	0.870380	456.428848	212.571152	4.141655	0.120436	669
B0A49|B0A49_02541-T1	B0A49|B0A49_09435-T1	0.374931	3.070247	0.122117	270.040903	59.959097	0.717171	2.593962	408
B0A49|B0A49_02545-T1	B0A49|B0A49_12634-T1	0.029314	0.070957	0.413127	908.274021	450.725979	15.059499	0.129377	6144
B0A49|B0A49_00135-T1	B0A49|B0A49_02858-T1	0.046832	0.075625	0.619271	1013.360416	363.639584	1.771181	0.163308	2937
B0A49|B0A49_00136-T1	B0A49|B0A49_02859-T1	0.008641	0.046769	0.184771	815.500941	198.499059	4.918201	0.048316	1014
B0A49|B0A49_00137-T1	B0A49|B0A49_02860-T1	0.011574	0.032345	0.357826	783.729037	221.270963	2.034213	0.048441	1005
B0A49|B0A49_00138-T1	B0A49|B0A49_02861-T1	0.118190	0.173695	0.680448	2001.883919	647.116081	1.796096	0.395248	3384
B0A49|B0A49_00140-T1	B0A49|B0A49_03186-T1	0.615795	4.983611	0.123564	2537.212558	768.787442	1.123123	4.894501	4377
B0A49|B0A49_00146-T1	B0A49|B0A49_05106-T1	0.675251	4.432214	0.152351	1389.434427	368.565573	1.325586	4.388701	3273
B0A49|B0A49_00150-T1	B0A49|B0A49_02862-T1	0.005838	0.037287	0.156557	860.128316	360.871684	8.560410	0.045398	1884
B0A49|B0A49_00151-T1	B0A49|B0A49_02863-T1	0.005084	0.048113	0.105677	789.501516	257.498484	3.704887	0.047001	1047
B0A49|B0A49_00158-T1	B0A49|B0A49_09555-T1	0.001319	0.033202	0.039714	759.053400	185.946600	6.666605	0.022777	1758
B0A49|B0A49_00370-T1	B0A49|B0A49_01388-T1	0.024319	0.013482	1.803764	307.175968	124.824032	9.856154	0.063564	483
B0A49|B0A49_00371-T1	B0A49|B0A49_01387-T1	0.091815	0.137785	0.666365	1318.608663	439.391337	1.585073	0.309913	2145
B0A49|B0A49_00372-T1	B0A49|B0A49_01386-T1	0.014241	0.131391	0.108389	1135.715130	307.284870	7.472988	0.117565	1626
B0A49|B0A49_00373-T1	B0A49|B0A49_01385-T1	0.005977	0.052882	0.113028	1680.767272	611.232728	5.951899	0.055457	2292
B0A49|B0A49_00374-T1	B0A49|B0A49_01384-T1	0.010400	0.075151	0.138395	871.359408	268.640592	2.278097	0.076977	1191
B0A49|B0A49_00375-T1	B0A49|B0A49_01383-T1	0.015544	0.072857	0.213354	585.819321	101.180679	4.816397	0.071956	705
B0A49|B0A49_00376-T1	B0A49|B0A49_01382-T1	0.004948	0.041761	0.118478	1216.661255	448.338745	14.887031	0.044582	2700
B0A49|B0A49_00377-T1	B0A49|B0A49_02557-T1	0.000000	0.000000	99.000000	990.776163	332.223837	4.600000	0.000000	2040
B0A49|B0A49_00378-T1	B0A49|B0A49_02558-T1	0.000000	0.000000	99.000000	920.260969	294.739031	4.600000	0.000000	1215
B0A49|B0A49_00379-T1	B0A49|B0A49_02559-T1	0.000000	0.000000	99.000000	725.979147	159.020853	4.600000	0.000000	885
B0A49|B0A49_00380-T1	B0A49|B0A49_02560-T1	0.000000	0.000000	99.000000	534.536853	137.463147	4.600000	0.000000	672
B0A49|B0A49_00381-T1	B0A49|B0A49_02561-T1	0.000000	0.000000	99.000000	258.283211	83.716789	4.600000	0.000000	342
B0A49|B0A49_00382-T1	B0A49|B0A49_02562-T1	0.000000	0.000000	99.000000	1950.787247	812.212753	4.600000	0.000000	2763
B0A49|B0A49_00383-T1	B0A49|B0A49_02563-T1	0.000000	0.000000	99.000000	612.629509	263.370491	4.600000	0.000000	876
B0A49|B0A49_00384-T1	B0A49|B0A49_02564-T1	0.000000	0.000000	99.000000	874.330894	271.669106	4.600000	0.000000	1146
B0A49|B0A49_00385-T1	B0A49|B0A49_02565-T1	0.000000	0.000000	99.000000	729.586990	269.413010	4.600000	0.000000	999
B0A49|B0A49_00386-T1	B0A49|B0A49_02566-T1	0.000000	0.000000	99.000000	791.825410	141.174590	4.600000	0.000000	933
B0A49|B0A49_00387-T1	B0A49|B0A49_02567-T1	0.000000	0.000000	99.000000	2913.301396	1244.698604	4.600000	0.000000	4158
B0A49|B0A49_01061-T1	B0A49|B0A49_10201-T1	0.011755	0.029234	0.402109	686.976907	279.023093	5.809483	0.050411	4407
B0A49|B0A49_01062-T1	B0A49|B0A49_10200-T1	0.012487	0.051647	0.241768	1617.302655	647.697345	5.803723	0.071055	2340
B0A49|B0A49_01063-T1	B0A49|B0A49_10199-T1	0.013445	0.035537	0.378332	675.777553	203.222447	3.389679	0.055658	879
B0A49|B0A49_01064-T1	B0A49|B0A49_10198-T1	0.014344	0.043142	0.332479	1585.849942	685.150058	5.472268	0.069097	2280
B0A49|B0A49_01065-T1	B0A49|B0A49_10197-T1	0.011353	0.077724	0.146074	666.270466	47.729534	10.330106	0.047370	903
B0A49|B0A49_01066-T1	B0A49|B0A49_01069-T1	0.054798	0.196570	0.278771	544.044596	271.955404	18.493440	0.306143	954
B0A49|B0A49_01067-T1	B0A49|B0A49_01070-T1	0.013426	0.114306	0.117454	1203.093215	422.906785	2.886694	0.118991	1773
B0A49|B0A49_01071-T1	B0A49|B0A49_01074-T1	0.034474	0.049964	0.689966	1071.124980	566.875020	5.462511	0.119504	1656
B0A49|B0A49_01072-T1	B0A49|B0A49_01075-T1	0.009679	0.050751	0.190716	624.418277	143.581723	7.194581	0.052073	768
B0A49|B0A49_01073-T1	B0A49|B0A49_01077-T1	0.020333	0.032703	0.621747	651.537424	281.462576	18.278692	0.072194	933
B0A49|B0A49_01080-T1	B0A49|B0A49_07209-T1	0.005010	0.000000	99.000000	400.607839	64.392161	1.897098	0.012948	465
B0A49|B0A49_01081-T1	B0A49|B0A49_02038-T1	0.006917	0.014816	0.466877	581.494265	204.505735	5.999047	0.026916	1695
B0A49|B0A49_00584-T1	B0A49|B0A49_10062-T1	0.457699	1.779089	0.257266	2142.314579	632.685421	1.278552	2.276907	3141
B0A49|B0A49_00587-T1	B0A49|B0A49_11990-T1	0.092080	0.462932	0.198906	533.238757	252.761243	4.242720	0.634015	792
B0A49|B0A49_00588-T1	B0A49|B0A49_03448-T1	0.533919	4.246853	0.125721	1074.141033	287.858967	1.206283	3.955945	1596
B0A49|B0A49_00590-T1	B0A49|B0A49_11738-T1	0.030376	0.129639	0.234313	616.132364	115.867636	2.177110	0.138265	783
B0A49|B0A49_00592-T1	B0A49|B0A49_07394-T1	0.014565	0.117158	0.124318	831.964791	158.035209	1.629347	0.092826	1389
B0A49|B0A49_00593-T1	B0A49|B0A49_07393-T1	0.009272	0.041752	0.222071	868.353103	397.646897	3.964335	0.058421	1293
B0A49|B0A49_00594-T1	B0A49|B0A49_07392-T1	0.004385	0.041528	0.105598	800.853713	387.146287	5.118486	0.049468	1341
B0A49|B0A49_00634-T1	B0A49|B0A49_12753-T1	0.762996	1.648208	0.462925	471.100654	161.899346	1.683347	2.968208	831
B0A49|B0A49_00635-T1	B0A49|B0A49_04304-T1	0.020762	0.141961	0.146253	1270.566105	523.433895	4.058336	0.168373	1845
B0A49|B0A49_00636-T1	B0A49|B0A49_00308-T1	0.726892	4.321081	0.168220	1086.194111	317.805889	1.478686	4.621390	3588
B0A49|B0A49_00650-T1	B0A49|B0A49_07634-T1	0.824965	4.621901	0.178490	1925.370697	474.629303	0.920718	4.727566	3552
B0A49|B0A49_00651-T1	B0A49|B0A49_05984-T1	0.748118	6.304879	0.118657	1155.032031	353.967969	1.587285	6.154723	1662
B0A49|B0A49_00596-T1	B0A49|B0A49_00595-T1	0.013892	0.041484	0.334887	291.149012	149.850988	8.492136	0.069804	2709
B0A49|B0A49_00597-T1	B0A49|B0A49_00599-T1	0.006901	0.078915	0.087451	728.677862	135.322138	9.596274	0.054541	864
B0A49|B0A49_00598-T1	B0A49|B0A49_00602-T1	0.229814	1.812894	0.126767	635.128612	87.871388	2.184542	1.266653	843
B0A49|B0A49_00603-T1	B0A49|B0A49_00609-T1	0.015726	0.108192	0.145354	1543.001531	262.998469	3.812744	0.087574	1839
B0A49|B0A49_00604-T1	B0A49|B0A49_00610-T1	0.016126	0.026970	0.597916	814.929771	265.070229	1.985768	0.056362	1080
B0A49|B0A49_00605-T1	B0A49|B0A49_00611-T1	0.003380	0.049602	0.068141	593.115820	210.884180	2.795903	0.046511	837
B0A49|B0A49_00606-T1	B0A49|B0A49_00612-T1	0.014380	0.039676	0.362439	773.083320	312.916680	5.754776	0.065006	1086
B0A49|B0A49_00607-T1	B0A49|B0A49_00613-T1	0.109093	0.120948	0.901983	631.532799	223.467201	1.177544	0.336574	1467
B0A49|B0A49_00614-T1	B0A49|B0A49_02101-T1	0.010297	0.024327	0.423287	1077.553844	419.446156	7.644427	0.042685	1602
B0A49|B0A49_00615-T1	B0A49|B0A49_02102-T1	0.007002	0.108795	0.064356	430.741794	142.258206	3.431810	0.096821	573
B0A49|B0A49_00616-T1	B0A49|B0A49_02103-T1	0.011125	0.058959	0.188691	1517.571361	684.428639	5.332640	0.077979	2307
B0A49|B0A49_00617-T1	B0A49|B0A49_02104-T1	0.023275	0.039240	0.593139	699.775925	236.224075	4.110280	0.081911	936
B0A49|B0A49_00443-T1	B0A49|B0A49_10836-T1	0.016085	0.060236	0.267032	1383.052284	503.947716	3.863083	0.083629	2025
B0A49|B0A49_00445-T1	B0A49|B0A49_00720-T1	0.000000	0.000000	99.000000	253.507480	94.492520	4.600000	0.000000	1341
B0A49|B0A49_00447-T1	B0A49|B0A49_00721-T1	0.001332	0.000000	99.000000	751.300903	265.699097	4.600000	0.002952	1023
B0A49|B0A49_00448-T1	B0A49|B0A49_00722-T1	0.000000	0.000000	99.000000	769.024591	256.975409	4.600000	0.000000	1026
B0A49|B0A49_00449-T1	B0A49|B0A49_00723-T1	0.000000	0.000000	99.000000	875.705293	336.294707	4.600000	0.000000	1212
B0A49|B0A49_00450-T1	B0A49|B0A49_00724-T1	0.000000	0.000000	99.000000	309.530533	116.469467	4.600000	0.000000	426
B0A49|B0A49_00451-T1	B0A49|B0A49_00725-T1	0.000000	0.000000	99.000000	952.673591	370.326409	4.600000	0.000000	1323
B0A49|B0A49_00452-T1	B0A49|B0A49_00726-T1	0.000000	0.000000	99.000000	900.747058	296.252942	4.600000	0.000000	1197
B0A49|B0A49_00453-T1	B0A49|B0A49_00727-T1	0.000000	0.000000	99.000000	397.932131	148.067869	4.600000	0.000000	546
B0A49|B0A49_00454-T1	B0A49|B0A49_00728-T1	0.000000	0.000000	99.000000	896.473565	327.526435	4.600000	0.000000	1224
B0A49|B0A49_00455-T1	B0A49|B0A49_00729-T1	0.000000	0.000000	99.000000	887.932685	330.067315	4.600000	0.000000	1218
B0A49|B0A49_00456-T1	B0A49|B0A49_00730-T1	0.000000	0.000000	99.000000	979.661717	205.338283	4.600000	0.000000	1185
B0A49|B0A49_00457-T1	B0A49|B0A49_00731-T1	0.000000	0.000000	99.000000	690.601176	137.398824	4.600000	0.000000	828
B0A49|B0A49_00458-T1	B0A49|B0A49_00732-T1	0.000000	0.000000	99.000000	759.742464	137.257536	4.600000	0.000000	897
B0A49|B0A49_00459-T1	B0A49|B0A49_00733-T1	0.000000	0.000000	99.000000	1074.600550	434.399450	4.600000	0.000000	1509
B0A49|B0A49_00460-T1	B0A49|B0A49_00734-T1	0.000000	0.000000	99.000000	656.140255	168.859745	4.600000	0.000000	825
B0A49|B0A49_00461-T1	B0A49|B0A49_00735-T1	0.000000	0.000000	99.000000	815.148886	312.851114	4.600000	0.000000	1128
B0A49|B0A49_00462-T1	B0A49|B0A49_00736-T1	0.000000	0.000000	99.000000	1968.300067	824.699933	4.600000	0.000000	2793
B0A49|B0A49_00519-T1	B0A49|B0A49_12670-T1	0.000000	0.000000	99.000000	1293.447907	512.552093	4.600000	0.000000	2712
B0A49|B0A49_00521-T1	B0A49|B0A49_02487-T1	0.585563	4.466785	0.131093	1360.047848	385.952152	1.292426	4.330513	2160
B0A49|B0A49_00522-T1	B0A49|B0A49_00524-T1	0.007504	0.064607	0.116145	535.836836	226.163164	3.802626	0.073356	762
B0A49|B0A49_00523-T1	B0A49|B0A49_00525-T1	0.006742	0.032028	0.210502	745.795451	289.204549	7.824550	0.041422	2430
B0A49|B0A49_00526-T1	B0A49|B0A49_13031-T1	0.030794	0.059152	0.520594	1327.890668	607.109332	3.772309	0.119073	3084
B0A49|B0A49_00531-T1	B0A49|B0A49_07178-T1	0.452182	4.258278	0.106189	1186.722262	292.277738	1.595482	3.613012	1500
B0A49|B0A49_00535-T1	B0A49|B0A49_02629-T1	0.011853	0.040006	0.296292	979.033096	400.966904	6.183441	0.060099	1383
