SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
A1O3|A1O3_00093T0	A1O3|A1O3_04191T0	0.572246	3.682068	0.155414	503.438746	135.561254	1.693044	3.695946	1026
A1O3|A1O3_00099T0	A1O3|A1O3_00439T0	0.694399	4.366061	0.159045	1099.550953	337.449047	1.676178	4.669834	1500
A1O3|A1O3_00100T0	A1O3|A1O3_05552T0	0.416593	4.486684	0.092851	1127.670897	396.329103	1.361210	4.425165	1551
A1O3|A1O3_00101T0	A1O3|A1O3_08690T0	0.256162	3.991706	0.064174	809.150673	204.849327	1.449407	3.032462	1044
A1O3|A1O3_00102T0	A1O3|A1O3_03721T0	0.721207	3.994516	0.180549	634.381628	205.618372	1.295398	4.567380	921
A1O3|A1O3_00104T0	A1O3|A1O3_04178T0	0.520330	2.781276	0.187083	583.058817	187.941183	1.851334	3.214394	945
A1O3|A1O3_00105T0	A1O3|A1O3_07964T0	0.655211	4.083761	0.160443	761.399356	231.600644	1.096563	4.364588	1050
A1O3|A1O3_00106T0	A1O3|A1O3_00266T0	0.470411	4.303997	0.109296	1420.351166	310.648834	1.066786	3.475184	1875
A1O3|A1O3_00113T0	A1O3|A1O3_03161T0	0.483807	2.061304	0.234709	190.269631	61.730369	0.993301	2.610700	552
A1O3|A1O3_00114T0	A1O3|A1O3_08796T0	0.431571	4.382564	0.098475	1287.043532	344.956468	1.120616	3.800083	1824
A1O3|A1O3_00120T0	A1O3|A1O3_02224T0	0.912796	2.266492	0.402735	936.335051	305.664949	1.556447	3.737852	2145
A1O3|A1O3_00132T0	A1O3|A1O3_04272T0	0.952386	4.776896	0.199373	1954.412576	583.587424	1.283626	5.495379	3300
A1O3|A1O3_00135T0	A1O3|A1O3_03860T0	0.734084	2.355827	0.311603	1524.315687	506.684313	1.357962	3.416006	2766
A1O3|A1O3_00138T0	A1O3|A1O3_06256T0	0.573290	4.228406	0.135581	1114.135034	280.864966	1.118544	3.927598	1551
A1O3|A1O3_00143T0	A1O3|A1O3_08372T0	0.494682	4.248200	0.116445	1226.623645	288.376355	1.194156	3.627463	1659
A1O3|A1O3_00148T0	A1O3|A1O3_07637T0	0.597731	4.342553	0.137645	1115.964063	327.035937	1.258711	4.339328	1707
A1O3|A1O3_00150T0	A1O3|A1O3_09998T0	0.481271	4.094801	0.117532	1321.964908	235.035092	1.680900	3.080241	1680
A1O3|A1O3_00151T0	A1O3|A1O3_04782T0	0.829832	4.463836	0.185901	1397.562216	384.437784	1.282234	4.841429	2040
A1O3|A1O3_00152T0	A1O3|A1O3_08573T0	0.378580	4.306480	0.087909	1146.321123	311.678877	1.444224	3.654760	1557
A1O3|A1O3_00155T0	A1O3|A1O3_09616T0	0.538123	1.826753	0.294579	902.577593	351.422407	2.281551	2.697751	1335
A1O3|A1O3_00158T0	A1O3|A1O3_10194T0	0.595871	3.895543	0.152962	944.801824	180.198176	1.123714	3.373200	1242
A1O3|A1O3_00160T0	A1O3|A1O3_06375T0	0.474848	4.222477	0.112457	1074.346373	278.653627	1.451480	3.740043	1629
A1O3|A1O3_00161T0	A1O3|A1O3_08980T0	0.409721	4.506195	0.090924	1351.225145	406.774855	1.032574	4.072750	1851
A1O3|A1O3_00163T0	A1O3|A1O3_02096T0	0.842729	2.626726	0.320829	576.608556	197.391444	1.279797	3.893094	882
A1O3|A1O3_00176T0	A1O3|A1O3_08555T0	0.627683	3.791581	0.165547	662.126331	156.873669	1.231399	3.701116	945
A1O3|A1O3_00179T0	A1O3|A1O3_03825T0	0.715478	2.296832	0.311507	634.412233	250.587767	1.368771	3.489716	990
A1O3|A1O3_00181T0	A1O3|A1O3_08628T0	0.529448	3.905119	0.135578	645.486310	182.513690	1.007725	3.820614	861
A1O3|A1O3_00182T0	A1O3|A1O3_03452T0	0.522899	2.142029	0.244114	392.033246	126.966754	2.063745	2.756996	573
A1O3|A1O3_00183T0	A1O3|A1O3_00456T0	0.523034	3.890748	0.134430	546.950195	179.049805	1.642589	4.060790	774
A1O3|A1O3_00184T0	A1O3|A1O3_09826T0	0.464141	4.111534	0.112888	1246.519684	382.480316	1.599691	3.961588	2400
A1O3|A1O3_00185T0	A1O3|A1O3_09827T0	0.254198	4.320315	0.058838	1251.518157	317.481843	1.258384	3.230888	1608
A1O3|A1O3_00186T0	A1O3|A1O3_09829T0	0.331223	2.312652	0.143222	1000.778485	337.221515	1.110653	2.491832	1512
A1O3|A1O3_00187T0	A1O3|A1O3_02306T0	0.376769	3.811871	0.098841	609.824322	161.175678	1.052413	3.284607	798
A1O3|A1O3_00188T0	A1O3|A1O3_05982T0	0.365823	4.380203	0.083517	1075.127699	343.872301	1.367114	4.015934	1470
A1O3|A1O3_00189T0	A1O3|A1O3_07677T0	0.467773	4.467050	0.104716	1197.911468	386.088532	1.131742	4.327704	1650
A1O3|A1O3_00192T0	A1O3|A1O3_00942T0	0.950812	4.455942	0.213381	1209.587451	380.412549	1.603536	5.368278	1830
A1O3|A1O3_00194T0	A1O3|A1O3_01510T0	0.302855	4.486864	0.067498	1490.575395	396.424605	1.616889	3.545518	2091
A1O3|A1O3_00195T0	A1O3|A1O3_02369T0	0.766340	2.363788	0.324200	442.501895	154.498105	1.460835	3.539234	885
A1O3|A1O3_00200T0	A1O3|A1O3_08519T0	0.595589	2.593609	0.229637	1939.802680	613.197320	1.598924	3.226461	2736
A1O3|A1O3_00201T0	A1O3|A1O3_01420T0	0.388888	3.644028	0.106719	480.142966	128.857034	1.093962	3.232908	756
A1O3|A1O3_00203T0	A1O3|A1O3_04790T0	0.635887	4.118236	0.154408	912.504953	242.495047	1.399028	4.101045	1323
A1O3|A1O3_00214T0	A1O3|A1O3_02941T0	0.740366	4.419770	0.167512	1215.499165	362.500835	1.192428	4.756814	1773
A1O3|A1O3_00223T0	A1O3|A1O3_02845T0	0.542111	4.337570	0.124980	1403.129330	324.870670	1.347414	3.767015	1971
A1O3|A1O3_00224T0	A1O3|A1O3_02844T0	1.027849	4.479245	0.229469	1344.582395	392.417605	1.049061	5.422732	2118
A1O3|A1O3_00231T0	A1O3|A1O3_01982T0	0.812070	1.727050	0.470206	910.204948	355.795052	1.659238	3.207645	1992
A1O3|A1O3_00240T0	A1O3|A1O3_07156T0	0.784654	2.224836	0.352679	715.746767	214.253233	2.030916	3.349328	1023
A1O3|A1O3_00243T0	A1O3|A1O3_07470T0	0.684579	2.871807	0.238379	2810.956455	861.043545	1.241821	3.592380	4461
A1O3|A1O3_00244T0	A1O3|A1O3_03001T0	1.037575	2.503532	0.414444	1217.673520	375.326480	1.328551	4.148907	1860
A1O3|A1O3_00246T0	A1O3|A1O3_07113T0	0.951004	4.307223	0.220793	951.012133	311.987867	1.193699	5.340184	1890
A1O3|A1O3_00247T0	A1O3|A1O3_02714T0	0.623217	4.052048	0.153803	788.988159	222.011841	0.965488	4.128526	1227
A1O3|A1O3_00248T0	A1O3|A1O3_10252T0	0.814011	4.776799	0.170409	1792.487492	583.512508	1.376642	5.361651	4569
A1O3|A1O3_00250T0	A1O3|A1O3_04091T0	1.109037	4.555607	0.243444	1218.523421	434.476579	1.662847	6.044813	2139
A1O3|A1O3_00252T0	A1O3|A1O3_00571T0	0.385373	4.554488	0.084614	1540.171120	433.828880	1.337562	3.904877	2124
A1O3|A1O3_00256T0	A1O3|A1O3_08513T0	0.470640	3.932714	0.119673	614.645802	189.354198	1.136172	3.858033	879
A1O3|A1O3_00259T0	A1O3|A1O3_10472T0	0.529734	4.377504	0.121013	1208.363021	342.636979	1.291283	4.139275	1608
A1O3|A1O3_00260T0	A1O3|A1O3_00927T0	0.814028	3.979241	0.204569	641.527200	201.472800	1.270360	4.711494	933
A1O3|A1O3_00261T0	A1O3|A1O3_05538T0	0.618146	3.886672	0.159042	583.920593	178.079407	1.053784	4.146001	828
A1O3|A1O3_00262T0	A1O3|A1O3_06861T0	0.637018	3.983856	0.159900	574.283470	202.716530	0.947719	4.530589	936
A1O3|A1O3_00263T0	A1O3|A1O3_08212T0	0.562835	4.253653	0.132318	1248.519230	290.480770	1.101176	3.778392	1674
A1O3|A1O3_00264T0	A1O3|A1O3_06772T0	0.194847	3.810635	0.051132	715.089863	160.910137	1.090028	2.577064	900
A1O3|A1O3_00265T0	A1O3|A1O3_00381T0	0.406344	2.470387	0.164486	845.516620	285.483380	1.212325	2.782030	1281
A1O3|A1O3_00267T0	A1O3|A1O3_01017T0	0.731766	4.376161	0.167216	1406.975862	342.024138	1.109776	4.333327	1881
A1O3|A1O3_00269T0	A1O3|A1O3_07868T0	0.273982	4.236966	0.064665	1080.910906	284.089094	0.808929	3.296320	1374
A1O3|A1O3_00270T0	A1O3|A1O3_03215T0	0.629881	4.066225	0.154906	754.751716	226.248284	1.326446	4.267217	1029
A1O3|A1O3_00271T0	A1O3|A1O3_10243T0	0.364860	3.971238	0.091876	571.665621	199.334379	0.946545	3.891758	792
A1O3|A1O3_00272T0	A1O3|A1O3_04613T0	0.231836	4.424908	0.052393	1093.007355	364.992645	1.492368	3.844563	1494
A1O3|A1O3_00273T0	A1O3|A1O3_04612T0	0.375949	2.255410	0.166688	766.195660	247.804340	1.584823	2.505772	1044
A1O3|A1O3_00274T0	A1O3|A1O3_09728T0	0.548494	4.386245	0.125049	1210.346189	346.653811	1.447469	4.208817	1617
A1O3|A1O3_00275T0	A1O3|A1O3_04856T0	0.270455	3.872543	0.069839	626.243897	174.756103	1.520852	3.168995	915
A1O3|A1O3_00286T0	A1O3|A1O3_10247T0	0.496862	3.720024	0.133564	529.401695	142.598305	1.004981	3.542449	870
A1O3|A1O3_00289T0	A1O3|A1O3_03506T0	0.745770	4.334239	0.172065	1053.569251	323.430749	1.119097	4.765897	2649
A1O3|A1O3_00291T0	A1O3|A1O3_08153T0	0.992475	4.705509	0.210918	1818.397853	530.602147	1.009671	5.493573	2721
A1O3|A1O3_00300T0	A1O3|A1O3_04286T0	0.396745	4.114852	0.096418	874.596707	241.403293	1.335157	3.603040	1158
A1O3|A1O3_00303T0	A1O3|A1O3_02691T0	0.208161	3.939317	0.052842	558.971530	191.028470	0.919616	3.475512	753
A1O3|A1O3_00306T0	A1O3|A1O3_05330T0	0.635124	4.284537	0.148236	1086.307849	302.692151	1.080206	4.291223	1773
A1O3|A1O3_00308T0	A1O3|A1O3_02051T0	0.734734	2.040258	0.360118	888.578712	308.421288	1.497457	3.213353	1503
A1O3|A1O3_00321T0	A1O3|A1O3_01418T0	0.467793	1.949933	0.239902	678.189941	224.810059	1.618105	2.510355	939
A1O3|A1O3_00322T0	A1O3|A1O3_03522T0	0.901400	4.956536	0.181861	2591.470526	741.529474	1.038449	5.410773	4518
A1O3|A1O3_00328T0	A1O3|A1O3_08790T0	0.391640	4.611392	0.084929	1502.974280	468.025720	1.233214	4.180937	3198
A1O3|A1O3_00330T0	A1O3|A1O3_10169T0	0.796859	5.105051	0.156092	3062.085732	903.914268	0.991759	5.336292	4581
A1O3|A1O3_00333T0	A1O3|A1O3_06926T0	0.697406	4.006281	0.174078	643.130968	208.869032	1.240357	4.525745	1122
A1O3|A1O3_00334T0	A1O3|A1O3_04708T0	0.283527	4.563099	0.062135	1490.161415	438.838585	1.198030	3.771330	2139
A1O3|A1O3_00335T0	A1O3|A1O3_10205T0	0.679991	1.898753	0.358125	1152.946146	308.053854	1.472593	2.810906	1632
A1O3|A1O3_00336T0	A1O3|A1O3_08601T0	0.418880	3.980329	0.105237	743.234696	201.765304	1.347688	3.537836	1047
A1O3|A1O3_00341T0	A1O3|A1O3_04155T0	0.724823	3.854859	0.188028	717.316254	170.683746	1.592540	3.979355	945
A1O3|A1O3_00346T0	A1O3|A1O3_04332T0	0.714741	2.339736	0.305479	843.362562	293.637438	1.786100	3.403218	2859
A1O3|A1O3_00348T0	A1O3|A1O3_00436T0	0.625930	4.132097	0.151480	754.981803	247.018197	1.424169	4.470865	1155
A1O3|A1O3_00350T0	A1O3|A1O3_10189T0	0.837318	1.886425	0.443865	837.659092	287.340908	1.165349	3.315824	1788
A1O3|A1O3_00351T0	A1O3|A1O3_03504T0	0.533296	4.173970	0.127767	992.798078	261.201922	1.270543	3.874892	1419
A1O3|A1O3_00359T0	A1O3|A1O3_05634T0	0.568829	3.914502	0.145313	583.188674	184.811326	1.165773	4.121794	951
A1O3|A1O3_00363T0	A1O3|A1O3_06551T0	0.514306	3.794297	0.135547	382.354316	136.645684	1.207934	4.133650	591
A1O3|A1O3_00365T0	A1O3|A1O3_00671T0	0.509707	4.146722	0.122918	816.117510	251.882490	0.860242	4.102437	1323
A1O3|A1O3_00366T0	A1O3|A1O3_09430T0	0.454148	4.497096	0.100987	1389.130459	401.869541	1.304912	4.083948	1932
A1O3|A1O3_00375T0	A1O3|A1O3_03800T0	0.256414	4.566352	0.056153	1317.253539	440.746461	1.228703	4.010863	1845
A1O3|A1O3_00377T0	A1O3|A1O3_04479T0	0.102444	2.194481	0.046683	766.129824	148.870176	1.073559	1.328454	1536
A1O3|A1O3_00380T0	A1O3|A1O3_06079T0	0.703581	3.952629	0.178003	801.550513	194.449487	1.085307	4.013683	1074
A1O3|A1O3_00382T0	A1O3|A1O3_05072T0	0.607157	4.071231	0.149134	744.236479	227.763521	1.142855	4.256625	1602
A1O3|A1O3_00386T0	A1O3|A1O3_02386T0	0.613194	3.268941	0.187582	964.427777	322.572223	1.052839	3.836482	1542
A1O3|A1O3_00391T0	A1O3|A1O3_07535T0	0.869740	2.673646	0.325301	1817.111709	588.888291	1.590147	3.933783	3051
A1O3|A1O3_00397T0	A1O3|A1O3_09309T0	0.748116	2.493813	0.299989	1643.408869	507.591131	1.516815	3.480193	2439
A1O3|A1O3_00399T0	A1O3|A1O3_07727T0	0.698951	3.786974	0.184567	489.086904	155.913096	1.369219	4.336216	798
A1O3|A1O3_00400T0	A1O3|A1O3_07808T0	0.601513	4.020222	0.149622	672.211942	212.788058	1.275959	4.270507	969
A1O3|A1O3_00402T0	A1O3|A1O3_10528T0	0.250690	3.344022	0.074967	399.625172	86.374828	1.134127	2.401368	564
A1O3|A1O3_00403T0	A1O3|A1O3_06585T0	0.439006	4.417541	0.099378	1435.575021	361.424979	1.082225	3.717589	1974
A1O3|A1O3_00404T0	A1O3|A1O3_00932T0	0.359123	4.323597	0.083061	1106.125902	318.874098	1.363525	3.738776	1479
A1O3|A1O3_00405T0	A1O3|A1O3_03982T0	0.519527	3.995328	0.130034	808.158877	205.841123	1.325618	3.675336	1056
A1O3|A1O3_00407T0	A1O3|A1O3_08305T0	0.784599	3.087485	0.254122	1866.242193	632.757807	1.554486	4.103100	2631
A1O3|A1O3_00416T0	A1O3|A1O3_05188T0	0.626499	2.764134	0.226653	584.372043	204.627957	1.216558	3.542691	1233
A1O3|A1O3_00418T0	A1O3|A1O3_01174T0	0.367704	1.500900	0.244989	920.349615	342.650385	2.045194	2.025417	1362
A1O3|A1O3_00419T0	A1O3|A1O3_06888T0	0.279739	1.630705	0.171545	1090.188183	322.811817	1.734280	1.765137	1458
A1O3|A1O3_00422T0	A1O3|A1O3_01175T0	0.356646	1.975563	0.180529	1075.269244	367.730756	1.714350	2.307621	1500
A1O3|A1O3_00424T0	A1O3|A1O3_01783T0	0.404799	4.269355	0.094815	1074.373563	296.626437	1.134083	3.722777	1626
A1O3|A1O3_00431T0	A1O3|A1O3_03521T0	0.801281	4.282805	0.187093	1246.005967	301.994033	1.395202	4.441440	1902
A1O3|A1O3_00433T0	A1O3|A1O3_00434T0	0.727273	1.951525	0.372669	570.768397	188.231603	1.341463	3.092660	939
A1O3|A1O3_00437T0	A1O3|A1O3_09686T0	0.619509	3.334436	0.185791	800.329675	246.670325	1.468940	3.777415	1116
A1O3|A1O3_00441T0	A1O3|A1O3_06330T0	0.683025	1.868082	0.365629	848.034131	291.965869	2.592853	2.959592	1494
A1O3|A1O3_00445T0	A1O3|A1O3_02823T0	0.392072	1.899991	0.206355	295.859019	94.140981	1.707935	2.268193	423
A1O3|A1O3_00447T0	A1O3|A1O3_08741T0	0.313682	4.196560	0.074748	891.810986	269.189014	2.113262	3.641895	1497
A1O3|A1O3_00449T0	A1O3|A1O3_04636T0	0.609803	2.695812	0.226204	592.117178	193.882822	2.458989	3.373077	903
A1O3|A1O3_00452T0	A1O3|A1O3_01696T0	0.889330	4.573497	0.194453	1505.034538	444.965462	1.205171	5.190033	2715
A1O3|A1O3_00453T0	A1O3|A1O3_02565T0	0.712193	3.882705	0.183427	563.860003	177.139997	1.511270	4.410362	831
A1O3|A1O3_00458T0	A1O3|A1O3_01332T0	0.297293	4.297347	0.069181	1126.093619	307.906381	1.212401	3.468536	1491
A1O3|A1O3_00460T0	A1O3|A1O3_10454T0	0.264210	2.495272	0.105884	1318.903265	439.096735	1.696096	2.464391	1779
A1O3|A1O3_00461T0	A1O3|A1O3_10458T0	0.540886	2.887219	0.187338	637.449321	208.550679	2.234319	3.357868	906
A1O3|A1O3_00462T0	A1O3|A1O3_05241T0	1.053068	4.457949	0.236223	1313.568102	381.431898	0.972708	5.457843	2250
A1O3|A1O3_00464T0	A1O3|A1O3_05446T0	0.573923	4.576577	0.125404	1584.203885	446.796115	1.177228	4.363379	2247
A1O3|A1O3_00468T0	A1O3|A1O3_02312T0	0.924834	4.840884	0.191046	2178.436726	635.563274	1.460407	5.427910	3897
A1O3|A1O3_00473T0	A1O3|A1O3_03254T0	0.224195	4.265566	0.052559	1105.868546	295.131454	0.987271	3.226623	1410
A1O3|A1O3_00474T0	A1O3|A1O3_03255T0	0.321772	4.464410	0.072075	1448.268152	384.731848	1.554444	3.573834	2031
A1O3|A1O3_00480T0	A1O3|A1O3_00583T0	0.681358	4.644017	0.146717	1680.166054	488.833946	1.223904	4.723303	2823
A1O3|A1O3_00481T0	A1O3|A1O3_08748T0	0.272782	4.269832	0.063886	1068.184829	296.815171	1.148487	3.425785	1407
A1O3|A1O3_00484T0	A1O3|A1O3_02192T0	0.397615	2.580535	0.154082	636.389442	230.610558	2.216158	2.934727	879
A1O3|A1O3_00485T0	A1O3|A1O3_02830T0	0.491261	4.422282	0.111088	1388.283163	363.716837	1.830084	3.922034	1824
A1O3|A1O3_00487T0	A1O3|A1O3_08618T0	0.738539	4.664467	0.158333	1540.653880	502.346120	1.247178	5.111615	2757
A1O3|A1O3_00489T0	A1O3|A1O3_01445T0	0.698410	4.636309	0.150639	1571.164526	483.835474	1.328895	4.876683	2532
A1O3|A1O3_00496T0	A1O3|A1O3_04569T0	0.458169	3.852007	0.118943	618.964083	170.035917	1.230350	3.568707	864
A1O3|A1O3_00498T0	A1O3|A1O3_05426T0	0.585951	3.978464	0.147281	779.735801	201.264199	1.205537	3.845901	1617
A1O3|A1O3_00504T0	A1O3|A1O3_06378T0	0.761199	4.418162	0.172289	1255.275541	361.724459	1.258232	4.737795	1938
A1O3|A1O3_00506T0	A1O3|A1O3_03021T0	0.685651	2.194285	0.312471	778.048133	253.951867	1.899779	3.170676	1764
A1O3|A1O3_00508T0	A1O3|A1O3_08953T0	0.420665	4.253349	0.098902	1086.636913	290.363087	1.083235	3.686549	1422
A1O3|A1O3_00510T0	A1O3|A1O3_09494T0	0.457440	2.801368	0.163292	2061.869404	671.130596	1.289484	3.099083	3237
A1O3|A1O3_00514T0	A1O3|A1O3_04107T0	0.321184	4.424002	0.072600	1339.447974	364.552026	1.085499	3.596809	1725
A1O3|A1O3_00518T0	A1O3|A1O3_08721T0	0.594401	4.936611	0.120407	3651.910809	722.089191	1.230626	3.933727	4557
A1O3|A1O3_00520T0	A1O3|A1O3_07966T0	0.658171	4.139211	0.159009	929.627448	249.372552	0.886264	4.183358	1650
A1O3|A1O3_00527T0	A1O3|A1O3_09729T0	0.438042	4.674746	0.093704	1725.721387	509.278613	1.483491	4.210318	2691
A1O3|A1O3_00534T0	A1O3|A1O3_08676T0	0.360671	4.985734	0.072341	3042.033381	770.966619	1.459731	3.887496	4080
A1O3|A1O3_00536T0	A1O3|A1O3_03345T0	0.641893	4.112754	0.156074	986.270975	240.729025	1.022964	3.968557	1431
A1O3|A1O3_00540T0	A1O3|A1O3_03324T0	0.657402	4.379257	0.150117	1042.560970	343.439030	1.147077	4.738938	1662
A1O3|A1O3_00541T0	A1O3|A1O3_06903T0	0.504781	3.517875	0.143490	386.092335	108.907665	0.928487	3.503124	510
A1O3|A1O3_00544T0	A1O3|A1O3_01596T0	0.964527	3.471893	0.277810	859.300077	310.699923	1.874651	4.891116	2901
A1O3|A1O3_00547T0	A1O3|A1O3_01492T0	0.897322	4.202808	0.213505	976.559335	271.440665	1.142850	4.848801	1425
A1O3|A1O3_00554T0	A1O3|A1O3_02809T0	0.593729	4.446815	0.133518	1091.189072	375.810928	1.357090	4.742397	1737
A1O3|A1O3_00566T0	A1O3|A1O3_03843T0	0.806979	4.211754	0.191602	1057.302056	274.697944	1.553568	4.527435	1539
A1O3|A1O3_00568T0	A1O3|A1O3_09339T0	0.503029	4.373177	0.115026	1405.333907	340.666093	1.491060	3.774428	1809
A1O3|A1O3_00572T0	A1O3|A1O3_10055T0	0.870266	4.543418	0.191544	1516.527307	427.472693	1.167153	5.033904	2235
A1O3|A1O3_00576T0	A1O3|A1O3_07080T0	0.574440	3.417635	0.168081	918.267232	302.732768	1.478504	3.838131	1260
A1O3|A1O3_00578T0	A1O3|A1O3_02705T0	0.519308	5.261544	0.098699	4136.357436	1113.642564	1.428446	4.575728	6807
A1O3|A1O3_00579T0	A1O3|A1O3_03286T0	0.722021	2.442464	0.295612	1235.718068	408.281932	1.283537	3.447862	2226
A1O3|A1O3_00581T0	A1O3|A1O3_02806T0	0.849451	4.341533	0.195657	1005.408514	326.591486	1.497664	5.117012	1647
A1O3|A1O3_00584T0	A1O3|A1O3_06322T0	0.400005	4.622285	0.086538	1706.127320	474.872680	1.345435	3.957987	2871
A1O3|A1O3_00588T0	A1O3|A1O3_05002T0	0.830822	4.062951	0.204487	779.737263	225.262737	1.096754	4.665834	1131
A1O3|A1O3_00589T0	A1O3|A1O3_04467T0	0.448482	4.233927	0.105926	1079.059652	282.940348	1.305826	3.704599	2181
A1O3|A1O3_00594T0	A1O3|A1O3_02534T0	0.861432	2.646233	0.325531	1118.277008	357.722992	1.364343	3.881987	2895
A1O3|A1O3_00601T0	A1O3|A1O3_01303T0	0.500148	4.757264	0.105134	2692.490053	568.509947	1.167437	3.726950	3678
A1O3|A1O3_00604T0	A1O3|A1O3_06500T0	0.528898	3.150734	0.167865	1689.311994	557.688006	1.300560	3.538853	2523
A1O3|A1O3_00616T0	A1O3|A1O3_01583T0	0.616541	4.202837	0.146696	922.548641	271.451359	1.296364	4.295617	1302
A1O3|A1O3_00621T0	A1O3|A1O3_02424T0	0.781647	4.078682	0.191642	936.962518	230.037482	1.444089	4.294663	1305
A1O3|A1O3_00622T0	A1O3|A1O3_04296T0	0.350494	4.509604	0.077722	1370.372057	408.627943	1.616475	3.917465	1854
A1O3|A1O3_00624T0	A1O3|A1O3_07948T0	0.320749	1.938850	0.165433	303.194498	116.805502	1.678938	2.312269	516
A1O3|A1O3_00626T0	A1O3|A1O3_08028T0	0.759578	4.299689	0.176659	1170.130694	308.869306	1.403999	4.496647	2052
A1O3|A1O3_00631T0	A1O3|A1O3_10278T0	0.483642	3.983024	0.121426	853.508333	202.491667	0.986185	3.463982	1077
A1O3|A1O3_00632T0	A1O3|A1O3_07455T0	0.651717	3.647045	0.178697	464.623453	129.376547	1.085169	3.912350	801
A1O3|A1O3_00638T0	A1O3|A1O3_09013T0	0.717771	2.289063	0.313566	497.797811	171.202189	1.298340	3.359630	729
A1O3|A1O3_00640T0	A1O3|A1O3_06303T0	0.516702	4.099386	0.126044	912.523791	236.476209	1.111020	3.762168	1533
A1O3|A1O3_00643T0	A1O3|A1O3_06964T0	0.837750	5.740469	0.145938	6699.023390	2108.976610	1.050382	6.034954	9897
A1O3|A1O3_00646T0	A1O3|A1O3_09787T0	0.112474	3.243184	0.034680	287.491450	75.508550	1.231282	2.291102	669
A1O3|A1O3_00654T0	A1O3|A1O3_02943T0	0.471868	3.000305	0.157273	1098.189027	353.810973	1.771138	3.263928	1551
