SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
PV08|PV08_00021T0	PV08|PV08_06936T0	0.428047	4.150945	0.103120	766.695201	253.304799	1.256370	4.057753	1077
PV08|PV08_00022T0	PV08|PV08_05445T0	0.412909	3.960739	0.104251	718.436569	196.563431	1.549374	3.525198	936
PV08|PV08_00024T0	PV08|PV08_05878T0	0.531435	2.937678	0.180903	857.087368	285.912632	1.201117	3.400015	1254
PV08|PV08_00025T0	PV08|PV08_04456T0	0.697946	1.805272	0.386616	1143.897821	413.102179	1.473957	2.975224	1656
PV08|PV08_00027T0	PV08|PV08_09984T0	0.745866	4.077234	0.182934	667.406087	229.593913	1.195191	4.795665	969
PV08|PV08_00028T0	PV08|PV08_08962T0	0.793795	2.459226	0.322782	1439.450881	486.549119	1.194539	3.643556	2277
PV08|PV08_00030T0	PV08|PV08_08484T0	0.296057	4.440911	0.066666	1307.135554	372.864446	1.328512	3.647936	1776
PV08|PV08_00031T0	PV08|PV08_05039T0	0.759767	4.648100	0.163457	1590.497838	491.502162	1.234556	5.033081	2949
PV08|PV08_00034T0	PV08|PV08_02329T0	0.456111	3.461792	0.131756	393.939180	101.060820	0.815905	3.209282	510
PV08|PV08_00035T0	PV08|PV08_01321T0	0.298622	3.693383	0.080853	528.377985	137.622015	1.580111	3.000344	804
PV08|PV08_00037T0	PV08|PV08_07717T0	0.342310	4.123526	0.083014	925.788537	244.211463	0.908608	3.394665	1365
PV08|PV08_00040T0	PV08|PV08_11031T0	0.289954	3.979963	0.072854	2134.033227	799.966773	2.095728	3.888150	3147
PV08|PV08_00048T0	PV08|PV08_10356T0	0.795667	4.252699	0.187097	855.888586	290.111414	1.319215	5.012457	2496
PV08|PV08_00049T0	PV08|PV08_03713T0	0.892702	4.749921	0.187940	1567.028749	562.971251	1.560928	5.736563	2763
PV08|PV08_00052T0	PV08|PV08_04749T0	0.518342	3.932539	0.131808	773.690127	189.309873	1.301924	3.568549	1083
PV08|PV08_00053T0	PV08|PV08_01430T0	0.361877	4.790145	0.075546	2091.011538	593.988462	0.922168	4.024558	2736
PV08|PV08_00055T0	PV08|PV08_09653T0	0.333980	99.000000	0.003374	203.618345	42.381655	0.930903	51.997418	372
PV08|PV08_00057T0	PV08|PV08_00264T0	0.657426	4.180237	0.157270	1035.606475	263.393525	1.253963	4.115200	1413
PV08|PV08_00059T0	PV08|PV08_10026T0	0.269225	0.709806	0.379293	218.878183	69.121817	1.768361	1.124901	1005
PV08|PV08_00060T0	PV08|PV08_10209T0	0.975981	4.589593	0.212651	1513.382142	454.617858	1.068188	5.432230	2973
PV08|PV08_00062T0	PV08|PV08_01318T0	0.394923	3.910498	0.100990	710.172638	183.827362	1.147512	3.353422	1293
PV08|PV08_00063T0	PV08|PV08_03079T0	0.744103	4.175222	0.178219	914.361720	261.638280	1.549141	4.522390	1581
PV08|PV08_00069T0	PV08|PV08_08649T0	0.818524	2.477224	0.330420	1564.303484	547.696516	1.341507	3.746005	3072
PV08|PV08_00070T0	PV08|PV08_03017T0	0.496651	4.674829	0.106239	1512.665624	509.334376	0.934976	4.647357	2127
PV08|PV08_00071T0	PV08|PV08_05031T0	0.916014	2.108089	0.434524	3086.676847	1080.323153	1.495049	3.675203	4992
PV08|PV08_00072T0	PV08|PV08_05074T0	0.506411	4.488770	0.112817	1288.567043	397.432957	1.370178	4.335462	2325
PV08|PV08_00073T0	PV08|PV08_05921T0	0.701582	3.490501	0.200998	392.995734	105.004266	1.674087	3.868893	564
PV08|PV08_00074T0	PV08|PV08_07404T0	0.439817	3.348806	0.131336	342.072455	86.927545	1.187076	3.087782	537
PV08|PV08_00075T0	PV08|PV08_07721T0	0.769424	2.128895	0.361420	654.967066	236.032934	1.320021	3.388677	1005
PV08|PV08_00077T0	PV08|PV08_09425T0	0.633581	4.219419	0.150158	1030.480120	277.519880	1.121008	4.183176	1470
PV08|PV08_00084T0	PV08|PV08_07991T0	0.531797	4.090868	0.129996	951.194336	233.805664	1.318038	3.702051	1248
PV08|PV08_00085T0	PV08|PV08_04082T0	0.505318	1.506941	0.335327	1032.611464	416.388536	2.267778	2.379441	2037
PV08|PV08_00088T0	PV08|PV08_05799T0	0.381349	3.014306	0.126513	1181.933461	387.066539	1.453870	3.092669	1650
PV08|PV08_00089T0	PV08|PV08_04081T0	0.318691	3.954701	0.080585	687.012591	194.987409	1.325404	3.367557	936
PV08|PV08_00093T0	PV08|PV08_11546T0	0.776792	3.822261	0.203228	958.575947	163.424053	0.993896	3.661133	1488
PV08|PV08_00097T0	PV08|PV08_11222T0	0.805648	4.621480	0.174327	1601.636498	474.363502	1.279212	5.032684	2646
PV08|PV08_00101T0	PV08|PV08_02676T0	0.416186	1.903855	0.218602	598.203998	202.796002	1.688184	2.378495	918
PV08|PV08_00105T0	PV08|PV08_08209T0	0.794186	4.520696	0.175678	1238.283933	414.716067	1.580142	5.187355	2487
PV08|PV08_00106T0	PV08|PV08_10719T0	0.554801	4.383551	0.126564	1238.589040	345.410960	1.694321	4.169123	1701
PV08|PV08_00107T0	PV08|PV08_06343T0	0.494465	2.522774	0.196001	1002.862681	296.137319	1.154158	2.870597	1386
PV08|PV08_00108T0	PV08|PV08_09084T0	1.015449	4.359393	0.232934	1123.537845	334.462155	1.183436	5.347628	2052
PV08|PV08_00109T0	PV08|PV08_08543T0	0.104553	0.614217	0.170221	308.310295	123.689705	3.169377	0.751437	1533
PV08|PV08_00112T0	PV08|PV08_07372T0	0.795152	4.813155	0.165204	2006.505658	612.494342	1.203656	5.204475	3048
PV08|PV08_00113T0	PV08|PV08_11714T0	0.417706	4.567387	0.091454	1418.645177	441.354823	1.147062	4.207120	1905
PV08|PV08_00114T0	PV08|PV08_09975T0	0.740562	2.572061	0.287926	1184.182450	405.817550	1.530713	3.624054	1803
PV08|PV08_00115T0	PV08|PV08_04344T0	0.836863	2.619810	0.319437	1297.558306	427.441694	1.442988	3.835992	2670
PV08|PV08_00116T0	PV08|PV08_05956T0	0.548392	2.890638	0.189713	942.948056	317.051944	1.317833	3.413304	1407
PV08|PV08_00117T0	PV08|PV08_05677T0	0.717022	4.633788	0.154738	1422.788079	482.211921	1.623964	5.125415	2208
PV08|PV08_00118T0	PV08|PV08_06149T0	0.494117	2.142655	0.230610	1126.985887	418.014113	1.508097	2.820433	1719
PV08|PV08_00119T0	PV08|PV08_01773T0	0.908124	3.049540	0.297790	1234.474597	406.525403	1.266067	4.315852	2127
PV08|PV08_00120T0	PV08|PV08_05280T0	0.016994	0.029432	0.577388	238.057465	103.942535	4.600000	0.062322	453
PV08|PV08_00123T0	PV08|PV08_08168T0	0.745833	1.893463	0.393899	922.479259	289.520741	1.199421	3.059931	1314
PV08|PV08_00125T0	PV08|PV08_11389T0	0.684844	4.569387	0.149877	1468.466700	442.533300	1.128912	4.753182	2967
PV08|PV08_00137T0	PV08|PV08_00805T0	0.546921	3.225834	0.169544	941.452297	294.547703	1.464301	3.555975	2016
PV08|PV08_00144T0	PV08|PV08_00592T0	0.570074	2.711122	0.210272	816.803720	296.196280	2.346661	3.419576	1452
PV08|PV08_00147T0	PV08|PV08_07588T0	0.456675	4.076789	0.112018	1003.542458	229.457542	1.003922	3.391102	1320
PV08|PV08_00148T0	PV08|PV08_00378T0	0.662481	3.906051	0.169604	579.259434	182.740566	1.285688	4.321033	831
PV08|PV08_00152T0	PV08|PV08_11499T0	0.662397	2.420002	0.273718	1239.005244	416.994756	1.205624	3.314930	1746
PV08|PV08_00153T0	PV08|PV08_02837T0	0.694529	4.062524	0.170960	761.865446	225.134554	1.034539	4.388304	1398
PV08|PV08_00155T0	PV08|PV08_04327T0	0.502911	4.011756	0.125359	809.600589	210.399411	0.637400	3.680083	1050
PV08|PV08_00156T0	PV08|PV08_10163T0	0.610059	4.335447	0.140714	1167.047767	323.952233	1.212469	4.258441	1620
PV08|PV08_00157T0	PV08|PV08_03011T0	0.797603	1.738031	0.458912	501.931875	194.068125	2.135087	3.179477	3267
PV08|PV08_00159T0	PV08|PV08_03058T0	0.891144	4.667049	0.190944	1586.921371	504.078629	1.085248	5.404211	2403
PV08|PV08_00163T0	PV08|PV08_11503T0	0.654048	2.436114	0.268480	1181.578949	408.421051	1.711250	3.335414	1773
PV08|PV08_00166T0	PV08|PV08_02193T0	0.799726	2.924373	0.273469	1582.895407	559.104593	1.547706	4.062904	2544
PV08|PV08_00167T0	PV08|PV08_06252T0	0.597537	4.281230	0.139571	1315.639511	301.360489	1.025535	3.852202	1890
PV08|PV08_00168T0	PV08|PV08_00419T0	0.368228	4.145799	0.088819	804.427345	251.572655	0.912459	3.804494	1101
PV08|PV08_00169T0	PV08|PV08_06171T0	0.557772	4.078712	0.136752	741.953252	230.046748	1.618886	4.173256	987
PV08|PV08_00170T0	PV08|PV08_02774T0	0.574198	3.825926	0.150081	561.775502	164.224498	1.473308	3.929261	786
PV08|PV08_00173T0	PV08|PV08_10528T0	0.641755	1.941636	0.330523	1265.758017	432.241983	1.563218	2.917956	1764
PV08|PV08_00179T0	PV08|PV08_05763T0	0.694872	3.405590	0.204039	826.182013	277.817987	1.093265	4.131046	1428
PV08|PV08_00180T0	PV08|PV08_00434T0	0.526475	2.482940	0.212037	1140.412999	323.587001	1.470516	2.876734	1542
PV08|PV08_00186T0	PV08|PV08_02494T0	0.622946	2.595441	0.240015	1334.050281	429.949719	1.402067	3.311139	2379
PV08|PV08_00188T0	PV08|PV08_09820T0	0.612917	4.003777	0.153085	709.826924	208.173076	1.535120	4.145568	1275
PV08|PV08_00189T0	PV08|PV08_02627T0	0.617330	3.188727	0.193597	1094.238481	357.761519	1.301456	3.752706	1491
PV08|PV08_00191T0	PV08|PV08_08247T0	0.316728	2.064954	0.153382	863.012528	297.987472	1.776898	2.296306	1833
PV08|PV08_00193T0	PV08|PV08_08294T0	0.327579	3.598272	0.091038	457.769144	121.230856	1.859187	3.037187	756
PV08|PV08_00195T0	PV08|PV08_05970T0	0.679179	4.327631	0.156940	1167.406341	320.593659	1.028599	4.395744	1632
PV08|PV08_00197T0	PV08|PV08_07319T0	0.824388	4.285627	0.192361	1091.867862	303.132138	1.045800	4.729535	1635
PV08|PV08_00199T0	PV08|PV08_04150T0	0.736290	2.368964	0.310807	497.072447	156.927553	1.857766	3.384152	942
PV08|PV08_00201T0	PV08|PV08_06705T0	0.259644	4.125503	0.062936	940.143864	244.856136	0.969033	3.175335	1200
PV08|PV08_00209T0	PV08|PV08_10918T0	0.462434	4.255334	0.108672	1049.867404	291.132596	1.425882	3.857631	1455
PV08|PV08_00211T0	PV08|PV08_04076T0	0.629462	2.659583	0.236677	476.792342	138.207658	1.411588	3.257061	693
PV08|PV08_00220T0	PV08|PV08_01336T0	0.458791	2.908335	0.157750	2367.797865	686.202135	1.175640	3.027534	3396
PV08|PV08_00226T0	PV08|PV08_06708T0	0.502693	2.981038	0.168630	1171.939030	364.060970	2.267479	3.270323	1596
PV08|PV08_00227T0	PV08|PV08_01098T0	0.444846	2.977232	0.149416	471.728685	185.271315	0.840163	3.476907	669
PV08|PV08_00228T0	PV08|PV08_04433T0	0.416074	2.371606	0.175440	1218.560461	422.439539	1.886539	2.758449	1728
PV08|PV08_00229T0	PV08|PV08_01097T0	0.536306	2.544727	0.210752	694.666879	241.333121	1.427693	3.162440	1074
PV08|PV08_00231T0	PV08|PV08_01094T0	0.742944	4.693154	0.158304	1587.067099	521.932901	1.233035	5.161612	2436
PV08|PV08_00232T0	PV08|PV08_01095T0	0.407438	4.385941	0.092896	1102.486564	346.513436	1.396106	4.076569	1515
PV08|PV08_00233T0	PV08|PV08_01096T0	0.490471	2.781915	0.176307	1114.475447	352.524553	1.300670	3.123336	1590
PV08|PV08_00236T0	PV08|PV08_03616T0	0.838388	2.469056	0.339558	1474.083103	487.916897	1.349513	3.731724	2319
PV08|PV08_00239T0	PV08|PV08_11064T0	0.676502	3.948355	0.171338	637.655671	193.344329	1.474440	4.313240	1026
PV08|PV08_00240T0	PV08|PV08_04441T0	0.838512	4.180194	0.200592	819.621586	263.378414	1.204858	4.953560	1479
PV08|PV08_00241T0	PV08|PV08_12070T0	0.232222	1.596324	0.145473	553.672240	205.327760	2.153460	1.803734	2208
PV08|PV08_00242T0	PV08|PV08_12069T0	0.624038	1.801796	0.346342	1787.303987	627.696013	1.912383	2.790467	3234
PV08|PV08_00245T0	PV08|PV08_09840T0	0.512590	4.920334	0.104178	2227.413496	706.586504	1.311323	4.722283	3042
PV08|PV08_00246T0	PV08|PV08_09839T0	0.567069	4.430356	0.127996	1228.346285	367.653715	1.273632	4.371041	1656
PV08|PV08_00248T0	PV08|PV08_02736T0	0.544306	4.453951	0.122207	1252.595855	379.404145	1.178733	4.359637	1866
PV08|PV08_00249T0	PV08|PV08_11931T0	0.419611	4.462475	0.094031	1290.259275	383.740725	1.121126	4.039140	1842
PV08|PV08_00250T0	PV08|PV08_06394T0	1.124607	2.294043	0.490229	2005.608132	673.391868	1.337433	4.255668	3222
PV08|PV08_00252T0	PV08|PV08_04874T0	0.280383	3.149329	0.089029	316.902885	73.097115	1.218808	2.454315	723
PV08|PV08_00253T0	PV08|PV08_05045T0	0.744609	2.520521	0.295419	722.873187	234.126813	1.498438	3.537239	990
PV08|PV08_00255T0	PV08|PV08_05170T0	0.413363	4.220632	0.097939	856.031103	277.968897	1.171456	4.039831	1164
PV08|PV08_00257T0	PV08|PV08_03984T0	0.623252	4.086993	0.152497	814.399246	232.600754	1.235607	4.178263	1245
PV08|PV08_00258T0	PV08|PV08_10785T0	1.061022	2.663802	0.398311	2006.829636	618.170364	1.080381	4.315400	3294
PV08|PV08_00260T0	PV08|PV08_11161T0	0.851582	5.079130	0.167663	2801.792364	873.207636	1.320232	5.568238	4827
PV08|PV08_00262T0	PV08|PV08_02363T0	0.217032	4.206018	0.051600	1071.395087	272.604913	1.281957	3.078366	1359
PV08|PV08_00269T0	PV08|PV08_08976T0	0.198009	4.351206	0.045507	980.169109	330.830891	1.960415	3.738205	1341
PV08|PV08_00272T0	PV08|PV08_08221T0	0.818083	2.725192	0.300193	1665.524923	560.475077	1.324010	3.894799	2490
PV08|PV08_00282T0	PV08|PV08_11211T0	0.928713	2.556971	0.363208	651.920402	251.079598	1.824999	4.144353	1047
PV08|PV08_00286T0	PV08|PV08_11162T0	0.503058	4.452412	0.112986	1277.373773	378.626227	1.200092	4.218104	1725
PV08|PV08_00291T0	PV08|PV08_01000T0	0.384167	3.816086	0.100670	719.916113	162.083887	1.211566	3.044538	909
PV08|PV08_00293T0	PV08|PV08_06088T0	0.822085	1.498842	0.548480	1075.961522	472.038478	5.256313	3.085355	2163
PV08|PV08_00298T0	PV08|PV08_03345T0	0.863639	4.755273	0.181617	1940.997608	567.002392	1.238002	5.230349	4413
PV08|PV08_00300T0	PV08|PV08_02611T0	0.881334	4.249676	0.207389	1296.823418	404.176582	1.221724	5.045069	2262
PV08|PV08_00304T0	PV08|PV08_06299T0	0.363145	4.291664	0.084616	1155.417698	305.582302	0.910290	3.554499	1509
PV08|PV08_00305T0	PV08|PV08_06296T0	0.427589	2.375554	0.179996	536.942384	186.057616	0.684641	2.786642	777
PV08|PV08_00307T0	PV08|PV08_02057T0	0.373418	4.376753	0.085318	1334.705906	342.294094	1.480652	3.571627	1755
PV08|PV08_00308T0	PV08|PV08_05190T0	0.452785	2.157329	0.209882	1194.661341	410.338659	1.731544	2.665720	1620
PV08|PV08_00309T0	PV08|PV08_05054T0	0.399982	4.312996	0.092739	1152.601612	314.398388	1.244487	3.715785	1620
PV08|PV08_00311T0	PV08|PV08_02420T0	0.484119	4.377268	0.110598	1103.470455	342.529545	1.583158	4.218993	1563
PV08|PV08_00313T0	PV08|PV08_06567T0	0.298631	2.173970	0.137367	1081.407241	355.592759	1.082038	2.288078	1488
PV08|PV08_00315T0	PV08|PV08_06446T0	0.774479	4.560703	0.169816	1443.560773	437.439227	1.321767	4.964973	2445
PV08|PV08_00317T0	PV08|PV08_08280T0	0.378402	3.488613	0.108468	477.259749	104.740251	0.752649	2.814402	594
PV08|PV08_00321T0	PV08|PV08_07658T0	0.994296	4.985287	0.199446	2586.492173	770.507827	1.340442	5.730958	3810
PV08|PV08_00327T0	PV08|PV08_06062T0	0.751993	3.996424	0.188166	690.857973	206.142027	0.927450	4.492813	1236
PV08|PV08_00330T0	PV08|PV08_06670T0	0.633334	4.131917	0.153279	956.040967	246.959033	1.064583	4.054632	1257
PV08|PV08_00335T0	PV08|PV08_07340T0	0.588639	4.462643	0.131904	1140.173470	383.826530	1.560316	4.692976	1770
PV08|PV08_00339T0	PV08|PV08_07440T0	0.644489	1.946940	0.331026	1906.172669	712.827331	1.543259	2.996952	3921
PV08|PV08_00354T0	PV08|PV08_04450T0	0.494007	1.863629	0.265078	745.877139	268.122861	1.831533	2.568491	2235
PV08|PV08_00358T0	PV08|PV08_01427T0	1.026958	4.465033	0.230000	1309.948329	385.051671	1.187726	5.423949	2556
PV08|PV08_00365T0	PV08|PV08_07376T0	0.244316	4.230089	0.057757	891.503801	281.496199	1.854595	3.602461	1212
PV08|PV08_00366T0	PV08|PV08_07094T0	0.714874	2.578990	0.277191	618.533881	194.466119	1.766700	3.482287	1947
PV08|PV08_00370T0	PV08|PV08_05574T0	0.626464	2.704413	0.231645	1080.973387	410.026613	1.194699	3.593706	2250
PV08|PV08_00372T0	PV08|PV08_10779T0	0.885524	3.034553	0.291814	1155.167488	404.832512	1.484797	4.329642	1941
PV08|PV08_00376T0	PV08|PV08_00999T0	0.351362	4.302596	0.081663	1363.931130	310.068870	1.292298	3.249704	1707
PV08|PV08_00377T0	PV08|PV08_00609T0	0.578755	3.952869	0.146414	711.488278	194.511722	1.337433	3.909460	978
PV08|PV08_00379T0	PV08|PV08_03296T0	0.618138	3.953591	0.156349	627.300924	194.699076	0.765202	4.224523	909
PV08|PV08_00380T0	PV08|PV08_07292T0	0.701839	4.012450	0.174915	752.405876	210.594124	1.289020	4.277463	1032
PV08|PV08_00381T0	PV08|PV08_10791T0	0.697462	4.521491	0.154255	1276.843760	415.156240	1.643857	4.907227	1977
PV08|PV08_00386T0	PV08|PV08_07968T0	0.448999	4.363966	0.102888	1031.492327	336.507673	0.996060	4.236068	1512
PV08|PV08_00390T0	PV08|PV08_07931T0	0.506906	2.580153	0.196464	1837.397158	649.602842	1.584124	3.145311	4293
PV08|PV08_00393T0	PV08|PV08_10515T0	0.515669	4.668873	0.110448	1531.693832	505.306168	1.468177	4.637788	2082
PV08|PV08_00394T0	PV08|PV08_10520T0	0.974385	4.278192	0.227756	1196.014540	441.985460	1.384785	5.597578	1785
PV08|PV08_00395T0	PV08|PV08_06345T0	0.663209	2.044213	0.324432	1080.237835	401.762165	1.645014	3.112775	1545
PV08|PV08_00398T0	PV08|PV08_05839T0	0.681182	4.441302	0.153374	1255.941337	373.058663	1.214051	4.626871	1683
PV08|PV08_00399T0	PV08|PV08_10522T0	0.282865	4.141702	0.068297	742.797844	250.202156	1.723426	3.765482	999
PV08|PV08_00400T0	PV08|PV08_10521T0	0.156320	2.567694	0.060879	632.958086	216.041914	1.573531	2.309800	906
PV08|PV08_00412T0	PV08|PV08_03649T0	0.673139	4.288467	0.156965	1291.717677	304.282323	1.071907	4.087238	1827
PV08|PV08_00414T0	PV08|PV08_05862T0	0.506495	1.987192	0.254880	1348.273741	445.726259	1.958436	2.623140	1851
PV08|PV08_00417T0	PV08|PV08_08692T0	0.743186	2.583156	0.287705	1031.938969	390.061031	1.477619	3.743694	1644
PV08|PV08_00424T0	PV08|PV08_11864T0	0.386674	4.208048	0.091889	944.656185	273.343815	1.130920	3.732803	1653
PV08|PV08_00426T0	PV08|PV08_07868T0	0.625246	2.867182	0.218070	1556.458622	507.541378	1.162102	3.529627	2286
PV08|PV08_00430T0	PV08|PV08_03348T0	1.069505	2.514438	0.425346	887.176484	318.823516	1.611475	4.354482	1539
PV08|PV08_00431T0	PV08|PV08_05434T0	0.853708	4.044742	0.211066	2009.941288	648.058712	1.118644	4.895185	3147
PV08|PV08_00433T0	PV08|PV08_02671T0	0.266035	4.491508	0.059231	1257.113179	398.886821	1.405012	3.851520	1677
PV08|PV08_00435T0	PV08|PV08_03347T0	0.535817	3.957512	0.135392	677.280437	195.719563	1.080966	3.908801	957
PV08|PV08_00438T0	PV08|PV08_00567T0	0.733801	3.984386	0.184169	751.140251	202.859749	1.015255	4.275029	1485
PV08|PV08_00445T0	PV08|PV08_09437T0	0.499455	4.597176	0.108644	1451.762062	459.237938	1.350414	4.452570	2529
PV08|PV08_00446T0	PV08|PV08_09436T0	0.300387	4.817397	0.062355	2039.031572	615.968428	1.633155	4.045043	2790
PV08|PV08_00448T0	PV08|PV08_05268T0	0.643107	2.741312	0.234598	1108.533064	400.466936	1.478885	3.599820	1920
PV08|PV08_00451T0	PV08|PV08_06950T0	0.581867	1.999095	0.291065	664.987052	211.012948	1.032232	2.769757	1086
PV08|PV08_00454T0	PV08|PV08_04961T0	0.293430	3.845034	0.076314	950.537689	168.462311	0.945856	2.484342	1155
PV08|PV08_00466T0	PV08|PV08_02126T0	0.715919	3.175215	0.225471	1396.237245	412.762755	1.424899	3.831184	2214
PV08|PV08_00470T0	PV08|PV08_00606T0	0.726344	2.154042	0.337200	1144.652870	373.347130	1.296731	3.232444	1551
PV08|PV08_00471T0	PV08|PV08_11584T0	0.473580	4.237799	0.111751	960.595328	284.404672	0.948216	4.000406	1518
PV08|PV08_00482T0	PV08|PV08_09179T0	0.501077	3.799696	0.131873	531.419620	158.580380	1.210096	3.777562	765
PV08|PV08_00489T0	PV08|PV08_07481T0	0.475702	4.230713	0.112440	915.269560	281.730440	1.216561	4.078486	2553
PV08|PV08_00490T0	PV08|PV08_06729T0	0.744476	2.148891	0.346446	601.270600	211.729400	1.419593	3.330682	2094
PV08|PV08_00493T0	PV08|PV08_10827T0	0.500898	4.000864	0.125198	611.634088	207.365912	1.088321	4.161206	1509
PV08|PV08_00495T0	PV08|PV08_09400T0	0.377393	4.108062	0.091866	876.772367	239.227633	0.945021	3.531317	1209
PV08|PV08_00497T0	PV08|PV08_07955T0	0.729058	2.848534	0.255941	735.269850	245.730150	0.935199	3.779893	1059
PV08|PV08_00499T0	PV08|PV08_11599T0	0.695385	4.432811	0.156872	1191.140720	368.859280	1.265752	4.737280	1842
PV08|PV08_00500T0	PV08|PV08_11956T0	0.625930	4.543004	0.137779	1234.762914	427.237086	1.722770	4.898583	2769
PV08|PV08_00501T0	PV08|PV08_03013T0	0.584633	3.997193	0.146261	750.646425	206.353575	1.150081	3.961403	987
PV08|PV08_00502T0	PV08|PV08_08235T0	0.742313	4.520693	0.164203	1328.285322	414.714678	1.376079	4.923926	2223
PV08|PV08_00503T0	PV08|PV08_11533T0	0.515385	3.677617	0.140141	2339.698033	819.301967	1.546151	4.006575	3411
PV08|PV08_00504T0	PV08|PV08_05571T0	0.188980	2.389622	0.079084	673.577526	241.422474	2.361258	2.308857	921
PV08|PV08_00506T0	PV08|PV08_08696T0	0.806799	1.897253	0.425246	924.687970	302.312030	1.498998	3.226405	1509
PV08|PV08_00510T0	PV08|PV08_03405T0	0.589774	4.191561	0.140705	971.599459	267.400541	1.023487	4.101330	1788
PV08|PV08_00514T0	PV08|PV08_09493T0	0.708711	5.647120	0.125499	5754.838483	1862.161517	1.159041	5.748076	7962
PV08|PV08_00519T0	PV08|PV08_08587T0	0.531825	2.148042	0.247586	624.944245	263.055755	1.401454	3.031810	957
PV08|PV08_00521T0	PV08|PV08_02294T0	0.922514	4.281911	0.215444	928.366038	301.633962	1.344872	5.239025	1779
PV08|PV08_00524T0	PV08|PV08_05004T0	0.754967	2.386236	0.316384	782.869165	276.130835	1.334674	3.540946	1623
PV08|PV08_00530T0	PV08|PV08_02501T0	0.697466	2.752587	0.253386	598.700930	199.299070	1.231303	3.632187	888
PV08|PV08_00533T0	PV08|PV08_09148T0	0.676844	2.592492	0.261078	1245.770722	377.229278	1.069744	3.366277	1776
PV08|PV08_00537T0	PV08|PV08_03308T0	0.662855	2.663472	0.248869	1133.677404	375.322596	1.744476	3.481363	1548
PV08|PV08_00546T0	PV08|PV08_05633T0	0.766412	3.180097	0.241003	1236.694158	422.305842	1.251260	4.142479	3906
PV08|PV08_00548T0	PV08|PV08_02733T0	0.865447	2.462929	0.351389	2168.415797	765.584203	1.526428	3.846860	3846
PV08|PV08_00550T0	PV08|PV08_06599T0	0.206001	1.379917	0.149285	940.675213	310.324787	2.009495	1.491613	1905
PV08|PV08_00553T0	PV08|PV08_11339T0	0.608564	4.428862	0.137409	1103.078056	366.921944	1.578355	4.686409	1614
PV08|PV08_00560T0	PV08|PV08_01376T0	0.771465	4.568975	0.168849	1372.709769	442.290231	1.361879	5.090595	2196
PV08|PV08_00561T0	PV08|PV08_08519T0	0.404721	3.694616	0.109543	459.446585	137.553415	1.625613	3.488215	636
PV08|PV08_00562T0	PV08|PV08_03508T0	0.741543	2.510786	0.295343	1005.335696	350.664304	1.624846	3.597218	1974
PV08|PV08_00563T0	PV08|PV08_06421T0	1.038064	2.085546	0.497742	1134.400588	398.599412	1.235312	3.931268	2091
PV08|PV08_00564T0	PV08|PV08_08318T0	0.730299	4.626575	0.157849	1376.403152	477.596848	1.245481	5.201980	2964
PV08|PV08_00565T0	PV08|PV08_04404T0	0.335014	2.899883	0.115527	472.500476	172.499524	2.202859	3.062897	1236
PV08|PV08_00566T0	PV08|PV08_07937T0	0.622556	4.199286	0.148253	782.831080	270.168920	1.771454	4.620720	1125
