SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
PV10|PV10_00089T0	PV10|PV10_04022T0	0.806904	2.392006	0.337334	721.814961	274.185039	1.255459	3.729782	1320
PV10|PV10_00094T1	PV10|PV10_00094T0	0.000000	0.000000	99.000000	2017.330856	919.669144	4.600000	0.000000	2937
PV10|PV10_00095T0	PV10|PV10_05899T0	0.494416	4.291628	0.115205	951.432448	305.567552	1.331031	4.252472	1398
PV10|PV10_00100T2	PV10|PV10_00100T1	0.000000	0.000000	99.000000	502.723393	193.276607	4.600000	0.000000	696
PV10|PV10_00102T2	PV10|PV10_00102T1	0.167463	0.280310	0.597420	243.109015	71.890985	0.658641	0.579653	336
PV10|PV10_00109T0	PV10|PV10_07979T0	0.763677	4.563226	0.167355	1640.086816	438.913184	1.130695	4.697485	2526
PV10|PV10_00110T0	PV10|PV10_06203T0	0.779323	4.172589	0.186772	948.278869	260.721131	1.216352	4.533245	1344
PV10|PV10_00114T0	PV10|PV10_06173T0	0.852283	3.005798	0.283546	2031.583313	695.416687	1.110469	4.204363	3042
PV10|PV10_00115T1	PV10|PV10_00115T0	0.000000	0.000000	99.000000	763.911426	301.088574	4.600000	0.000000	1065
PV10|PV10_00118T0	PV10|PV10_00598T1	0.733664	2.049312	0.358005	1229.545161	372.454839	1.742357	3.118631	2805
PV10|PV10_00126T1	PV10|PV10_00126T0	0.153138	0.179635	0.852494	310.721890	94.278110	0.678222	0.477917	405
PV10|PV10_00130T0	PV10|PV10_08459T0	0.429822	4.732531	0.090823	1750.932570	550.067430	1.135367	4.375229	2496
PV10|PV10_00132T0	PV10|PV10_00301T0	0.875686	2.522680	0.347125	620.874778	225.125222	1.197797	3.941881	972
PV10|PV10_00133T0	PV10|PV10_07274T0	0.808914	4.731519	0.170963	1748.674366	549.325634	1.452342	5.239779	3699
PV10|PV10_00134T1	PV10|PV10_00134T0	0.010017	0.008284	1.209309	1691.762027	627.237973	2.296742	0.028646	3036
PV10|PV10_00137T4	PV10|PV10_00137T2	0.000000	0.000000	99.000000	877.294344	412.705656	4.600000	0.000000	1461
PV10|PV10_00137T1	PV10|PV10_00137T0	0.000000	0.000000	99.000000	994.631286	466.368714	4.600000	0.000000	1461
PV10|PV10_00139T0	PV10|PV10_01713T0	0.809809	2.368237	0.341946	665.604209	231.395791	1.767316	3.635492	1047
PV10|PV10_00140T0	PV10|PV10_01649T0	0.519204	3.637359	0.142742	1208.090996	399.909004	1.448295	3.884065	1830
PV10|PV10_00141T0	PV10|PV10_09233T0	0.516095	1.841203	0.280303	1338.900787	485.099213	1.308902	2.605537	1962
PV10|PV10_00144T0	PV10|PV10_01659T0	0.294303	3.054748	0.096343	325.267295	58.732705	0.960710	2.149538	708
PV10|PV10_00149T1	PV10|PV10_00149T0	0.000000	0.000000	99.000000	587.823637	243.176363	4.600000	0.000000	960
PV10|PV10_00151T1	PV10|PV10_00151T0	0.000000	0.000000	99.000000	874.207562	355.792438	4.600000	0.000000	1230
PV10|PV10_00153T0	PV10|PV10_08024T0	0.523036	2.988350	0.175025	1373.115240	417.884760	1.257543	3.294765	2766
PV10|PV10_00156T0	PV10|PV10_03155T0	0.881663	2.219477	0.397239	1259.272017	414.727983	1.771479	3.639306	2112
PV10|PV10_00157T0	PV10|PV10_02224T0	0.579147	3.885172	0.149066	749.276531	177.723469	0.937184	3.638923	1038
PV10|PV10_00161T0	PV10|PV10_04752T1	0.463661	4.575210	0.101342	1360.017653	445.982347	1.111591	4.436961	1845
PV10|PV10_00164T0	PV10|PV10_02984T0	0.875915	2.368286	0.369852	1977.868949	617.131051	1.185444	3.692470	3501
PV10|PV10_00170T0	PV10|PV10_08395T0	0.539016	2.708633	0.198999	538.552567	193.447433	1.488840	3.337158	795
PV10|PV10_00175T1	PV10|PV10_00175T0	0.114844	0.227524	0.504757	305.448035	90.551965	0.742154	0.421832	480
PV10|PV10_00176T0	PV10|PV10_07672T0	0.537053	4.816932	0.111493	2081.413071	615.586929	1.243886	4.541790	3159
PV10|PV10_00179T0	PV10|PV10_07310T0	0.795169	4.450090	0.178686	1137.544490	377.455510	1.390255	5.117330	1752
PV10|PV10_00181T0	PV10|PV10_06195T0	0.603355	3.131021	0.192702	2348.948283	798.051717	1.609249	3.733046	3252
PV10|PV10_00185T0	PV10|PV10_09180T0	0.460133	4.254215	0.108159	843.301550	290.698450	1.205332	4.298214	1251
PV10|PV10_00187T0	PV10|PV10_08001T0	0.721528	4.946515	0.145866	2541.312467	731.687533	1.298448	4.998104	4713
PV10|PV10_00192T0	PV10|PV10_05626T0	0.421668	4.126166	0.102194	876.927414	245.072586	1.164652	3.692467	1149
PV10|PV10_00193T0	PV10|PV10_01226T0	0.518578	3.204199	0.161843	228.316119	71.683881	0.937501	3.480893	348
PV10|PV10_00197T0	PV10|PV10_05551T0	0.316008	4.302959	0.073440	1117.781102	310.218898	1.261998	3.546400	1575
PV10|PV10_00204T0	PV10|PV10_03478T0	0.761470	5.193417	0.146622	3357.057836	1016.942164	1.184816	5.375653	5682
PV10|PV10_00209T1	PV10|PV10_00209T0	0.000000	0.000000	99.000000	816.513830	350.486170	4.600000	0.000000	1221
PV10|PV10_00210T0	PV10|PV10_02583T0	0.494634	4.421666	0.111866	1151.581675	363.418325	1.439164	4.309952	1620
PV10|PV10_00217T0	PV10|PV10_03854T0	0.290436	1.876012	0.154815	527.653245	195.346755	2.420272	2.156523	828
PV10|PV10_00218T0	PV10|PV10_06535T0	0.997048	2.205009	0.452174	1565.739145	507.260855	1.425688	3.877903	2259
PV10|PV10_00219T0	PV10|PV10_06737T0	0.535768	4.245064	0.126210	978.826693	287.173307	1.339136	4.131500	1344
PV10|PV10_00221T0	PV10|PV10_04352T0	0.818650	2.380738	0.343864	1138.575915	379.424085	1.468719	3.627282	1866
PV10|PV10_00223T0	PV10|PV10_04317T1	0.604786	4.699031	0.128704	1831.961054	526.038946	1.234382	4.554475	2496
PV10|PV10_00225T0	PV10|PV10_02159T0	0.542269	2.081379	0.260534	1071.109442	377.890558	1.338722	2.830980	1509
PV10|PV10_00230T0	PV10|PV10_07721T0	0.425853	4.442127	0.095867	1168.530511	373.469489	1.401993	4.195761	1674
PV10|PV10_00232T0	PV10|PV10_03468T0	1.020627	4.753008	0.214733	1825.707037	565.292963	1.469657	5.709169	4962
PV10|PV10_00233T0	PV10|PV10_06936T0	0.411487	4.216690	0.097585	902.488184	276.511816	1.183509	3.911773	2535
PV10|PV10_00234T0	PV10|PV10_05753T0	0.819481	2.015312	0.406627	716.958779	249.041221	1.347252	3.383322	1089
PV10|PV10_00236T0	PV10|PV10_00414T0	0.748216	1.758323	0.425528	1132.693098	442.306902	3.410855	3.095653	1842
PV10|PV10_00244T0	PV10|PV10_03571T0	0.782679	4.669937	0.167600	1653.976743	506.023257	1.258513	5.080042	2943
PV10|PV10_00248T0	PV10|PV10_07191T0	0.677462	4.056358	0.167012	787.708753	223.291247	1.081106	4.271192	1296
PV10|PV10_00258T0	PV10|PV10_07042T0	0.671036	3.546451	0.189213	1553.855820	519.144180	1.470168	4.173389	2274
PV10|PV10_00262T0	PV10|PV10_00150T0	0.632054	3.095433	0.204189	920.761915	297.238085	1.223440	3.699635	2526
PV10|PV10_00264T2	PV10|PV10_00264T1	0.009294	0.020037	0.463832	1064.735738	312.264262	0.897556	0.035190	1392
PV10|PV10_00265T0	PV10|PV10_02302T0	0.758274	4.404517	0.172158	1210.797087	355.202913	1.400532	4.755963	1692
PV10|PV10_00266T1	PV10|PV10_00266T0	0.008882	0.006936	1.280494	981.583849	338.416151	2.010540	0.025149	1632
PV10|PV10_00267T0	PV10|PV10_05936T0	0.829273	3.421914	0.242342	998.327075	330.672925	0.974094	4.423069	1479
PV10|PV10_00268T0	PV10|PV10_06339T0	0.582094	2.308870	0.252112	1196.440572	393.559428	1.097821	3.028524	1677
PV10|PV10_00271T0	PV10|PV10_02054T0	0.481925	2.583924	0.186509	636.671729	212.328271	1.625242	3.022856	966
PV10|PV10_00275T0	PV10|PV10_02186T0	0.722725	2.488366	0.290442	899.649175	270.350825	1.283421	3.392129	1449
PV10|PV10_00276T6	PV10|PV10_00276T4	0.000000	0.000000	99.000000	603.014216	251.985784	4.600000	0.000000	855
PV10|PV10_00276T1	PV10|PV10_00276T2	0.000000	0.000000	99.000000	634.310210	265.689790	4.600000	0.000000	900
PV10|PV10_00278T0	PV10|PV10_08341T1	0.629908	3.813689	0.165170	562.133717	175.866283	1.052079	4.165821	783
PV10|PV10_00283T0	PV10|PV10_06616T0	0.862835	3.980720	0.216754	647.129517	201.870483	1.110116	4.812565	1011
PV10|PV10_00284T0	PV10|PV10_06841T0	0.776841	4.357835	0.178263	995.231741	333.768259	1.354313	5.028541	1452
PV10|PV10_00286T0	PV10|PV10_01043T0	0.557847	4.518639	0.123455	1236.419699	413.580301	0.958670	4.651914	1890
PV10|PV10_00291T0	PV10|PV10_06156T0	0.717905	4.432801	0.161953	1089.145803	368.854197	1.503881	4.973170	1635
PV10|PV10_00298T0	PV10|PV10_02847T0	0.633790	2.153276	0.294338	859.872200	316.127800	1.751054	3.126757	1398
PV10|PV10_00302T0	PV10|PV10_06923T0	0.596364	1.983199	0.300708	581.827885	168.172115	1.072035	2.722000	840
PV10|PV10_00308T0	PV10|PV10_07726T0	0.773552	2.608237	0.296580	544.314371	181.685629	1.605688	3.698076	789
PV10|PV10_00311T0	PV10|PV10_08292T0	0.892320	4.154642	0.214777	870.443440	254.556560	1.076594	4.891481	1620
PV10|PV10_00312T2	PV10|PV10_00312T1	0.000000	0.000000	99.000000	1524.649695	656.350305	4.600000	0.000000	2385
PV10|PV10_00315T0	PV10|PV10_02174T0	0.539191	2.332223	0.231192	1230.748907	359.251093	1.290735	2.832948	1800
PV10|PV10_00325T0	PV10|PV10_06892T0	0.534055	4.055439	0.131689	694.982209	223.017791	1.531929	4.168607	1074
PV10|PV10_00328T0	PV10|PV10_05357T0	0.848647	1.895959	0.447608	732.218135	254.781865	1.742573	3.356993	1260
PV10|PV10_00331T0	PV10|PV10_05100T0	0.744610	2.429056	0.306543	876.550917	305.449083	1.716743	3.539699	1254
PV10|PV10_00335T0	PV10|PV10_04263T0	0.388286	3.310250	0.117298	298.221836	91.778164	1.540005	3.227722	423
PV10|PV10_00339T0	PV10|PV10_00507T0	0.719752	4.189628	0.171794	789.287734	266.712266	1.630836	4.788398	1182
PV10|PV10_00340T0	PV10|PV10_02839T0	0.840850	3.033307	0.277206	1225.802235	436.197765	1.017767	4.248805	1998
PV10|PV10_00341T0	PV10|PV10_01338T0	0.756180	4.456827	0.169668	1272.138384	380.861616	1.079975	4.826498	2559
PV10|PV10_00344T1	PV10|PV10_00344T0	0.000000	0.000000	99.000000	1075.891798	442.108202	4.600000	0.000000	1518
PV10|PV10_00345T1	PV10|PV10_00345T0	0.017220	0.025069	0.686902	1219.297412	334.702588	0.600969	0.056731	1563
PV10|PV10_00346T2	PV10|PV10_00346T1	0.000000	0.000000	99.000000	3868.459228	1651.540772	4.600000	0.000000	5586
PV10|PV10_00347T0	PV10|PV10_06270T0	0.780506	3.800087	0.205392	549.337026	158.662974	0.993782	4.371584	831
PV10|PV10_00349T1	PV10|PV10_00349T0	0.000000	0.000000	99.000000	1238.026735	615.973265	4.600000	0.000000	1854
PV10|PV10_00350T3	PV10|PV10_00350T2	0.000000	0.000000	99.000000	1456.250447	643.749553	4.600000	0.000000	2100
PV10|PV10_00350T0	PV10|PV10_00350T1	0.000000	0.000000	99.000000	1504.392714	658.607286	4.600000	0.000000	2163
PV10|PV10_00352T0	PV10|PV10_08268T0	0.877369	3.441784	0.254917	1294.555805	415.444195	1.240438	4.501179	2283
PV10|PV10_00354T0	PV10|PV10_02650T0	0.664018	2.282709	0.290890	1096.965259	397.034741	1.633805	3.282570	1602
PV10|PV10_00355T0	PV10|PV10_06016T0	0.526314	4.390419	0.119878	1148.411441	348.588559	1.375040	4.278307	1800
PV10|PV10_00356T0	PV10|PV10_03694T0	0.245763	3.261424	0.075354	583.038099	211.961901	1.617058	3.149384	993
PV10|PV10_00357T0	PV10|PV10_07225T0	0.805221	4.290109	0.187692	1069.050901	304.949099	1.332113	4.735998	1608
PV10|PV10_00358T0	PV10|PV10_05429T0	0.638287	2.730357	0.233774	514.976912	166.023088	1.224179	3.444958	4974
PV10|PV10_00360T0	PV10|PV10_04724T0	0.553255	2.520407	0.219510	622.447356	217.552644	1.472328	3.188190	915
PV10|PV10_00361T1	PV10|PV10_00361T0	0.000000	0.000000	99.000000	2094.388507	911.611493	4.600000	0.000000	3939
PV10|PV10_00362T3	PV10|PV10_00362T1	0.000000	0.000000	99.000000	845.477343	381.522657	4.600000	0.000000	1650
PV10|PV10_00363T0	PV10|PV10_00485T0	0.573576	3.999038	0.143428	784.775877	253.224123	1.584483	4.227691	1080
PV10|PV10_00364T0	PV10|PV10_01965T0	0.361951	4.259358	0.084978	967.301105	292.698895	1.147960	3.801966	1353
PV10|PV10_00365T0	PV10|PV10_07402T0	0.744267	2.406507	0.309273	1129.176299	421.823701	1.504773	3.589033	2049
PV10|PV10_00368T0	PV10|PV10_00764T0	0.476289	2.366218	0.201287	622.985479	214.014521	1.097078	2.878588	858
PV10|PV10_00369T2	PV10|PV10_00369T0	0.000000	0.020007	0.000010	396.573040	101.426960	1.705819	0.012224	516
PV10|PV10_00370T0	PV10|PV10_05203T0	0.878559	2.240139	0.392189	1143.841668	362.158332	1.237928	3.617962	1647
PV10|PV10_00372T1	PV10|PV10_00372T0	0.000000	0.000000	99.000000	707.483491	306.516509	4.600000	0.000000	1014
PV10|PV10_00373T2	PV10|PV10_00373T1	0.000000	0.000000	99.000000	2307.446483	1088.553517	4.600000	0.000000	3717
PV10|PV10_00374T0	PV10|PV10_04718T0	1.087364	3.180246	0.341912	1422.256980	452.743020	1.187156	4.778153	2376
PV10|PV10_00376T1	PV10|PV10_00376T0	0.000575	0.000000	99.000000	1740.553636	713.446364	4.600000	0.001223	2562
PV10|PV10_00387T0	PV10|PV10_05566T0	0.640368	3.145247	0.203599	1014.492440	335.507560	1.166618	3.788672	1401
PV10|PV10_00390T2	PV10|PV10_00390T1	0.000000	0.000000	99.000000	1080.617318	479.382682	4.600000	0.000000	1743
PV10|PV10_00391T0	PV10|PV10_09138T0	0.672927	3.134747	0.214667	802.877450	262.122550	1.248135	3.836523	1143
PV10|PV10_00397T0	PV10|PV10_07952T0	0.971576	3.531648	0.275106	1974.208381	617.791619	1.253065	4.745274	3339
PV10|PV10_00399T0	PV10|PV10_02788T0	0.381854	5.162561	0.073966	2822.046783	975.953217	1.493509	4.830985	4134
PV10|PV10_00400T0	PV10|PV10_07834T0	0.778337	4.190501	0.185738	872.976959	267.023041	1.417528	4.732713	1338
PV10|PV10_00405T1	PV10|PV10_00405T0	0.000000	0.000000	99.000000	895.487298	367.512702	4.600000	0.000000	1602
PV10|PV10_00408T0	PV10|PV10_01667T0	0.794045	3.000732	0.264617	1568.157354	531.842646	1.467526	4.058722	2277
PV10|PV10_00409T0	PV10|PV10_01946T0	0.317188	4.147538	0.076476	797.843440	252.156560	1.397514	3.711128	1068
PV10|PV10_00412T1	PV10|PV10_00412T0	0.000000	0.000000	99.000000	1102.959709	454.040291	4.600000	0.000000	1761
PV10|PV10_00413T0	PV10|PV10_08632T0	0.506010	4.203170	0.120388	820.428006	271.571994	1.273007	4.276396	1341
PV10|PV10_00415T0	PV10|PV10_02048T0	0.930229	5.126159	0.181467	2715.284423	929.715577	1.320270	6.001404	4386
PV10|PV10_00416T0	PV10|PV10_04320T0	0.574019	3.675144	0.156190	1459.278364	529.721636	1.190288	4.199785	2100
PV10|PV10_00418T0	PV10|PV10_01023T0	0.544826	4.536876	0.120088	1280.239752	423.760248	1.450691	4.612774	1833
PV10|PV10_00420T2	PV10|PV10_00420T1	0.000000	0.000000	99.000000	969.562385	392.437615	4.600000	0.000000	1362
PV10|PV10_00421T1	PV10|PV10_00421T0	0.012445	0.018533	0.671512	3173.319879	975.680121	1.165676	0.041631	4359
PV10|PV10_00423T0	PV10|PV10_01488T0	0.541638	3.563671	0.151989	418.235176	115.764824	1.153960	3.590336	576
PV10|PV10_00424T0	PV10|PV10_06397T0	0.658371	2.507342	0.262577	1420.620155	457.379845	1.210997	3.326044	2076
PV10|PV10_00425T0	PV10|PV10_08195T0	0.581435	4.415529	0.131680	1109.543349	360.456651	1.437272	4.564764	1518
PV10|PV10_00426T0	PV10|PV10_06990T0	0.561326	4.029604	0.139301	717.533620	215.466380	1.236425	4.086864	1020
PV10|PV10_00427T1	PV10|PV10_00427T0	0.000000	0.000000	99.000000	594.951808	296.048192	4.600000	0.000000	891
PV10|PV10_00430T0	PV10|PV10_08455T0	0.298108	3.062566	0.097339	1343.767061	462.232939	1.063166	3.016955	1836
PV10|PV10_00434T0	PV10|PV10_07897T0	0.780144	3.469658	0.224848	323.873607	102.126393	0.649000	4.274731	537
PV10|PV10_00438T1	PV10|PV10_00438T0	0.000000	0.000000	99.000000	661.154590	280.845410	4.600000	0.000000	1221
PV10|PV10_00439T0	PV10|PV10_04683T0	0.446745	2.531608	0.176467	298.232198	115.767802	2.941314	3.089221	1512
PV10|PV10_00443T0	PV10|PV10_07784T0	0.467113	4.386135	0.106498	1225.397136	346.602864	1.164093	3.993599	1611
PV10|PV10_00444T1	PV10|PV10_00444T0	0.000000	0.000000	99.000000	1573.874318	697.125682	4.600000	0.000000	2271
PV10|PV10_00452T0	PV10|PV10_01274T0	0.606706	3.792854	0.159960	1787.323306	612.676694	1.491878	4.260216	2589
PV10|PV10_00455T0	PV10|PV10_01582T0	0.593756	2.166843	0.274019	514.632642	196.367358	1.483622	3.084656	942
PV10|PV10_00461T3	PV10|PV10_00461T2	0.000000	0.000000	99.000000	376.668098	172.331902	4.600000	0.000000	549
PV10|PV10_00461T1	PV10|PV10_00461T0	0.000000	0.000000	99.000000	409.476657	187.523343	4.600000	0.000000	726
PV10|PV10_00471T1	PV10|PV10_00471T0	0.000000	0.000000	99.000000	1024.500173	460.499827	4.600000	0.000000	1791
PV10|PV10_00474T0	PV10|PV10_03726T0	0.390684	4.525108	0.086337	1349.837056	417.162944	1.305795	4.100283	1782
PV10|PV10_00475T0	PV10|PV10_06231T0	0.992093	1.873956	0.529411	882.760396	296.239604	1.630260	3.641018	1440
PV10|PV10_00476T0	PV10|PV10_03414T0	0.608529	1.854894	0.328066	286.750740	91.249260	1.740785	2.728205	393
PV10|PV10_00482T0	PV10|PV10_04908T0	0.518655	4.424294	0.117229	1348.305792	364.694208	0.932484	4.050473	1821
PV10|PV10_00483T0	PV10|PV10_07475T0	1.026610	1.597711	0.642551	1435.539948	616.460052	4.781043	3.594540	2526
PV10|PV10_00484T0	PV10|PV10_04536T0	0.892786	5.590310	0.159702	1042.231408	367.768592	1.476296	6.354107	1722
PV10|PV10_00488T0	PV10|PV10_06204T0	0.695277	1.721529	0.403872	958.800161	325.199839	1.611377	2.865591	1359
PV10|PV10_00494T0	PV10|PV10_04034T1	0.971302	6.133998	0.158347	1993.822906	631.177094	1.407330	6.637992	3123
PV10|PV10_00495T0	PV10|PV10_04031T0	0.851506	4.329003	0.196698	983.819346	321.180654	1.316903	5.122115	1602
PV10|PV10_00496T0	PV10|PV10_08694T0	0.647056	4.591702	0.140918	1617.101702	455.898298	0.971567	4.543711	2310
PV10|PV10_00498T0	PV10|PV10_07208T1	0.605834	4.082863	0.148385	947.676493	231.323507	1.121252	3.864113	1545
PV10|PV10_00504T4	PV10|PV10_00504T3	0.000000	0.000000	99.000000	928.794936	373.205064	4.600000	0.000000	1302
PV10|PV10_00504T1	PV10|PV10_00504T2	0.000000	0.000000	99.000000	1034.825847	420.174153	4.600000	0.000000	1455
PV10|PV10_00508T0	PV10|PV10_09145T0	0.579875	2.240319	0.258836	1165.901868	394.098132	1.171517	2.998043	1974
PV10|PV10_00509T0	PV10|PV10_03823T0	0.730919	4.389367	0.166520	1169.900031	348.099969	1.096879	4.709567	1626
PV10|PV10_00511T1	PV10|PV10_00511T0	0.000000	0.000000	99.000000	805.707215	352.292785	4.600000	0.000000	1158
PV10|PV10_00512T0	PV10|PV10_03485T0	0.402124	2.462010	0.163331	1166.567290	396.432710	1.369507	2.773753	1575
PV10|PV10_00513T0	PV10|PV10_06105T0	0.273272	4.286511	0.063752	1136.510245	303.489755	0.949545	3.357269	1464
PV10|PV10_00514T0	PV10|PV10_09171T0	0.614967	4.858505	0.126575	2157.327743	650.672257	1.162619	4.794849	3240
PV10|PV10_00516T0	PV10|PV10_03334T0	0.303280	2.217777	0.136750	572.177399	201.822601	0.997814	2.407471	807
PV10|PV10_00517T0	PV10|PV10_01210T0	0.721361	3.390367	0.212768	718.548529	235.451471	1.345113	4.140250	1047
PV10|PV10_00518T0	PV10|PV10_02017T0	0.908706	4.428990	0.205172	1274.015230	366.984770	1.145919	5.087893	2271
PV10|PV10_00522T0	PV10|PV10_04729T0	0.524885	4.304758	0.121931	1156.035884	310.964116	1.348962	3.978346	1779
PV10|PV10_00526T4	PV10|PV10_00526T2	0.000000	0.000000	99.000000	298.197419	112.802581	4.600000	0.000000	411
PV10|PV10_00530T0	PV10|PV10_02654T0	0.684928	2.081726	0.329019	985.209844	340.790156	1.594955	3.131742	1461
PV10|PV10_00531T0	PV10|PV10_01408T0	0.692228	3.024148	0.228900	1194.433646	401.566354	1.284782	3.836873	1746
PV10|PV10_00532T0	PV10|PV10_08497T1	0.670785	1.654329	0.405473	1131.199793	422.800207	1.866640	2.815139	1596
PV10|PV10_00534T0	PV10|PV10_04906T0	0.647030	4.413023	0.146618	1230.745411	359.254589	1.069391	4.493826	2868
PV10|PV10_00537T1	PV10|PV10_00537T0	0.010176	0.007802	1.304281	594.241935	257.758065	4.600000	0.028374	873
PV10|PV10_00538T1	PV10|PV10_00538T0	0.000833	0.000000	99.000000	1201.463717	499.536283	4.600000	0.001765	1755
PV10|PV10_00542T0	PV10|PV10_01945T0	0.246704	3.838066	0.064278	496.095686	166.904314	1.677760	3.452392	861
PV10|PV10_00543T0	PV10|PV10_07967T0	0.341757	4.020708	0.084999	837.074201	212.925799	0.724862	3.263395	1083
PV10|PV10_00544T1	PV10|PV10_00544T0	0.005725	0.008115	0.705429	3244.619774	1177.380226	2.788665	0.019083	4803
PV10|PV10_00547T0	PV10|PV10_06676T0	0.582052	2.257890	0.257786	592.703472	229.296528	1.809211	3.148579	981
PV10|PV10_00548T0	PV10|PV10_00664T0	0.787629	2.385385	0.330189	1098.459658	368.540342	1.234699	3.567053	1743
PV10|PV10_00550T0	PV10|PV10_04210T0	0.606807	4.222959	0.143692	927.167294	278.832706	1.158902	4.328634	1365
PV10|PV10_00552T0	PV10|PV10_06467T0	0.741101	4.201723	0.176380	946.951486	271.048514	1.231114	4.533639	1626
PV10|PV10_00553T0	PV10|PV10_02172T0	0.549811	2.934870	0.187337	792.758659	251.241341	0.986515	3.371345	1107
PV10|PV10_00554T0	PV10|PV10_02634T1	0.838504	4.432330	0.189179	1194.377397	368.622603	1.107404	5.058249	1842
