SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Z519|Z519_00437T0	Z519|Z519_09186T0	0.719123	2.803136	0.256542	1611.843414	557.156586	1.516890	3.763345	2496
Z519|Z519_00438T0	Z519|Z519_05511T0	0.713940	3.336931	0.213951	1047.789908	341.210092	1.914212	4.074846	1443
Z519|Z519_00439T0	Z519|Z519_03994T0	0.914397	4.379793	0.208776	1535.241644	489.758356	1.365721	5.257571	2379
Z519|Z519_00440T0	Z519|Z519_01874T0	0.508993	4.413191	0.115334	969.665354	359.334646	1.734696	4.693827	1407
Z519|Z519_00442T0	Z519|Z519_04794T0	0.648341	2.262737	0.286530	812.088180	306.911820	1.216590	3.273380	1152
Z519|Z519_00443T0	Z519|Z519_12503T0	0.181165	4.379932	0.041363	1135.251835	343.748165	1.024448	3.471119	1482
Z519|Z519_00452T0	Z519|Z519_00945T0	0.749452	1.905884	0.393231	504.354944	143.645056	1.578794	3.017411	1065
Z519|Z519_00453T0	Z519|Z519_07927T0	0.771930	1.492266	0.517287	379.566567	136.433433	1.976475	2.887174	792
Z519|Z519_00457T0	Z519|Z519_01706T0	0.475747	3.979561	0.119548	797.441196	201.558804	1.467817	3.548036	1275
Z519|Z519_00461T0	Z519|Z519_03823T0	0.471454	1.693316	0.278420	792.493000	305.507000	2.154701	2.434273	1344
Z519|Z519_00464T0	Z519|Z519_05376T0	0.937504	4.856180	0.193054	2162.341542	648.658458	1.176956	5.525299	3660
Z519|Z519_00466T0	Z519|Z519_04788T0	0.210091	3.760451	0.055868	554.504343	150.495657	1.889950	2.903947	720
Z519|Z519_00468T0	Z519|Z519_06466T0	0.775739	4.604671	0.168468	1492.150164	463.849836	1.175367	5.051219	2700
Z519|Z519_00471T0	Z519|Z519_02081T0	0.796754	2.550236	0.312424	442.179105	157.820895	2.075114	3.773944	798
Z519|Z519_00472T0	Z519|Z519_07621T0	0.799937	2.876664	0.278078	1779.908507	596.091493	1.430864	3.962840	2598
Z519|Z519_00473T0	Z519|Z519_02197T0	0.497596	4.044666	0.123025	893.162612	219.837388	1.009746	3.594617	1185
Z519|Z519_00483T0	Z519|Z519_01925T0	0.715375	2.829920	0.252790	835.105301	304.894699	1.369694	3.842739	1314
Z519|Z519_00484T0	Z519|Z519_00589T0	0.832510	4.517618	0.184281	1374.982353	413.017647	1.393503	5.051246	1950
Z519|Z519_00485T0	Z519|Z519_12083T0	0.721143	4.358423	0.165460	765.532261	230.467739	1.667709	4.688356	1329
Z519|Z519_00491T0	Z519|Z519_00664T0	0.441508	4.297792	0.102729	1071.910658	308.089342	1.286792	3.907307	1434
Z519|Z519_00495T0	Z519|Z519_12494T0	0.409886	4.303632	0.095242	1060.502610	310.497390	1.070979	3.875168	1482
Z519|Z519_00497T0	Z519|Z519_10724T0	0.800349	2.313872	0.345892	652.279776	190.720224	1.769175	3.428306	963
Z519|Z519_00498T0	Z519|Z519_05324T0	0.941209	3.701502	0.254278	2157.002247	617.997753	1.219467	4.667794	3525
Z519|Z519_00509T0	Z519|Z519_11849T0	0.972614	2.713965	0.358374	1743.783625	563.216375	1.202379	4.193210	3909
Z519|Z519_00512T0	Z519|Z519_11475T0	0.850940	2.340826	0.363521	939.575628	314.424372	1.039928	3.673529	2115
Z519|Z519_00515T0	Z519|Z519_12801T0	0.563673	1.177147	0.478847	613.707208	241.292792	1.854131	2.210411	942
Z519|Z519_00517T0	Z519|Z519_10951T0	0.460649	3.921645	0.117463	713.420004	186.579996	1.260337	3.534455	981
Z519|Z519_00526T0	Z519|Z519_09039T0	0.899079	1.883696	0.477295	504.429907	179.570093	1.758658	3.472710	849
Z519|Z519_00528T0	Z519|Z519_03205T0	0.904891	4.666965	0.193893	1811.977994	504.022006	1.047261	5.170849	3300
Z519|Z519_00531T0	Z519|Z519_02517T0	0.726798	4.458353	0.163019	1190.362804	381.637196	1.386808	4.898142	1908
Z519|Z519_00532T0	Z519|Z519_01344T0	0.696468	4.182753	0.166510	956.721304	264.278696	1.481641	4.353166	1350
Z519|Z519_00535T0	Z519|Z519_05757T0	0.718160	4.199007	0.171031	947.931466	270.068534	1.002557	4.469916	1455
Z519|Z519_00539T0	Z519|Z519_06588T0	0.259946	4.656661	0.055822	1452.855351	497.144649	1.603496	4.142613	1983
Z519|Z519_00547T0	Z519|Z519_09151T0	0.883491	3.880794	0.227657	957.707357	287.292643	1.157959	4.725420	1404
Z519|Z519_00548T0	Z519|Z519_01115T0	0.764659	3.208533	0.238321	774.174361	275.825639	1.439709	4.219929	1443
Z519|Z519_00549T0	Z519|Z519_01197T0	0.600577	3.980323	0.150886	641.236146	201.763854	1.622147	4.228460	927
Z519|Z519_00560T0	Z519|Z519_02839T0	0.569624	4.307693	0.132234	1112.816734	312.183266	1.129125	4.165635	3015
Z519|Z519_00563T0	Z519|Z519_02465T0	0.387049	2.433474	0.159052	1194.171924	428.828076	1.390786	2.783263	2391
Z519|Z519_00568T0	Z519|Z519_01992T0	0.282908	4.219871	0.067042	1249.313043	277.686957	0.827460	2.996549	1563
Z519|Z519_00569T0	Z519|Z519_04189T0	0.786649	4.475764	0.175758	1172.399404	390.600596	1.293825	5.125726	1803
Z519|Z519_00576T0	Z519|Z519_08551T0	0.398844	4.207985	0.094783	1199.679153	273.320847	1.108904	3.316934	1518
Z519|Z519_00583T0	Z519|Z519_01456T0	0.664360	3.907778	0.170010	628.193323	208.806677	1.322301	4.420490	939
Z519|Z519_00584T0	Z519|Z519_03713T0	0.545283	4.093615	0.133203	1052.336404	234.663596	1.426839	3.576792	1704
Z519|Z519_00586T0	Z519|Z519_05073T0	0.361691	3.457001	0.104626	364.582731	100.417269	1.880927	3.090379	687
Z519|Z519_00590T0	Z519|Z519_09835T0	0.822075	2.345890	0.350432	1676.426283	573.573717	1.559366	3.631586	2865
Z519|Z519_00592T0	Z519|Z519_07758T0	0.536061	3.713858	0.144341	551.569172	141.430828	1.316215	3.553805	762
Z519|Z519_00593T0	Z519|Z519_04947T0	0.264190	2.583630	0.102255	1747.729763	628.270237	1.658151	2.632513	2526
Z519|Z519_00594T0	Z519|Z519_00447T0	0.731723	4.602381	0.158988	1499.564334	462.435666	1.226320	4.932065	4167
Z519|Z519_00595T0	Z519|Z519_10832T0	0.367110	3.797117	0.096681	480.963983	158.036017	1.089127	3.646235	804
Z519|Z519_00597T0	Z519|Z519_05809T0	0.666214	4.400616	0.151391	1089.639838	353.360162	1.177212	4.742070	1605
Z519|Z519_00598T0	Z519|Z519_07924T0	0.837991	4.673825	0.179294	1696.346787	508.653213	1.246118	5.168543	2763
Z519|Z519_00600T0	Z519|Z519_10732T0	0.481420	4.256672	0.113098	1103.347636	291.652364	0.923685	3.812133	1560
Z519|Z519_00601T0	Z519|Z519_04185T0	0.731487	4.024995	0.181736	688.853467	214.146533	1.480963	4.537629	1011
Z519|Z519_00602T0	Z519|Z519_10729T0	0.699684	1.757427	0.398130	581.673547	216.326453	1.332044	2.959268	1800
Z519|Z519_00604T0	Z519|Z519_09193T0	0.896952	4.588762	0.195467	1309.885481	454.114519	1.265309	5.542055	2475
Z519|Z519_00611T0	Z519|Z519_09887T0	0.452323	2.122164	0.213142	596.694845	210.305155	2.024330	2.662457	999
Z519|Z519_00612T0	Z519|Z519_06550T0	0.540686	2.070038	0.261196	465.951521	170.048479	1.378227	2.848775	1638
Z519|Z519_00613T0	Z519|Z519_02049T0	0.481242	2.154757	0.223339	289.419611	106.580389	1.231515	2.794967	1632
Z519|Z519_00618T0	Z519|Z519_10730T0	0.755390	2.145543	0.352074	546.259455	185.740545	1.274552	3.324398	903
Z519|Z519_00628T0	Z519|Z519_11454T0	0.460236	2.028844	0.226846	1028.450670	357.549330	1.896007	2.594680	1551
Z519|Z519_00632T0	Z519|Z519_01700T0	0.781142	4.096860	0.190669	790.318678	235.681322	1.245898	4.628377	2238
Z519|Z519_00633T0	Z519|Z519_04534T0	0.855273	4.170787	0.205063	816.904263	260.095737	1.632257	4.967912	1554
Z519|Z519_00634T0	Z519|Z519_03897T0	0.502467	3.538163	0.142013	848.106177	111.893823	1.840139	2.568886	1140
Z519|Z519_00636T0	Z519|Z519_05321T0	0.608487	3.587262	0.169624	408.535840	119.464160	1.148331	3.847374	615
Z519|Z519_00638T0	Z519|Z519_03023T0	0.904637	3.865729	0.234015	633.824584	173.175416	1.250507	4.620187	960
Z519|Z519_00641T0	Z519|Z519_09412T0	0.963498	2.442690	0.394442	1371.814397	449.185603	1.223982	3.985110	2619
Z519|Z519_00642T0	Z519|Z519_10159T0	0.669113	2.179846	0.306954	1064.951633	387.048367	1.423460	3.215453	1605
