SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
A1O1|A1O1_00146T0	A1O1|A1O1_04913T0	0.704152	3.421035	0.205830	666.175327	227.824673	1.001524	4.189546	4896
A1O1|A1O1_00152T0	A1O1|A1O1_07773T0	0.797894	1.987477	0.401461	737.275825	258.724175	1.574279	3.320711	1161
A1O1|A1O1_00155T0	A1O1|A1O1_06156T0	0.340131	4.020121	0.084607	813.240636	212.759364	1.457554	3.309728	1047
A1O1|A1O1_00157T0	A1O1|A1O1_01867T0	0.798688	1.996330	0.400078	829.367979	289.632021	1.546108	3.326026	1512
A1O1|A1O1_00158T0	A1O1|A1O1_03563T0	0.819013	2.300914	0.355951	625.030882	199.969118	0.852948	3.534619	867
A1O1|A1O1_00163T0	A1O1|A1O1_06706T0	0.499306	4.321389	0.115543	1038.063307	317.936693	1.297917	4.186370	1551
A1O1|A1O1_00164T0	A1O1|A1O1_05589T0	0.803280	4.061147	0.197796	828.278364	224.721636	1.483377	4.495632	1503
A1O1|A1O1_00171T0	A1O1|A1O1_07996T0	0.779768	2.251072	0.346398	1417.205257	451.794743	1.405228	3.406281	2034
A1O1|A1O1_00172T0	A1O1|A1O1_03584T0	0.428826	3.320460	0.129147	704.158523	237.841477	1.386647	3.476767	1032
A1O1|A1O1_00178T0	A1O1|A1O1_02998T0	0.713606	3.976345	0.179463	693.303577	200.696423	1.250554	4.338200	1680
A1O1|A1O1_00181T0	A1O1|A1O1_04907T0	0.626656	3.402251	0.184189	383.651942	93.348058	1.208721	3.509506	579
A1O1|A1O1_00190T0	A1O1|A1O1_07726T0	0.518492	3.058127	0.169545	1780.032225	574.967775	1.623423	3.415613	2793
A1O1|A1O1_00191T0	A1O1|A1O1_04057T0	0.314666	2.240549	0.140442	671.581414	219.418586	1.392749	2.366809	891
A1O1|A1O1_00192T0	A1O1|A1O1_05915T0	0.448594	4.315290	0.103955	1559.638573	315.361427	0.944334	3.296833	2154
A1O1|A1O1_00198T0	A1O1|A1O1_02015T0	0.801647	4.331867	0.185058	1276.590245	322.409755	1.011215	4.540358	1749
A1O1|A1O1_00200T0	A1O1|A1O1_02950T0	0.580739	4.670671	0.124337	1686.481111	506.518889	1.293916	4.576181	2826
A1O1|A1O1_00212T0	A1O1|A1O1_07516T0	0.289922	1.545355	0.187609	734.689120	282.310880	2.035915	1.915260	2142
A1O1|A1O1_00220T0	A1O1|A1O1_03566T0	0.756424	4.492692	0.168368	1304.482983	399.517017	1.446659	4.897270	1848
A1O1|A1O1_00225T0	A1O1|A1O1_01938T0	0.501652	3.421274	0.146627	306.254054	95.745946	1.002889	3.591090	534
A1O1|A1O1_00228T0	A1O1|A1O1_08960T0	0.747772	4.174386	0.179133	932.653384	261.346616	0.897324	4.493402	5424
A1O1|A1O1_00233T0	A1O1|A1O1_08243T0	0.232378	4.698273	0.049460	1517.492533	525.507467	1.147173	4.143333	2064
A1O1|A1O1_00238T0	A1O1|A1O1_04592T0	0.652627	3.673161	0.177675	463.039025	133.960975	1.069053	3.991217	630
A1O1|A1O1_00246T0	A1O1|A1O1_03246T0	0.657387	4.667805	0.140834	1721.413075	504.586925	1.385411	4.699391	3834
A1O1|A1O1_00247T0	A1O1|A1O1_01388T0	0.724576	2.404898	0.301292	1713.053906	530.946094	1.213525	3.366456	2820
A1O1|A1O1_00254T0	A1O1|A1O1_02651T0	0.800066	4.545115	0.176028	1791.558977	428.441023	1.307437	4.568486	2826
A1O1|A1O1_00257T0	A1O1|A1O1_06833T0	0.471548	4.049512	0.116446	834.737577	221.262423	1.549811	3.663704	1074
A1O1|A1O1_00258T0	A1O1|A1O1_03058T0	0.510859	4.063858	0.125708	788.464458	225.535542	1.299219	3.903368	1164
A1O1|A1O1_00262T0	A1O1|A1O1_07524T0	0.361528	3.981785	0.090795	691.842672	202.157328	1.722986	3.540494	921
A1O1|A1O1_00267T0	A1O1|A1O1_07718T0	0.725247	3.218160	0.225361	1229.885136	414.114864	0.874582	4.059595	1869
A1O1|A1O1_00268T0	A1O1|A1O1_09259T0	0.377891	4.313094	0.087615	1347.560222	314.439778	1.372730	3.367220	1692
A1O1|A1O1_00269T0	A1O1|A1O1_05793T0	0.642880	3.587589	0.179196	1399.953642	457.046358	1.741984	4.102903	2079
A1O1|A1O1_00270T0	A1O1|A1O1_06684T0	0.728745	3.876620	0.187985	553.291552	175.708448	1.040640	4.462401	2025
A1O1|A1O1_00271T0	A1O1|A1O1_04141T0	0.992444	2.109551	0.470453	747.114025	260.885975	1.615474	3.844705	1080
A1O1|A1O1_00272T0	A1O1|A1O1_07881T0	0.258573	4.405118	0.058698	1243.512460	355.487540	1.090272	3.541282	1689
A1O1|A1O1_00282T0	A1O1|A1O1_07203T0	0.521266	2.110539	0.246983	821.105801	216.894199	1.134644	2.560053	1113
A1O1|A1O1_00293T0	A1O1|A1O1_04157T0	0.475063	2.318717	0.204882	778.768734	247.231266	1.385071	2.757965	1095
A1O1|A1O1_00297T0	A1O1|A1O1_05478T0	0.861629	4.828350	0.178452	2107.969672	625.030328	1.272056	5.306426	3474
A1O1|A1O1_00299T0	A1O1|A1O1_03777T0	0.794981	1.495118	0.531718	415.689990	139.310010	3.123930	2.912165	735
A1O1|A1O1_00304T0	A1O1|A1O1_02544T0	0.359625	3.747988	0.095951	625.984547	148.015453	1.579630	3.022789	834
A1O1|A1O1_00305T0	A1O1|A1O1_06230T0	0.694958	4.034961	0.172234	1006.989090	217.010910	1.504352	3.861386	1632
A1O1|A1O1_00306T0	A1O1|A1O1_05180T0	0.818193	4.411131	0.185484	1330.650717	358.349283	1.384512	4.741482	2046
A1O1|A1O1_00308T0	A1O1|A1O1_04131T0	0.709112	2.469228	0.287180	575.979990	147.020010	1.528853	3.201080	864
A1O1|A1O1_00309T0	A1O1|A1O1_08210T0	0.532917	4.548830	0.117155	1603.431445	430.568555	1.332983	4.149083	2292
A1O1|A1O1_00310T0	A1O1|A1O1_06322T0	0.989441	2.744714	0.360490	1116.152765	386.847235	1.401075	4.323657	1968
A1O1|A1O1_00319T0	A1O1|A1O1_02362T0	0.803993	4.908459	0.163797	2631.513283	695.486717	1.170635	4.986011	3840
A1O1|A1O1_00321T0	A1O1|A1O1_07995T0	0.462511	3.499538	0.132163	544.722820	106.277180	1.145223	2.874936	819
A1O1|A1O1_00323T0	A1O1|A1O1_03865T0	0.714541	4.526630	0.157853	1567.989233	418.010767	1.265049	4.550713	2355
A1O1|A1O1_00324T0	A1O1|A1O1_00705T0	0.384573	4.445598	0.086506	1148.798055	375.201945	1.401594	4.153137	1773
A1O1|A1O1_00326T0	A1O1|A1O1_06730T0	0.458127	3.960104	0.115686	604.602921	196.397079	1.612723	3.950329	945
A1O1|A1O1_00329T0	A1O1|A1O1_04281T0	0.847438	3.408803	0.248603	1557.558954	491.441046	1.047637	4.385301	2541
A1O1|A1O1_00334T0	A1O1|A1O1_08773T0	0.777942	2.494241	0.311895	948.802990	302.197010	1.328300	3.577615	1671
A1O1|A1O1_00335T0	A1O1|A1O1_09019T0	0.551525	4.449057	0.123964	1387.063981	376.936019	1.628638	4.153079	1830
A1O1|A1O1_00336T0	A1O1|A1O1_02194T0	0.994205	2.310925	0.430219	725.028000	255.972000	1.182918	4.013329	1101
A1O1|A1O1_00339T0	A1O1|A1O1_05075T0	0.176633	0.381055	0.463536	388.715949	139.284051	2.273568	0.691675	1185
A1O1|A1O1_00340T0	A1O1|A1O1_04175T0	0.646752	3.865792	0.167301	825.809879	173.190121	0.960018	3.614449	1098
A1O1|A1O1_00349T0	A1O1|A1O1_01944T0	0.620598	4.127098	0.150371	789.622730	245.377270	1.443310	4.355750	1356
A1O1|A1O1_00361T0	A1O1|A1O1_00599T0	0.441868	3.994062	0.110631	715.506079	205.493921	1.199882	3.703305	1329
A1O1|A1O1_00363T0	A1O1|A1O1_03661T0	0.492575	4.518481	0.109013	1383.506516	413.493484	1.911226	4.256834	1857
A1O1|A1O1_00365T0	A1O1|A1O1_06404T0	0.700417	4.217989	0.166055	1190.008929	276.991071	1.147602	4.093757	1599
A1O1|A1O1_00367T0	A1O1|A1O1_07035T0	0.912645	4.254451	0.214515	1005.209911	290.790089	1.531078	4.987388	1608
A1O1|A1O1_00373T0	A1O1|A1O1_07050T0	0.858015	2.047167	0.419123	511.314620	175.685380	1.458976	3.486345	783
A1O1|A1O1_00375T0	A1O1|A1O1_08396T0	0.713862	2.434218	0.293262	1460.690989	447.309011	1.456304	3.351541	2193
A1O1|A1O1_00398T0	A1O1|A1O1_03960T0	0.626394	4.579680	0.136777	1576.351341	448.648659	1.455404	4.506791	2913
A1O1|A1O1_00399T0	A1O1|A1O1_06571T0	0.608811	4.359597	0.139649	1258.446816	334.553184	1.517228	4.189592	1629
A1O1|A1O1_00401T0	A1O1|A1O1_05076T0	0.774407	4.087358	0.189464	679.286007	232.713993	1.681571	4.859306	1143
A1O1|A1O1_00405T0	A1O1|A1O1_05860T0	0.497606	2.134217	0.233156	1076.446920	336.553080	1.602173	2.662258	1590
A1O1|A1O1_00411T0	A1O1|A1O1_04316T0	0.616843	1.873817	0.329191	335.213425	102.786575	1.003162	2.735461	954
A1O1|A1O1_00412T0	A1O1|A1O1_04278T0	0.776137	3.196331	0.242821	1188.245251	305.754749	1.594606	3.814326	1536
A1O1|A1O1_00421T0	A1O1|A1O1_00902T0	0.769182	2.554426	0.301117	1105.528309	352.471691	1.832807	3.602296	1587
A1O1|A1O1_00422T0	A1O1|A1O1_03330T0	0.674859	4.435399	0.152153	1252.133448	361.866552	1.419638	4.553970	1719
A1O1|A1O1_00426T0	A1O1|A1O1_08312T0	0.637696	4.615732	0.138157	1476.258367	470.741633	1.372295	4.798492	2436
A1O1|A1O1_00428T0	A1O1|A1O1_08383T0	0.640074	4.255650	0.150406	1094.744622	291.255378	1.134114	4.199565	1629
A1O1|A1O1_00429T0	A1O1|A1O1_00687T0	0.806499	2.522238	0.319755	1275.648835	398.351165	1.161359	3.644347	2037
A1O1|A1O1_00445T0	A1O1|A1O1_02161T0	0.826128	4.102996	0.201348	923.382764	237.617236	1.289244	4.490375	1311
A1O1|A1O1_00450T0	A1O1|A1O1_05879T0	0.446257	3.755773	0.118819	702.439955	149.560045	0.745841	3.081629	912
A1O1|A1O1_00461T0	A1O1|A1O1_05696T0	0.434983	3.959648	0.109854	709.722347	196.277653	1.190425	3.595721	966
A1O1|A1O1_00462T0	A1O1|A1O1_01622T0	0.832725	2.472532	0.336790	1160.666737	384.333263	1.323897	3.721926	1668
A1O1|A1O1_00463T0	A1O1|A1O1_03380T0	0.456722	3.915819	0.116635	720.863659	185.136341	1.012138	3.490711	978
A1O1|A1O1_00471T0	A1O1|A1O1_05196T0	0.880577	4.368267	0.201585	1185.556843	338.443157	1.110832	4.965324	1872
A1O1|A1O1_00472T0	A1O1|A1O1_02084T0	0.775671	4.613651	0.168125	1726.562524	469.437476	1.344418	4.788341	2574
A1O1|A1O1_00481T0	A1O1|A1O1_07831T0	0.460148	3.770737	0.122031	636.426049	152.573951	1.262009	3.301012	834
A1O1|A1O1_00494T0	A1O1|A1O1_01125T0	0.885080	4.287153	0.206449	1082.250289	303.749711	1.371042	4.891990	1728
A1O1|A1O1_00495T0	A1O1|A1O1_06925T0	0.889563	2.177773	0.408474	1741.459055	589.540945	1.544102	3.646106	2994
A1O1|A1O1_00503T0	A1O1|A1O1_04414T0	0.562258	3.975063	0.141446	738.646324	200.353676	1.071558	3.871337	1674
A1O1|A1O1_00505T0	A1O1|A1O1_09021T0	0.627108	3.484446	0.179974	1724.348582	588.651418	1.195572	4.062875	2898
A1O1|A1O1_00507T0	A1O1|A1O1_03157T0	0.716139	4.345416	0.164803	1282.712925	328.287075	1.365110	4.367123	1851
A1O1|A1O1_00509T0	A1O1|A1O1_05147T0	0.758059	1.857234	0.408166	718.458289	265.541711	1.596600	3.164045	3000
A1O1|A1O1_00513T0	A1O1|A1O1_01261T0	0.648736	3.518747	0.184366	600.858598	197.141402	0.996388	4.073267	843
A1O1|A1O1_00519T0	A1O1|A1O1_05052T0	0.796614	2.092587	0.380684	1084.709017	388.290983	1.411619	3.414719	1716
A1O1|A1O1_00520T0	A1O1|A1O1_08239T0	0.497426	4.447860	0.111835	1324.665124	376.334876	1.429832	4.114298	1845
A1O1|A1O1_00523T0	A1O1|A1O1_01403T0	0.695023	3.931519	0.176782	875.947480	189.052520	1.175542	3.808639	1494
A1O1|A1O1_00526T0	A1O1|A1O1_03690T0	0.773637	2.646535	0.292320	818.788419	291.211581	1.570503	3.794990	1188
A1O1|A1O1_00530T0	A1O1|A1O1_01202T0	0.702253	4.977361	0.141089	2708.592215	762.407785	1.111276	4.923851	4308
A1O1|A1O1_00533T0	A1O1|A1O1_08232T0	0.440646	4.450558	0.099009	1443.308756	377.691244	1.138202	3.817011	2007
A1O1|A1O1_00544T0	A1O1|A1O1_01740T0	0.579727	4.262520	0.136006	1023.064446	293.935554	0.854737	4.205022	1524
A1O1|A1O1_00556T0	A1O1|A1O1_01387T0	0.743390	4.085329	0.181966	706.914750	232.085250	0.978922	4.708173	1431
A1O1|A1O1_00558T0	A1O1|A1O1_03528T0	0.864595	4.310667	0.200571	1024.576099	313.423901	1.299572	5.015493	1515
A1O1|A1O1_00559T0	A1O1|A1O1_04582T0	0.765850	4.180288	0.183205	858.421031	269.578969	1.553151	4.745583	1266
A1O1|A1O1_00567T0	A1O1|A1O1_03700T0	0.732790	2.123498	0.345086	536.965612	174.034388	1.614893	3.219599	780
A1O1|A1O1_00569T0	A1O1|A1O1_07310T0	0.449859	2.105107	0.213699	775.272074	256.727926	1.338409	2.584891	1143
A1O1|A1O1_00578T0	A1O1|A1O1_02562T0	0.511178	4.425985	0.115495	1386.482627	365.517373	1.172483	3.983756	1923
A1O1|A1O1_00583T0	A1O1|A1O1_02273T0	0.714861	4.004235	0.178526	1612.860964	538.139036	1.109890	4.613398	2919
A1O1|A1O1_00585T0	A1O1|A1O1_05183T0	0.319558	3.878244	0.082398	672.910453	176.089547	1.324415	3.172976	1131
A1O1|A1O1_00586T0	A1O1|A1O1_07631T0	0.832705	4.645690	0.179242	1502.074367	489.925633	1.496421	5.311487	3057
A1O1|A1O1_00588T0	A1O1|A1O1_04943T0	0.907459	2.140052	0.424036	699.436055	254.563945	1.064237	3.709087	1713
A1O1|A1O1_00593T0	A1O1|A1O1_04255T0	0.523656	2.478408	0.211287	834.551382	269.448618	1.485634	3.002231	1287
A1O1|A1O1_00595T0	A1O1|A1O1_01766T0	0.715777	4.287575	0.166942	1082.079268	303.920732	0.841988	4.496992	2139
A1O1|A1O1_00597T0	A1O1|A1O1_07123T0	0.799013	3.504155	0.228019	1152.331241	356.668759	1.537041	4.315210	1788
A1O1|A1O1_00598T0	A1O1|A1O1_03823T0	0.896893	4.153405	0.215942	825.863109	254.136891	1.622197	4.989568	1332
A1O1|A1O1_00604T0	A1O1|A1O1_04819T0	0.694206	3.500116	0.198338	460.640851	106.359149	1.468448	3.661635	636
A1O1|A1O1_00607T0	A1O1|A1O1_00852T0	0.642830	4.330399	0.148446	1295.220780	321.779220	1.233074	4.129944	1977
A1O1|A1O1_00610T0	A1O1|A1O1_02769T0	0.509372	3.328945	0.153013	904.636510	322.363490	1.491964	3.750432	1305
A1O1|A1O1_00613T0	A1O1|A1O1_07513T0	0.762058	4.742685	0.160681	1860.434303	557.565697	1.065791	5.039847	2886
A1O1|A1O1_00618T0	A1O1|A1O1_05610T0	0.718648	4.418463	0.162647	1216.130481	361.869519	1.485352	4.701287	1674
A1O1|A1O1_00621T0	A1O1|A1O1_07635T0	0.748868	2.418365	0.309659	890.482788	303.517212	1.024408	3.519772	1386
A1O1|A1O1_00624T0	A1O1|A1O1_01921T0	0.880687	4.595006	0.191662	1735.089062	457.910938	1.519829	4.968775	3105
A1O1|A1O1_00626T0	A1O1|A1O1_04381T0	0.716888	2.279118	0.314546	1121.427260	429.572740	1.877782	3.448712	1698
A1O1|A1O1_00627T0	A1O1|A1O1_04736T0	0.479045	3.880911	0.123436	669.283341	176.716659	1.101360	3.568932	942
A1O1|A1O1_00629T0	A1O1|A1O1_06602T0	0.779599	2.387470	0.326538	674.033438	210.966562	1.744289	3.488651	996
A1O1|A1O1_00636T0	A1O1|A1O1_08954T0	0.671936	3.853228	0.174383	789.687208	170.312792	1.238674	3.708980	1050
A1O1|A1O1_00639T0	A1O1|A1O1_02300T0	0.598411	3.348238	0.178724	345.138284	86.861716	1.190762	3.453947	483
A1O1|A1O1_00640T0	A1O1|A1O1_09123T0	0.825146	4.496438	0.183511	1281.482692	401.517308	1.229470	5.103045	2031
A1O1|A1O1_00641T0	A1O1|A1O1_02533T0	0.583039	4.278571	0.136269	1007.706372	300.293628	1.385308	4.294402	1545
A1O1|A1O1_00642T0	A1O1|A1O1_06559T0	0.646828	4.060243	0.159308	696.548899	224.451101	1.245187	4.436070	1182
A1O1|A1O1_00643T0	A1O1|A1O1_09128T0	0.354402	2.330966	0.152041	904.077483	328.922517	1.276869	2.645047	1254
A1O1|A1O1_00646T0	A1O1|A1O1_04920T0	0.033441	1.193311	0.028024	244.834550	64.165450	0.730955	0.822882	366
A1O1|A1O1_00649T0	A1O1|A1O1_03425T0	0.655448	4.234551	0.154786	964.824063	283.175937	1.079272	4.402681	1944
A1O1|A1O1_00652T0	A1O1|A1O1_03271T0	0.410195	1.694507	0.242073	830.443445	324.556555	2.069341	2.313265	3486
A1O1|A1O1_00655T0	A1O1|A1O1_01376T0	0.916322	2.348222	0.390219	512.605410	174.394590	1.848993	3.839427	846
A1O1|A1O1_00657T0	A1O1|A1O1_06345T0	0.689693	4.411746	0.156331	1153.356828	358.643172	1.345473	4.717668	3609
A1O1|A1O1_00658T0	A1O1|A1O1_06114T0	0.673127	3.254493	0.206830	283.344275	76.655725	0.822114	3.668353	534
A1O1|A1O1_00664T0	A1O1|A1O1_07802T0	0.393508	4.064410	0.096818	980.298481	225.701519	1.334446	3.241540	1224
A1O1|A1O1_00667T0	A1O1|A1O1_01397T0	0.627325	3.763357	0.166693	1099.851633	358.148367	1.232517	4.193014	1515
A1O1|A1O1_00671T0	A1O1|A1O1_01782T0	0.502704	1.710509	0.293891	280.664119	91.335881	1.722512	2.397756	423
A1O1|A1O1_00677T0	A1O1|A1O1_09179T0	0.406353	4.381320	0.092747	1176.614889	344.385111	1.455109	3.919098	1554
A1O1|A1O1_00678T0	A1O1|A1O1_05827T0	0.770515	4.327921	0.178034	1347.282240	320.717760	1.412882	4.363566	1896
A1O1|A1O1_00679T0	A1O1|A1O1_07484T0	0.358730	4.277270	0.083869	999.226646	299.773354	1.221888	3.789062	1320
A1O1|A1O1_00680T0	A1O1|A1O1_06666T0	0.717029	4.403435	0.162834	1154.309252	354.690748	1.717045	4.750558	1944
A1O1|A1O1_00681T0	A1O1|A1O1_07950T0	0.742480	3.950769	0.187933	844.032297	193.967703	1.017236	4.026008	1269
A1O1|A1O1_00682T0	A1O1|A1O1_07946T0	0.674294	4.130200	0.163259	811.982233	196.017767	1.468259	4.039011	1683
A1O1|A1O1_00683T0	A1O1|A1O1_04983T0	0.625965	4.266838	0.146705	1535.770319	429.229681	1.435587	4.263804	2280
A1O1|A1O1_00695T0	A1O1|A1O1_06659T0	0.608576	2.269083	0.268204	1155.416792	380.583208	1.430951	3.060027	1689
A1O1|A1O1_00699T0	A1O1|A1O1_05628T0	0.868993	3.786159	0.229518	546.256204	155.743796	1.093210	4.548563	813
A1O1|A1O1_00704T0	A1O1|A1O1_06137T0	0.895059	5.102598	0.175412	2903.037231	900.962769	1.323387	5.674795	4719
A1O1|A1O1_00706T0	A1O1|A1O1_05892T0	0.410488	3.865861	0.106183	717.794166	173.205834	1.237187	3.246584	1017
A1O1|A1O1_00709T0	A1O1|A1O1_02204T0	0.817482	4.284524	0.190799	1032.313383	302.686617	1.241731	4.810710	1644
A1O1|A1O1_00713T0	A1O1|A1O1_09029T0	0.958700	4.561883	0.210154	1418.872057	438.127943	1.139239	5.426432	2358
A1O1|A1O1_00716T0	A1O1|A1O1_03298T0	0.913060	4.614089	0.197885	1501.288294	469.711706	1.216724	5.385172	3003
A1O1|A1O1_00725T0	A1O1|A1O1_03572T0	0.733651	2.919539	0.251290	1020.260409	308.739591	1.532659	3.724363	1926
A1O1|A1O1_00727T0	A1O1|A1O1_06512T0	0.811273	4.096718	0.198030	913.363294	235.636706	0.953251	4.455155	1572
A1O1|A1O1_00734T0	A1O1|A1O1_06771T0	0.715892	4.079715	0.175476	645.645335	230.354665	1.401585	4.801348	1068
A1O1|A1O1_00737T0	A1O1|A1O1_04629T0	0.643242	4.467738	0.143975	983.286375	318.713625	1.517662	4.738296	1473
A1O1|A1O1_00738T0	A1O1|A1O1_03309T0	0.342328	2.821483	0.121329	889.780260	277.219740	1.248001	2.793746	1353
A1O1|A1O1_00743T0	A1O1|A1O1_00062T0	0.616038	4.116700	0.149644	868.000986	241.999014	1.232831	4.137726	1626
A1O1|A1O1_00744T0	A1O1|A1O1_07502T0	0.641281	4.345708	0.147567	1120.585434	328.414566	1.247348	4.442659	1641
A1O1|A1O1_00745T0	A1O1|A1O1_08575T0	0.724771	3.934926	0.184189	761.086592	189.913408	1.315312	4.097504	1263
