SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
CANT|CANT_00159-T1	CANT|CANT_05685-T1	0.940782	4.498682	0.209124	1253.279301	402.720699	1.630885	5.418070	2592
CANT|CANT_00254-T1	CANT|CANT_00480-T1	0.854831	2.883155	0.296491	704.930951	216.069049	1.589569	3.992043	999
CANT|CANT_00216-T1	CANT|CANT_02801-T1	0.650135	4.142881	0.156928	934.404133	250.595867	0.969236	4.166273	1293
CANT|CANT_00144-T1	CANT|CANT_03115-T1	0.347244	3.701843	0.093803	667.816851	139.183149	1.216617	2.777432	1035
CANT|CANT_00149-T1	CANT|CANT_02146-T1	0.673563	2.665815	0.252667	1462.143941	472.856059	1.336771	3.481229	2601
CANT|CANT_00153-T1	CANT|CANT_02574-T1	0.769228	1.755983	0.438061	515.725088	192.274912	1.398273	3.111618	1464
CANT|CANT_00460-T1	CANT|CANT_04286-T1	0.694796	3.795650	0.183051	583.272872	157.727128	0.896627	4.064504	2385
CANT|CANT_00461-T1	CANT|CANT_05368-T1	0.625532	3.957688	0.158055	740.234527	195.765473	1.310763	3.967368	1050
CANT|CANT_00299-T1	CANT|CANT_00804-T1	0.574003	4.333369	0.132461	1302.944273	323.055727	1.119656	3.962757	1881
CANT|CANT_00245-T1	CANT|CANT_06042-T1	0.650771	3.621491	0.179697	591.957324	125.042676	1.376945	3.506568	777
CANT|CANT_00246-T1	CANT|CANT_01175-T1	0.798113	4.379122	0.182254	1252.622647	343.377353	1.266203	4.705689	1932
CANT|CANT_00706-T1	CANT|CANT_03689-T1	0.670068	3.968924	0.168829	947.279751	198.720249	1.384206	3.726301	1686
CANT|CANT_00709-T1	CANT|CANT_02265-T1	0.492765	3.764085	0.130912	634.773256	151.226744	0.911651	3.366505	2820
CANT|CANT_00710-T1	CANT|CANT_05101-T1	0.320752	4.605642	0.069643	2016.549140	464.450860	1.524328	3.368689	2703
CANT|CANT_00395-T1	CANT|CANT_04866-T1	0.587353	4.471381	0.131358	1339.675539	388.324461	1.301244	4.380572	2991
CANT|CANT_00396-T1	CANT|CANT_02216-T1	0.811282	4.547549	0.178400	1382.166081	429.833919	1.508600	5.092744	2589
CANT|CANT_00927-T1	CANT|CANT_04325-T1	0.834969	4.729866	0.176531	2013.883706	548.116294	1.347961	5.004738	4281
CANT|CANT_00928-T1	CANT|CANT_02409-T1	0.606331	3.626920	0.167175	573.048938	125.951062	0.925632	3.451811	1131
CANT|CANT_00383-T1	CANT|CANT_02615-T1	0.458049	3.167099	0.144627	1970.729149	585.270851	1.299169	3.235095	3141
CANT|CANT_00454-T1	CANT|CANT_00227-T1	0.830747	2.867295	0.289732	734.384050	252.615950	1.788629	4.055962	1674
CANT|CANT_00177-T1	CANT|CANT_05292-T1	0.042272	1.370638	0.030841	908.747180	201.252820	1.855866	0.849350	1191
CANT|CANT_00183-T1	CANT|CANT_03047-T1	0.526796	3.544926	0.148606	403.092601	112.907399	0.906659	3.561604	999
CANT|CANT_00949-T1	CANT|CANT_00310-T1	0.650810	4.274450	0.152256	1159.351837	298.648163	1.157081	4.179165	2661
CANT|CANT_00274-T1	CANT|CANT_05189-T1	0.490761	2.502551	0.196104	511.161720	154.838280	1.715388	2.875445	1464
CANT|CANT_00277-T1	CANT|CANT_02343-T1	0.899460	3.988784	0.225497	638.947287	204.052713	1.258915	4.941743	1308
CANT|CANT_00186-T1	CANT|CANT_04784-T1	0.635799	3.521979	0.180523	667.494742	109.505258	1.772768	3.127674	924
CANT|CANT_00190-T1	CANT|CANT_02105-T1	0.580574	4.074929	0.142475	1103.110552	228.889448	1.385362	3.543121	1554
CANT|CANT_00767-T1	CANT|CANT_03298-T1	0.819875	4.090134	0.200452	927.422872	233.577128	1.562569	4.433418	1359
CANT|CANT_00404-T1	CANT|CANT_03898-T1	0.654771	4.857372	0.134800	2257.309989	649.690011	1.097080	4.782052	4791
CANT|CANT_00196-T1	CANT|CANT_06239-T1	0.801148	4.177800	0.191763	913.460745	262.539255	1.135902	4.664933	2697
CANT|CANT_00198-T1	CANT|CANT_06625-T1	0.512716	3.686763	0.139070	861.244725	269.755275	1.076735	3.809278	1683
CANT|CANT_00206-T1	CANT|CANT_01786-T1	0.298754	4.024562	0.074233	748.977206	214.022794	1.854855	3.380398	1143
CANT|CANT_00207-T1	CANT|CANT_06451-T1	0.047941	0.217617	0.220302	399.472013	149.527987	3.395786	0.282465	840
CANT|CANT_00119-T1	CANT|CANT_04195-T1	0.568392	4.322404	0.131499	1331.632854	318.367146	1.246088	3.878184	2526
CANT|CANT_00120-T1	CANT|CANT_03014-T1	0.724373	4.644603	0.155960	1637.784019	489.215981	1.398439	4.878111	2589
CANT|CANT_00124-T1	CANT|CANT_05122-T1	0.412978	2.710600	0.152357	193.880825	37.119175	2.142650	2.346542	915
CANT|CANT_01101-T1	CANT|CANT_02955-T1	0.450386	2.456229	0.183365	1007.191313	285.808687	1.394090	2.681290	1389
CANT|CANT_00700-T1	CANT|CANT_02794-T1	0.361003	4.012546	0.089969	779.378781	210.621219	1.808732	3.413593	1941
CANT|CANT_00703-T1	CANT|CANT_04590-T1	0.688232	3.836607	0.179386	675.251224	161.748776	1.165846	3.889950	1113
CANT|CANT_00977-T1	CANT|CANT_02022-T1	0.206347	4.298254	0.048007	1296.720971	308.279029	1.448498	2.976890	1641
CANT|CANT_00546-T1	CANT|CANT_02784-T1	0.709424	4.634587	0.153072	1506.274224	482.725776	1.319838	4.986156	2499
CANT|CANT_00548-T1	CANT|CANT_00958-T1	0.579678	4.808550	0.120552	2121.254820	608.745180	1.249456	4.567941	4803
CANT|CANT_00551-T1	CANT|CANT_04643-T1	0.619839	3.384204	0.183156	358.871352	91.128648	1.611944	3.538935	474
CANT|CANT_00289-T1	CANT|CANT_02611-T1	0.943884	4.199523	0.224760	905.745590	270.254410	1.356841	5.076170	2121
CANT|CANT_00291-T1	CANT|CANT_02728-T1	0.856135	4.458741	0.192013	1532.165273	381.834727	1.633925	4.724519	2157
CANT|CANT_00319-T1	CANT|CANT_04435-T1	0.621395	4.272474	0.145441	1085.137410	297.862590	1.014651	4.223230	1671
CANT|CANT_00323-T1	CANT|CANT_04395-T1	0.732798	4.266467	0.171758	1285.513809	295.486191	1.070066	4.179704	2502
CANT|CANT_01152-T1	CANT|CANT_03081-T1	0.752095	4.260691	0.176519	1251.780502	293.219498	1.467983	4.253933	1779
CANT|CANT_00426-T1	CANT|CANT_05776-T1	0.589774	4.283924	0.137672	906.555309	302.444691	1.271452	4.541720	1947
CANT|CANT_00427-T1	CANT|CANT_04186-T1	0.661305	3.953683	0.167263	732.277151	194.722849	1.171494	4.058677	1266
CANT|CANT_00432-T1	CANT|CANT_00357-T1	0.737751	4.235672	0.174176	994.400584	283.599416	1.727894	4.541912	3297
CANT|CANT_00302-T1	CANT|CANT_00305-T1	0.819544	2.495657	0.328388	1563.341378	476.658622	1.185351	3.633534	2523
CANT|CANT_01110-T1	CANT|CANT_05303-T1	0.686211	3.817762	0.179742	620.553301	162.446699	1.174299	4.007715	1323
CANT|CANT_01112-T1	CANT|CANT_02786-T1	0.062600	0.701867	0.089191	1335.102262	473.897738	3.817858	0.690200	3144
CANT|CANT_01113-T1	CANT|CANT_01735-T1	0.124983	1.303294	0.095898	806.632511	219.367489	1.855371	1.130748	1314
CANT|CANT_01114-T1	CANT|CANT_01620-T1	0.182513	1.379139	0.132338	714.094240	176.905760	1.887962	1.260300	1131
CANT|CANT_01130-T1	CANT|CANT_04396-T1	0.594590	4.358759	0.136413	1156.820185	334.179815	1.423795	4.314774	2181
CANT|CANT_00693-T1	CANT|CANT_04530-T1	0.651653	1.871091	0.348275	715.525047	214.474953	1.449629	2.798634	1017
CANT|CANT_00695-T1	CANT|CANT_04673-T1	0.346404	3.809359	0.090935	628.363353	160.636647	1.516996	3.154334	969
CANT|CANT_00583-T1	CANT|CANT_04300-T1	0.516697	1.993326	0.259213	385.698674	154.301326	1.662449	2.815901	1332
CANT|CANT_01927-T1	CANT|CANT_04686-T1	0.432739	4.092132	0.105749	824.799854	234.200146	1.530835	3.726064	1143
CANT|CANT_00536-T1	CANT|CANT_04685-T1	0.558370	4.066945	0.137295	805.534233	226.465767	0.761849	3.984913	1437
CANT|CANT_00539-T1	CANT|CANT_02043-T1	0.882216	4.775379	0.184743	1913.591843	582.408157	1.354590	5.371900	2910
CANT|CANT_00497-T1	CANT|CANT_03550-T1	0.717322	3.669554	0.195479	535.681885	133.318115	1.208534	3.916925	1062
CANT|CANT_00584-T1	CANT|CANT_02143-T1	0.487841	2.318118	0.210447	1082.758197	357.241803	1.451328	2.825714	3261
CANT|CANT_00747-T1	CANT|CANT_01401-T1	0.403613	4.405398	0.091618	1324.379568	355.620432	1.547129	3.752119	1812
CANT|CANT_00950-T1	CANT|CANT_03480-T1	0.371061	3.917167	0.094727	777.530731	185.469269	1.308836	3.162073	1311
CANT|CANT_00953-T1	CANT|CANT_03078-T1	0.494997	4.045703	0.122351	877.858558	220.141442	1.225989	3.620668	1263
CANT|CANT_00529-T1	CANT|CANT_01451-T1	0.819875	3.581535	0.228917	475.444624	118.555376	1.281875	4.113209	669
CANT|CANT_00530-T1	CANT|CANT_03096-T1	0.461604	1.896927	0.243343	1056.639781	308.360219	1.650301	2.357553	1518
CANT|CANT_00797-T1	CANT|CANT_05492-T1	0.349350	4.438555	0.078708	1242.304883	371.695117	1.357271	3.873213	1848
CANT|CANT_00636-T1	CANT|CANT_01796-T1	0.740045	2.455686	0.301360	1554.179222	473.820778	1.442123	3.422660	2823
CANT|CANT_00451-T1	CANT|CANT_05007-T1	0.817602	4.396294	0.185975	1145.670132	351.329868	1.091896	4.972448	2304
CANT|CANT_01867-T1	CANT|CANT_01344-T1	0.474302	3.790429	0.125132	902.367052	156.632948	1.236920	2.894337	1107
CANT|CANT_00925-T1	CANT|CANT_01937-T1	0.684170	4.560144	0.150033	1431.887123	437.112877	1.454511	4.771994	2274
CANT|CANT_01184-T1	CANT|CANT_04076-T1	0.607514	3.884863	0.156380	758.349750	177.650250	1.698384	3.688637	2685
CANT|CANT_00355-T1	CANT|CANT_02301-T1	0.521925	1.905140	0.273956	513.081933	146.918067	1.595764	2.489500	2763
CANT|CANT_01909-T1	CANT|CANT_01825-T1	0.608581	2.114801	0.287772	693.299466	203.700534	1.291254	2.851890	984
CANT|CANT_00790-T1	CANT|CANT_03189-T1	0.377306	3.763509	0.100254	679.889418	151.110582	0.957624	2.979178	1260
CANT|CANT_00828-T1	CANT|CANT_05841-T1	0.493181	3.840350	0.128421	933.586535	167.413465	1.748101	3.006414	1272
CANT|CANT_00758-T1	CANT|CANT_02092-T1	0.703772	2.845873	0.247296	919.369802	304.630198	1.527095	3.710700	2490
CANT|CANT_01210-T1	CANT|CANT_03291-T1	0.519276	2.445284	0.212358	383.260188	123.739812	1.515541	2.968029	804
CANT|CANT_00522-T1	CANT|CANT_01678-T1	0.490032	3.880017	0.126296	813.493802	176.506198	1.084238	3.283288	2412
CANT|CANT_00524-T1	CANT|CANT_05863-T1	0.514771	4.600011	0.111907	1468.023068	460.976932	1.361946	4.473087	3327
CANT|CANT_00526-T1	CANT|CANT_03658-T1	0.777865	2.220405	0.350326	1860.362393	533.637607	1.677422	3.298249	2949
CANT|CANT_01407-T1	CANT|CANT_04910-T1	0.248736	4.068657	0.061135	943.016949	226.983051	1.167960	2.969431	1191
CANT|CANT_00371-T1	CANT|CANT_04143-T1	0.877587	4.737059	0.185260	2065.601527	553.398473	1.249481	5.079297	3807
CANT|CANT_00375-T1	CANT|CANT_00907-T1	0.493863	3.278354	0.150644	661.780537	193.219463	1.069287	3.369371	915
CANT|CANT_00376-T1	CANT|CANT_06493-T1	0.360169	2.995362	0.120242	752.108609	156.891391	1.963727	2.444992	939
CANT|CANT_00733-T1	CANT|CANT_02285-T1	0.605122	1.882324	0.321476	991.689113	322.310887	1.760262	2.755221	1713
CANT|CANT_00734-T1	CANT|CANT_02872-T1	0.658362	3.748952	0.175612	580.794061	148.205939	1.018221	3.860040	1110
CANT|CANT_00735-T1	CANT|CANT_01759-T1	0.445200	2.172019	0.204970	820.086190	259.913810	2.061281	2.582333	1338
CANT|CANT_00823-T1	CANT|CANT_04833-T1	0.874688	4.404751	0.198578	946.685990	355.314010	1.443834	5.514112	1521
CANT|CANT_00542-T1	CANT|CANT_02653-T1	0.445139	2.172066	0.204938	1417.372652	409.627348	1.767497	2.496989	2055
CANT|CANT_00543-T1	CANT|CANT_00444-T1	0.734096	4.095956	0.179225	841.602767	235.397233	1.152685	4.406669	1467
CANT|CANT_00963-T1	CANT|CANT_02109-T1	0.601545	4.944678	0.121655	2429.102917	729.897083	1.033467	4.815119	4917
CANT|CANT_00676-T1	CANT|CANT_04431-T1	0.647702	3.867423	0.167476	753.432950	173.567050	1.630773	3.751642	1065
CANT|CANT_00678-T1	CANT|CANT_01801-T1	0.870920	1.836735	0.474168	887.567091	312.432909	1.691777	3.367142	1623
CANT|CANT_02490-T1	CANT|CANT_03608-T1	0.501380	3.766712	0.133108	607.242601	151.757399	1.064686	3.462790	969
CANT|CANT_00625-T1	CANT|CANT_03599-T1	0.757245	4.586408	0.165106	1746.308666	452.691334	1.149808	4.636577	2655
CANT|CANT_00739-T1	CANT|CANT_02038-T1	0.854805	4.907536	0.174182	2563.368373	694.631627	1.329363	5.156639	5220
CANT|CANT_00558-T1	CANT|CANT_00906-T1	0.665254	3.869006	0.171945	693.066306	173.933694	1.619921	3.923930	1071
CANT|CANT_00559-T1	CANT|CANT_02931-T1	0.535565	4.532593	0.118159	1015.909356	319.090644	1.188439	4.472795	1629
CANT|CANT_00560-T1	CANT|CANT_00806-T1	0.774033	4.347634	0.178036	1089.740588	329.259412	1.287672	4.809715	1881
CANT|CANT_00561-T1	CANT|CANT_04274-T1	0.437088	4.000720	0.109252	1334.673758	207.326242	1.331666	2.748685	1716
CANT|CANT_02704-T1	CANT|CANT_05306-T1	0.412809	3.881740	0.106346	735.087909	176.912091	1.124247	3.257163	1050
CANT|CANT_01342-T1	CANT|CANT_03282-T1	0.704700	4.259609	0.165438	958.203159	292.796841	1.681554	4.610183	2949
CANT|CANT_00478-T1	CANT|CANT_04755-T1	0.761040	2.460387	0.309317	2770.868381	934.131619	1.626362	3.568475	4974
CANT|CANT_00482-T1	CANT|CANT_01312-T1	0.562780	2.616156	0.215117	596.922629	177.077371	1.318656	3.097666	789
CANT|CANT_01186-T1	CANT|CANT_03004-T1	0.589523	3.522098	0.167378	526.477493	109.522507	1.673766	3.283584	1212
CANT|CANT_01190-T1	CANT|CANT_05237-T1	0.497933	3.945758	0.126194	782.323965	192.676035	0.948697	3.537839	1554
CANT|CANT_01469-T1	CANT|CANT_00807-T1	0.460776	3.912837	0.117760	646.598400	184.401600	1.559313	3.680399	1362
CANT|CANT_00594-T1	CANT|CANT_04582-T1	0.642890	4.296487	0.149632	940.446342	307.553658	1.321859	4.629818	1356
CANT|CANT_00314-T1	CANT|CANT_01736-T1	0.561691	4.090758	0.137307	933.228447	233.771553	1.241541	3.805885	1329
CANT|CANT_01216-T1	CANT|CANT_03878-T1	0.559861	4.091960	0.136820	890.853457	234.146543	1.435023	3.884993	1263
CANT|CANT_01217-T1	CANT|CANT_01479-T1	0.919887	2.789939	0.329716	2783.710075	924.289925	1.217339	4.158099	4482
CANT|CANT_01137-T1	CANT|CANT_00881-T1	0.508423	2.655671	0.191448	835.601457	274.398543	1.627029	3.117706	3210
CANT|CANT_01138-T1	CANT|CANT_06021-T1	0.483811	2.287826	0.211472	898.330954	274.669046	1.437885	2.718715	1539
CANT|CANT_01140-T1	CANT|CANT_01685-T1	0.552216	4.976376	0.110968	1376.423993	438.576007	1.348002	4.863806	3348
CANT|CANT_01141-T1	CANT|CANT_01142-T1	0.463541	3.632934	0.127594	728.034975	126.965025	1.193919	2.802560	1065
CANT|CANT_01073-T1	CANT|CANT_05853-T1	0.748599	4.276838	0.175036	1119.399292	299.600708	1.063173	4.480603	1779
CANT|CANT_01448-T1	CANT|CANT_04327-T1	0.475137	2.797926	0.169817	868.241272	295.758728	1.670432	3.195990	1863
CANT|CANT_01716-T1	CANT|CANT_01038-T1	0.941245	2.309998	0.407466	729.810450	278.189550	1.893941	3.956988	1506
CANT|CANT_01566-T1	CANT|CANT_04691-T1	0.707625	4.336302	0.163186	1271.678117	324.321883	1.565249	4.335017	1899
CANT|CANT_01260-T1	CANT|CANT_06874-T1	0.353959	4.080364	0.086747	834.445840	230.554160	1.570186	3.481984	2412
CANT|CANT_01263-T1	CANT|CANT_03895-T1	0.299382	99.000000	0.003024	370.026462	61.973538	1.449291	43.376108	4422
CANT|CANT_01265-T1	CANT|CANT_02007-T1	0.928837	4.467020	0.207932	1359.927164	386.072836	1.002737	5.133583	2793
CANT|CANT_00726-T1	CANT|CANT_02161-T1	0.957372	4.650611	0.205859	1140.637302	326.362698	1.419775	5.337015	1869
CANT|CANT_00728-T1	CANT|CANT_00052-T1	0.841985	4.360081	0.193112	1168.230675	334.769325	0.900088	4.876756	2055
CANT|CANT_02827-T1	CANT|CANT_05299-T1	0.565735	3.684363	0.153550	569.023323	135.976677	0.913100	3.501718	1155
CANT|CANT_00900-T1	CANT|CANT_03433-T1	0.587921	4.157428	0.141415	1184.496266	255.503734	1.341062	3.663809	1560
CANT|CANT_00904-T1	CANT|CANT_00365-T1	0.547701	4.533870	0.120802	1641.934710	422.065290	1.197349	4.088486	4074
CANT|CANT_00765-T1	CANT|CANT_05833-T1	0.628803	3.893468	0.161502	627.299544	179.700456	1.750532	4.067309	924
CANT|CANT_01306-T1	CANT|CANT_02890-T1	0.625294	3.698084	0.169086	704.512651	138.487349	1.117788	3.390268	1056
CANT|CANT_01307-T1	CANT|CANT_01311-T1	0.346171	2.080382	0.166398	1394.287735	429.712265	1.468971	2.264190	2871
CANT|CANT_01897-T1	CANT|CANT_00519-T1	0.861017	2.877967	0.299175	1128.058657	383.941343	1.614122	4.119541	3003
CANT|CANT_00410-T1	CANT|CANT_01280-T1	0.359193	4.158801	0.086369	1064.028149	255.971851	1.217452	3.288017	1434
CANT|CANT_00850-T1	CANT|CANT_00631-T1	0.307384	4.005816	0.076734	727.260408	208.739592	1.128534	3.396540	1161
CANT|CANT_01637-T1	CANT|CANT_03772-T1	0.257314	3.086727	0.083362	300.504095	98.495905	1.891079	2.867323	420
CANT|CANT_00632-T1	CANT|CANT_03074-T1	0.838255	1.568267	0.534510	947.153416	387.846584	4.739654	3.151017	1932
CANT|CANT_02500-T1	CANT|CANT_02432-T1	0.485932	3.881818	0.125182	627.069476	176.930524	1.609900	3.699721	1341
CANT|CANT_02501-T1	CANT|CANT_03053-T1	0.628088	3.157355	0.198929	661.278526	205.721474	1.637851	3.684695	888
CANT|CANT_01317-T1	CANT|CANT_04175-T1	0.773926	4.011445	0.192930	896.687819	210.312181	1.003478	4.167008	1371
CANT|CANT_00994-T1	CANT|CANT_04202-T1	0.382376	3.542104	0.107952	442.516596	112.483404	0.730733	3.068300	843
CANT|CANT_01290-T1	CANT|CANT_02469-T1	0.790861	2.310646	0.342269	742.585512	253.414488	1.568139	3.532631	1587
CANT|CANT_02039-T1	CANT|CANT_02771-T1	0.495434	4.296638	0.115307	1021.384626	307.615374	1.317433	4.125825	2301
CANT|CANT_01381-T1	CANT|CANT_02710-T1	0.570066	3.571253	0.159626	459.058876	116.941124	1.187833	3.538126	1329
CANT|CANT_01873-T1	CANT|CANT_04237-T1	0.594819	4.256530	0.139743	1367.402917	291.597083	1.552229	3.715279	2157
CANT|CANT_02213-T1	CANT|CANT_05805-T1	0.723599	2.025378	0.357266	773.456276	264.543724	1.827519	3.166108	1701
CANT|CANT_00649-T1	CANT|CANT_05171-T1	0.405869	2.393315	0.169585	301.457333	91.542667	1.656098	2.606433	423
CANT|CANT_01853-T1	CANT|CANT_06638-T1	0.498214	1.614109	0.308662	1071.375306	368.624694	1.800705	2.351613	1548
CANT|CANT_01854-T1	CANT|CANT_06747-T1	0.473216	2.038016	0.232194	491.250518	162.749482	1.823071	2.587860	1251
CANT|CANT_01855-T1	CANT|CANT_03667-T1	0.953848	4.847789	0.196759	2223.558258	641.441742	1.315502	5.476975	3735
CANT|CANT_00999-T1	CANT|CANT_03326-T1	0.505811	2.034497	0.248617	339.560113	110.439887	1.970479	2.642953	789
CANT|CANT_01004-T1	CANT|CANT_03654-T1	0.510662	3.602272	0.141761	499.120950	121.879050	1.194771	3.352287	663
CANT|CANT_03184-T1	CANT|CANT_01877-T1	0.862722	5.085941	0.169629	3189.826865	881.173135	1.203584	5.330528	5373
CANT|CANT_00779-T1	CANT|CANT_04333-T1	0.591014	4.721481	0.125176	1893.977391	542.022609	1.427019	4.530192	2754
CANT|CANT_00609-T1	CANT|CANT_02261-T1	0.675376	4.798843	0.140737	805.932167	241.067833	0.892706	4.874367	1350
CANT|CANT_01422-T1	CANT|CANT_05799-T1	0.688624	3.830482	0.179775	632.774835	165.225165	1.197482	4.017428	1500
CANT|CANT_02764-T1	CANT|CANT_03650-T1	0.686492	4.609959	0.148915	1695.868047	467.131953	1.358241	4.601468	2628
CANT|CANT_00873-T1	CANT|CANT_06891-T1	0.617759	3.989961	0.154828	782.626674	204.373326	1.272454	3.948074	1338
CANT|CANT_00805-T1	CANT|CANT_02450-T1	0.498145	2.081460	0.239325	586.430383	169.569617	1.993971	2.559839	1050
CANT|CANT_02011-T1	CANT|CANT_04603-T1	0.747862	4.097998	0.182494	717.960919	236.039081	1.331139	4.730262	1293
CANT|CANT_02014-T1	CANT|CANT_02930-T1	0.835337	4.040386	0.206747	804.413477	218.586523	1.065647	4.560499	2034
CANT|CANT_01911-T1	CANT|CANT_02605-T1	0.689005	4.514873	0.152608	1451.491005	411.508995	1.046501	4.602246	2349
CANT|CANT_01806-T1	CANT|CANT_02024-T1	0.621977	4.421838	0.140660	1325.498472	363.501528	1.479068	4.319316	3174
CANT|CANT_00618-T1	CANT|CANT_01981-T1	0.683322	3.962259	0.172458	754.037826	196.962174	1.443297	4.087275	2784
CANT|CANT_01743-T1	CANT|CANT_02507-T1	0.280683	2.790891	0.100571	207.686534	41.313466	1.430534	2.091512	1587
CANT|CANT_02094-T1	CANT|CANT_02861-T1	0.426123	2.675396	0.159275	343.016712	85.983288	1.358653	2.630815	501
CANT|CANT_02097-T1	CANT|CANT_04331-T1	0.102589	3.830142	0.026785	692.849770	165.150230	1.052851	2.460236	1065
CANT|CANT_01169-T1	CANT|CANT_03478-T1	0.627020	4.332995	0.144708	1153.105367	322.894633	1.130148	4.313253	1794
CANT|CANT_04426-T1	CANT|CANT_03287-T1	0.781548	4.272785	0.182913	1082.013919	297.986081	0.878800	4.606253	4074
CANT|CANT_02643-T1	CANT|CANT_02527-T1	0.785786	4.076970	0.192738	760.487046	229.512954	1.256641	4.646355	1209
CANT|CANT_01408-T1	CANT|CANT_05655-T1	0.904212	2.283025	0.396059	1268.540512	387.459488	1.476338	3.680451	2274
CANT|CANT_01053-T1	CANT|CANT_02272-T1	0.580245	3.655884	0.158715	598.089803	130.910197	1.096248	3.397658	1125
CANT|CANT_01674-T1	CANT|CANT_02506-T1	0.666110	4.020456	0.165680	930.145553	212.854447	1.152344	3.872312	1458
CANT|CANT_01917-T1	CANT|CANT_02437-T1	1.043729	4.400386	0.237190	1128.748031	353.251969	1.237788	5.531482	2148
